id,trials,task,level,n,rt,acc
086SSAI,15,MS,hard,4,12.6335,0.5714285714285714
086SSAI,16,MS,easy,3,10.548400000000001,1
086SSAI,16,MS,medium,4,17.1997,0.8
086SSAI,16,MS,hard,5,14.7667,0.7142857142857143
087SSVC,1,MS,easy,3,20.1892,1
087SSVC,1,MS,medium,5,21.2888,1
087SSVC,1,MS,hard,4,37.5264,0.5714285714285714
087SSVC,2,MS,easy,3,12.72,1
087SSVC,2,MS,medium,5,18.8699,1
087SSVC,2,MS,hard,7,33.6259,1
087SSVC,3,MS,easy,3,12.9663,1
087SSVC,3,MS,medium,5,16.7695,1
087SSVC,3,MS,hard,7,38.4775,1
087SSVC,4,MS,easy,3,13.1171,1
087SSVC,4,MS,medium,4,24.7282,0.8
087SSVC,4,MS,hard,6,47.2198,0.8571428571428571
087SSVC,5,MS,easy,3,13.9327,1
087SSVC,5,MS,medium,4,20.6187,0.8
087SSVC,5,MS,hard,4,36.614,0.5714285714285714
087SSVC,6,MS,easy,3,12.0888,1
087SSVC,6,MS,medium,5,23.4497,1
087SSVC,6,MS,hard,7,34.1955,1
087SSVC,7,MS,easy,3,12.6549,1
087SSVC,7,MS,medium,5,28.7231,1
087SSVC,7,MS,hard,7,34.8606,1
087SSVC,8,MS,easy,3,11.3317,1
087SSVC,8,MS,medium,5,21.765,1
087SSVC,8,MS,hard,5,22.4467,0.7142857142857143
087SSVC,9,MS,easy,3,35.7879,1
087SSVC,9,MS,medium,5,22.287,1
087SSVC,9,MS,hard,6,28.0779,0.8571428571428571
087SSVC,10,MS,easy,3,16.8651,1
087SSVC,10,MS,medium,5,18.4592,1
087SSVC,10,MS,hard,7,34.03,1
087SSVC,11,MS,easy,3,20.7324,1
087SSVC,11,MS,medium,5,16.4327,1
087SSVC,11,MS,hard,7,32.6559,1
087SSVC,12,MS,easy,3,10.3345,1
087SSVC,12,MS,medium,4,15.5361,0.8
087SSVC,12,MS,hard,7,22.6501,1
087SSVC,13,MS,easy,3,10.1651,1
087SSVC,13,MS,medium,5,16.3966,1
087SSVC,13,MS,hard,6,39.4059,0.8571428571428571
087SSVC,14,MS,easy,2,11.610900000000001,0.6666666666666666
087SSVC,14,MS,medium,5,16.418,1
087SSVC,14,MS,hard,6,31.4668,0.8571428571428571
087SSVC,15,MS,easy,2,11.9211,0.6666666666666666
087SSVC,15,MS,medium,5,17.2346,1
087SSVC,15,MS,hard,4,29.2162,0.5714285714285714
087SSVC,16,MS,easy,3,9.7596,1
087SSVC,16,MS,medium,5,19.7448,1
087SSVC,16,MS,hard,5,18.1843,0.7142857142857143
088SSDR,1,MS,easy,0,14.9135,0
088SSDR,1,MS,medium,0,28.0327,0
088SSDR,1,MS,hard,0,26.1489,0
088SSDR,2,MS,easy,0,14.7408,0
088SSDR,2,MS,medium,0,32.0152,0
088SSDR,2,MS,hard,0,22.4586,0
088SSDR,3,MS,easy,0,16.6867,0
088SSDR,3,MS,medium,0,21.3623,0
088SSDR,3,MS,hard,0,29.2665,0
088SSDR,4,MS,easy,0,11.9984,0
088SSDR,4,MS,medium,0,12.038,0
088SSDR,4,MS,hard,0,23.3223,0
088SSDR,5,MS,easy,0,12.6543,0
088SSDR,5,MS,medium,0,23.4513,0
088SSDR,5,MS,hard,0,32.3734,0
088SSDR,6,MS,easy,0,11.9821,0
088SSDR,6,MS,medium,0,20.8131,0
088SSDR,6,MS,hard,0,24.5359,0
088SSDR,7,MS,easy,0,12.9296,0
088SSDR,7,MS,medium,0,29.6329,0
088SSDR,7,MS,hard,0,20.3971,0
088SSDR,8,MS,easy,0,12.7301,0
088SSDR,8,MS,medium,0,20.0816,0
088SSDR,8,MS,hard,0,27.7603,0
088SSDR,9,MS,easy,0,15.1622,0
088SSDR,9,MS,medium,0,25.1505,0
088SSDR,9,MS,hard,0,22.0269,0
088SSDR,10,MS,easy,0,15.6221,0
088SSDR,10,MS,medium,0,25.4491,0
088SSDR,10,MS,hard,0,22.685,0
088SSDR,11,MS,easy,0,13.3515,0
088SSDR,11,MS,medium,0,32.2643,0
088SSDR,11,MS,hard,0,20.4977,0
088SSDR,12,MS,easy,0,16.6028,0
088SSDR,12,MS,medium,0,25.0182,0
088SSDR,12,MS,hard,0,16.7184,0
088SSDR,13,MS,easy,0,14.2156,0
088SSDR,13,MS,medium,0,28.5522,0
088SSDR,13,MS,hard,0,21.7875,0
088SSDR,14,MS,easy,0,10.7583,0
088SSDR,14,MS,medium,0,24.5522,0
088SSDR,14,MS,hard,0,29.8052,0
088SSDR,15,MS,easy,0,16.6906,0
088SSDR,15,MS,medium,0,33.2781,0
088SSDR,15,MS,hard,0,18.1651,0
088SSDR,16,MS,easy,0,13.7836,0
088SSDR,16,MS,medium,0,18.5867,0
088SSDR,16,MS,hard,0,29.5226,0
091SSJP,1,MS,easy,3,17.8332,1
091SSJP,1,MS,medium,5,32.8308,1
091SSJP,1,MS,hard,4,15.6496,0.5714285714285714
091SSJP,2,MS,easy,3,16.2327,1
091SSJP,2,MS,medium,4,21.1325,0.8
091SSJP,2,MS,hard,4,15.1485,0.5714285714285714
091SSJP,3,MS,easy,3,11.8336,1
091SSJP,3,MS,medium,3,25.016,0.6
091SSJP,3,MS,hard,5,28.8987,0.7142857142857143
091SSJP,4,MS,easy,3,16.9826,1
091SSJP,4,MS,medium,2,31.917,0.4
091SSJP,4,MS,hard,4,18.7987,0.5714285714285714
091SSJP,5,MS,easy,3,22.3986,1
091SSJP,5,MS,medium,3,19.7991,0.6
091SSJP,5,MS,hard,4,31.5825,0.5714285714285714
091SSJP,6,MS,easy,3,10.1825,1
091SSJP,6,MS,medium,4,32.8167,0.8
091SSJP,6,MS,hard,4,17.7327,0.5714285714285714
091SSJP,7,MS,easy,3,13.0007,1
091SSJP,7,MS,medium,5,28.4838,1
091SSJP,7,MS,hard,4,35.3988,0.5714285714285714
091SSJP,8,MS,easy,3,15.0664,1
091SSJP,8,MS,medium,2,48.4504,0.4
091SSJP,8,MS,hard,5,52.1827,0.7142857142857143
091SSJP,9,MS,easy,3,9.9173,1
091SSJP,9,MS,medium,3,40.8834,0.6
091SSJP,9,MS,hard,2,15.0991,0.2857142857142857
091SSJP,10,MS,easy,3,14.7329,1
091SSJP,10,MS,medium,4,20.3471,0.8
091SSJP,10,MS,hard,3,31.7155,0.42857142857142855
091SSJP,11,MS,easy,3,16.8846,1
091SSJP,11,MS,medium,4,17.3822,0.8
091SSJP,11,MS,hard,4,27.8146,0.5714285714285714
091SSJP,12,MS,easy,3,13.9168,1
091SSJP,12,MS,medium,5,25.1161,1
091SSJP,12,MS,hard,5,31.5003,0.7142857142857143
091SSJP,13,MS,easy,3,15.8331,1
091SSJP,13,MS,medium,4,25.9484,0.8
091SSJP,13,MS,hard,6,27.0661,0.8571428571428571
091SSJP,14,MS,easy,3,14.4663,1
091SSJP,14,MS,medium,5,31.4173,1
091SSJP,14,MS,hard,5,25.1825,0.7142857142857143
091SSJP,15,MS,easy,3,14.199,1
091SSJP,15,MS,medium,3,29.3498,0.6
091SSJP,15,MS,hard,4,21.3826,0.5714285714285714
091SSJP,16,MS,easy,3,12.8494,1
091SSJP,16,MS,medium,4,39.3822,0.8
091SSJP,16,MS,hard,4,35.2984,0.5714285714285714
092SSAG,1,MS,easy,3,9.749,1
092SSAG,1,MS,medium,5,23.718,1
092SSAG,1,MS,hard,4,11.782,0.5714285714285714
092SSAG,2,MS,easy,3,10.383,1
092SSAG,2,MS,medium,5,12.866,1
092SSAG,2,MS,hard,3,11.332,0.42857142857142855
092SSAG,3,MS,easy,3,8.149,1
092SSAG,3,MS,medium,4,23.432,0.8
092SSAG,3,MS,hard,5,15.699,0.7142857142857143
092SSAG,4,MS,easy,3,8.599,1
092SSAG,4,MS,medium,4,78.601,0.8
092SSAG,4,MS,hard,3,25.166,0.42857142857142855
092SSAG,5,MS,easy,3,7.882,1
092SSAG,5,MS,medium,5,11.582,1
092SSAG,5,MS,hard,4,10.332,0.5714285714285714
092SSAG,6,MS,easy,3,12.7,1
092SSAG,6,MS,medium,5,16.149,1
092SSAG,6,MS,hard,4,13.284,0.5714285714285714
092SSAG,7,MS,easy,3,8.5,1
092SSAG,7,MS,medium,4,24.949,0.8
092SSAG,7,MS,hard,5,21.115,0.7142857142857143
092SSAG,8,MS,easy,3,9.133,1
092SSAG,8,MS,medium,5,23.35,1
092SSAG,8,MS,hard,4,25.715,0.5714285714285714
092SSAG,9,MS,easy,3,6.901,1
092SSAG,9,MS,medium,4,37.2,0.8
092SSAG,9,MS,hard,5,16.216,0.7142857142857143
092SSAG,10,MS,easy,3,7.25,1
092SSAG,10,MS,medium,3,26.616,0.6
092SSAG,10,MS,hard,3,12.482,0.42857142857142855
092SSAG,11,MS,easy,3,6.699,1
092SSAG,11,MS,medium,5,17.583,1
092SSAG,11,MS,hard,3,13.781,0.42857142857142855
092SSAG,12,MS,easy,3,11.199,1
092SSAG,12,MS,medium,4,16.482,0.8
092SSAG,12,MS,hard,7,23.499,1
092SSAG,13,MS,easy,3,38.899,1
092SSAG,13,MS,medium,5,20.217,1
092SSAG,13,MS,hard,4,12.498,0.5714285714285714
092SSAG,14,MS,easy,3,7.665,1
092SSAG,14,MS,medium,3,21.582,0.6
092SSAG,14,MS,hard,3,12.331,0.42857142857142855
092SSAG,15,MS,easy,3,10.367,1
092SSAG,15,MS,medium,5,26.164,1
092SSAG,15,MS,hard,7,21.699,1
092SSAG,16,MS,easy,3,8.082,1
092SSAG,16,MS,medium,4,15.334,0.8
092SSAG,16,MS,hard,5,11.015,0.7142857142857143
093SSEG,1,MS,easy,3,11.965,1
093SSEG,1,MS,medium,5,14.465,1
093SSEG,1,MS,hard,4,51.016,0.5714285714285714
093SSEG,2,MS,easy,3,10.363,1
093SSEG,2,MS,medium,4,15.382,0.8
093SSEG,2,MS,hard,6,24.899,0.8571428571428571
093SSEG,3,MS,easy,3,9.301,1
093SSEG,3,MS,medium,5,25.55,1
093SSEG,3,MS,hard,4,37.08,0.5714285714285714
093SSEG,4,MS,easy,3,11.649,1
093SSEG,4,MS,medium,5,15.448,1
093SSEG,4,MS,hard,3,20.24,0.42857142857142855
093SSEG,5,MS,easy,3,9.316,1
093SSEG,5,MS,medium,5,13.815,1
093SSEG,5,MS,hard,5,17.698,0.7142857142857143
093SSEG,6,MS,easy,3,8.483,1
093SSEG,6,MS,medium,5,22.579,1
093SSEG,6,MS,hard,4,18.916,0.5714285714285714
093SSEG,7,MS,easy,3,9.934,1
093SSEG,7,MS,medium,5,15.361,1
093SSEG,7,MS,hard,3,23.467,0.42857142857142855
093SSEG,8,MS,easy,3,7.798,1
093SSEG,8,MS,medium,5,12.049,1
093SSEG,8,MS,hard,4,20.217,0.5714285714285714
093SSEG,9,MS,easy,3,10.799,1
093SSEG,9,MS,medium,5,13.598,1
093SSEG,9,MS,hard,5,14.964,0.7142857142857143
093SSEG,10,MS,easy,3,10.164,1
093SSEG,10,MS,medium,2,73.267,0.4
093SSEG,10,MS,hard,5,14.849,0.7142857142857143
093SSEG,11,MS,easy,3,9.133,1
093SSEG,11,MS,medium,5,12.615,1
093SSEG,11,MS,hard,3,30.865,0.42857142857142855
093SSEG,12,MS,easy,3,10.133,1
093SSEG,12,MS,medium,4,14.132,0.8
093SSEG,12,MS,hard,3,12.697,0.42857142857142855
093SSEG,13,MS,easy,3,6.85,1
093SSEG,13,MS,medium,5,17.862,1
093SSEG,13,MS,hard,4,18.431,0.5714285714285714
093SSEG,14,MS,easy,3,9.284,1
093SSEG,14,MS,medium,5,13.507,1
093SSEG,14,MS,hard,4,12.649,0.5714285714285714
093SSEG,15,MS,easy,3,8.965,1
093SSEG,15,MS,medium,4,18.715,0.8
093SSEG,15,MS,hard,3,27.6,0.42857142857142855
093SSEG,16,MS,easy,3,7.066,1
093SSEG,16,MS,medium,5,13.149,1
093SSEG,16,MS,hard,2,41.716,0.2857142857142857
095SSVH,1,MS,easy,3,9.8973,1
095SSVH,1,MS,medium,4,14.9004,0.8
095SSVH,1,MS,hard,4,32.0652,0.5714285714285714
095SSVH,2,MS,easy,3,9.0983,1
095SSVH,2,MS,medium,5,15.5255,1
095SSVH,2,MS,hard,5,37.112,0.7142857142857143
095SSVH,3,MS,easy,3,8.4975,1
095SSVH,3,MS,medium,5,14.7137,1
095SSVH,3,MS,hard,4,19.7497,0.5714285714285714
095SSVH,4,MS,easy,3,10.1665,1
095SSVH,4,MS,medium,5,14.8353,1
095SSVH,4,MS,hard,5,44.5584,0.7142857142857143
095SSVH,5,MS,easy,3,8.0276,1
095SSVH,5,MS,medium,4,21.0957,0.8
095SSVH,5,MS,hard,4,33.3755,0.5714285714285714
095SSVH,6,MS,easy,3,9.0108,1
095SSVH,6,MS,medium,5,20.1789,1
095SSVH,6,MS,hard,5,18.5953,0.7142857142857143
095SSVH,7,MS,easy,3,10.8523,1
095SSVH,7,MS,medium,5,16.5305,1
095SSVH,7,MS,hard,4,21.5662,0.5714285714285714
095SSVH,8,MS,easy,3,10.1513,1
095SSVH,8,MS,medium,5,16.029,1
095SSVH,8,MS,hard,5,22.2083,0.7142857142857143
095SSVH,9,MS,easy,3,15.551,1
095SSVH,9,MS,medium,5,25.0899,1
095SSVH,9,MS,hard,4,42.4616,0.5714285714285714
095SSVH,10,MS,easy,3,9.0349,1
095SSVH,10,MS,medium,4,25.378,0.8
095SSVH,10,MS,hard,3,26.0318,0.42857142857142855
095SSVH,11,MS,easy,3,62.3507,1
095SSVH,11,MS,medium,2,27.5481,0.4
095SSVH,11,MS,hard,3,43.0452,0.42857142857142855
095SSVH,12,MS,easy,3,8.7516,1
095SSVH,12,MS,medium,5,29.3895,1
095SSVH,12,MS,hard,5,24.6072,0.7142857142857143
095SSVH,13,MS,easy,3,9.0479,1
095SSVH,13,MS,medium,4,18.2418,0.8
095SSVH,13,MS,hard,4,35.3766,0.5714285714285714
095SSVH,14,MS,easy,3,14.6633,1
095SSVH,14,MS,medium,5,14.3831,1
095SSVH,14,MS,hard,5,14.5136,0.7142857142857143
095SSVH,15,MS,easy,3,9.5421,1
095SSVH,15,MS,medium,5,16.9612,1
095SSVH,15,MS,hard,2,48.4063,0.2857142857142857
095SSVH,16,MS,easy,3,10.4643,1
095SSVH,16,MS,medium,5,35.5051,1
095SSVH,16,MS,hard,3,29.3807,0.42857142857142855
097SSAO,1,MS,easy,3,12.0444,1
097SSAO,1,MS,medium,5,18.0758,1
097SSAO,1,MS,hard,7,21.1785,1
097SSAO,2,MS,easy,3,9.8318,1
097SSAO,2,MS,medium,5,13.558,1
097SSAO,2,MS,hard,6,21.1276,0.8571428571428571
097SSAO,3,MS,easy,3,9.5491,1
097SSAO,3,MS,medium,5,15.4048,1
097SSAO,3,MS,hard,5,20.9947,0.7142857142857143
097SSAO,4,MS,easy,3,10.4803,1
097SSAO,4,MS,medium,5,14.0074,1
097SSAO,4,MS,hard,6,20.8777,0.8571428571428571
097SSAO,5,MS,easy,3,8.9332,1
097SSAO,5,MS,medium,5,15.3376,1
097SSAO,5,MS,hard,7,18.4319,1
097SSAO,6,MS,easy,3,9.1994,1
097SSAO,6,MS,medium,5,16.2866,1
097SSAO,6,MS,hard,6,25.1035,0.8571428571428571
097SSAO,7,MS,easy,3,9.1493,1
097SSAO,7,MS,medium,5,13.2916,1
097SSAO,7,MS,hard,6,15.7043,0.8571428571428571
097SSAO,8,MS,easy,3,8.95,1
097SSAO,8,MS,medium,5,14.1072,1
097SSAO,8,MS,hard,7,29.3623,1
097SSAO,9,MS,easy,3,8.4006,1
097SSAO,9,MS,medium,5,19.5471,1
097SSAO,9,MS,hard,6,17.9667,0.8571428571428571
097SSAO,10,MS,easy,3,8.301,1
097SSAO,10,MS,medium,3,16.5695,0.6
097SSAO,10,MS,hard,5,25.5526,0.7142857142857143
097SSAO,11,MS,easy,3,10.9129,1
097SSAO,11,MS,medium,5,14.9888,1
097SSAO,11,MS,hard,7,17.6671,1
097SSAO,12,MS,easy,3,9.4325,1
097SSAO,12,MS,medium,5,13.2591,1
097SSAO,12,MS,hard,7,19.2306,1
097SSAO,13,MS,easy,3,9.2327,1
097SSAO,13,MS,medium,5,13.242,1
097SSAO,13,MS,hard,6,21.7761,0.8571428571428571
097SSAO,14,MS,easy,3,9.8317,1
097SSAO,14,MS,medium,5,14.8721,1
097SSAO,14,MS,hard,5,19.8465,0.7142857142857143
097SSAO,15,MS,easy,3,11.0962,1
097SSAO,15,MS,medium,5,14.2069,1
097SSAO,15,MS,hard,7,18.9477,1
097SSAO,16,MS,easy,3,9.4158,1
097SSAO,16,MS,medium,5,15.0387,1
097SSAO,16,MS,hard,5,13.5746,0.7142857142857143
104SSAM,1,MS,easy,3,10.4458,1
104SSAM,1,MS,medium,5,19.5327,1
104SSAM,1,MS,hard,6,35.4772,0.8571428571428571
104SSAM,2,MS,easy,3,11.461,1
104SSAM,2,MS,medium,4,13.5622,0.8
104SSAM,2,MS,hard,6,27.0546,0.8571428571428571
104SSAM,3,MS,easy,3,10.3117,1
104SSAM,3,MS,medium,5,15.9586,1
104SSAM,3,MS,hard,5,33.9008,0.7142857142857143
104SSAM,4,MS,easy,3,9.429,1
104SSAM,4,MS,medium,5,16.3764,1
104SSAM,4,MS,hard,3,16.4086,0.42857142857142855
104SSAM,5,MS,easy,3,9.8287,1
104SSAM,5,MS,medium,5,15.3924,1
104SSAM,5,MS,hard,5,18.2742,0.7142857142857143
104SSAM,6,MS,easy,3,12.3938,1
104SSAM,6,MS,medium,5,13.9769,1
104SSAM,6,MS,hard,4,22.7726,0.5714285714285714
104SSAM,7,MS,easy,3,11.8778,1
104SSAM,7,MS,medium,5,14.7597,1
104SSAM,7,MS,hard,5,16.7409,0.7142857142857143
104SSAM,8,MS,easy,3,9.4622,1
104SSAM,8,MS,medium,4,17.5604,0.8
104SSAM,8,MS,hard,4,21.209,0.5714285714285714
104SSAM,9,MS,easy,3,10.4804,1
104SSAM,9,MS,medium,5,17.723,1
104SSAM,9,MS,hard,4,25.4379,0.5714285714285714
104SSAM,10,MS,easy,3,10.0141,1
104SSAM,10,MS,medium,4,21.2418,0.8
104SSAM,10,MS,hard,3,19.5734,0.42857142857142855
104SSAM,11,MS,easy,3,13.3775,1
104SSAM,11,MS,medium,5,18.7583,1
104SSAM,11,MS,hard,4,22.2567,0.5714285714285714
104SSAM,12,MS,easy,3,11.9605,1
104SSAM,12,MS,medium,5,18.3917,1
104SSAM,12,MS,hard,4,20.1587,0.5714285714285714
104SSAM,13,MS,easy,3,9.6621,1
104SSAM,13,MS,medium,5,14.9922,1
104SSAM,13,MS,hard,5,17.7263,0.7142857142857143
104SSAM,14,MS,easy,3,9.0621,1
104SSAM,14,MS,medium,3,17.9731,0.6
104SSAM,14,MS,hard,6,39.362,0.8571428571428571
104SSAM,15,MS,easy,3,10.3277,1
104SSAM,15,MS,medium,4,18.9241,0.8
104SSAM,15,MS,hard,3,26.7374,0.42857142857142855
104SSAM,16,MS,easy,3,8.6462,1
104SSAM,16,MS,medium,5,14.3264,1
104SSAM,16,MS,hard,4,12.2775,0.5714285714285714
106SSVV,1,MS,easy,3,10.534,1
106SSVV,1,MS,medium,5,19.944,1
106SSVV,1,MS,hard,5,14.083,0.7142857142857143
106SSVV,2,MS,easy,3,13.197,1
106SSVV,2,MS,medium,4,31.434,0.8
106SSVV,2,MS,hard,4,27.749,0.5714285714285714
106SSVV,3,MS,easy,3,9.545,1
106SSVV,3,MS,medium,5,19.276,1
106SSVV,3,MS,hard,5,33.93,0.7142857142857143
106SSVV,4,MS,easy,3,9.846,1
106SSVV,4,MS,medium,5,19.478,1
106SSVV,4,MS,hard,5,23.111,0.7142857142857143
106SSVV,5,MS,easy,3,10.651,1
106SSVV,5,MS,medium,4,21.335,0.8
106SSVV,5,MS,hard,2,13.715,0.2857142857142857
106SSVV,6,MS,easy,3,14.151,1
106SSVV,6,MS,medium,3,15.4,0.6
106SSVV,6,MS,hard,4,13.397,0.5714285714285714
106SSVV,7,MS,easy,3,11.739,1
106SSVV,7,MS,medium,5,16.914,1
106SSVV,7,MS,hard,0,13.532,0
106SSVV,8,MS,easy,3,10.065,1
106SSVV,8,MS,medium,4,13.179,0.8
106SSVV,8,MS,hard,4,14.669,0.5714285714285714
106SSVV,9,MS,easy,3,9.529,1
106SSVV,9,MS,medium,5,22.341,1
106SSVV,9,MS,hard,6,36.357,0.8571428571428571
106SSVV,10,MS,easy,3,15.289,1
106SSVV,10,MS,medium,4,22.291,0.8
106SSVV,10,MS,hard,4,16.713,0.5714285714285714
106SSVV,11,MS,easy,3,12.643,1
106SSVV,11,MS,medium,4,41.803,0.8
106SSVV,11,MS,hard,5,15.456,0.7142857142857143
106SSVV,12,MS,easy,3,10.534,1
106SSVV,12,MS,medium,5,104.487,1
106SSVV,12,MS,hard,6,32.958,0.8571428571428571
106SSVV,13,MS,easy,3,8.792,1
106SSVV,13,MS,medium,4,13.331,0.8
106SSVV,13,MS,hard,3,25.321,0.42857142857142855
106SSVV,14,MS,easy,2,13.263,0.6666666666666666
106SSVV,14,MS,medium,4,15.91,0.8
106SSVV,14,MS,hard,4,13.95,0.5714285714285714
106SSVV,15,MS,easy,3,12.879,1
106SSVV,15,MS,medium,5,16.429,1
106SSVV,15,MS,hard,4,16.597,0.5714285714285714
106SSVV,16,MS,easy,3,11.203,1
106SSVV,16,MS,medium,3,85.865,0.6
106SSVV,16,MS,hard,4,21.234,0.5714285714285714
107SSIS,1,MS,easy,3,7.3881,1
107SSIS,1,MS,medium,5,15.5153,1
107SSIS,1,MS,hard,5,23.1521,0.7142857142857143
107SSIS,2,MS,easy,3,8.9997,1
107SSIS,2,MS,medium,5,14.5674,1
107SSIS,2,MS,hard,5,15.5327,0.7142857142857143
107SSIS,3,MS,easy,3,9.0829,1
107SSIS,3,MS,medium,5,13.9484,1
107SSIS,3,MS,hard,6,24.8647,0.8571428571428571
107SSIS,4,MS,easy,3,8.8323,1
107SSIS,4,MS,medium,5,13.0478,1
107SSIS,4,MS,hard,3,16.6808,0.42857142857142855
107SSIS,5,MS,easy,3,6.8657,1
107SSIS,5,MS,medium,5,19.2318,1
107SSIS,5,MS,hard,4,12.6154,0.5714285714285714
107SSIS,6,MS,easy,3,7.3656,1
107SSIS,6,MS,medium,4,15.0493,0.8
107SSIS,6,MS,hard,4,17.3996,0.5714285714285714
107SSIS,7,MS,easy,3,9.967,1
107SSIS,7,MS,medium,5,14.6818,1
107SSIS,7,MS,hard,3,21.6817,0.42857142857142855
107SSIS,8,MS,easy,3,9.3485,1
107SSIS,8,MS,medium,5,12.8996,1
107SSIS,8,MS,hard,4,17.3817,0.5714285714285714
107SSIS,9,MS,easy,3,10.2485,1
107SSIS,9,MS,medium,5,17.8701,1
107SSIS,9,MS,hard,4,23.1208,0.5714285714285714
107SSIS,10,MS,easy,3,7.6996,1
107SSIS,10,MS,medium,3,25.1494,0.6
107SSIS,10,MS,hard,4,14.0322,0.5714285714285714
107SSIS,11,MS,easy,3,8.149,1
107SSIS,11,MS,medium,5,15.2313,1
107SSIS,11,MS,hard,4,16.0982,0.5714285714285714
107SSIS,12,MS,easy,3,9.6326,1
107SSIS,12,MS,medium,4,19.9494,0.8
107SSIS,12,MS,hard,6,25.2656,0.8571428571428571
107SSIS,13,MS,easy,3,7.6657,1
107SSIS,13,MS,medium,5,16.5164,1
107SSIS,13,MS,hard,3,11.2654,0.42857142857142855
107SSIS,14,MS,easy,3,7.9994,1
107SSIS,14,MS,medium,5,17.3871,1
107SSIS,14,MS,hard,5,14.0652,0.7142857142857143
107SSIS,15,MS,easy,3,7.8325,1
107SSIS,15,MS,medium,5,13.6366,1
107SSIS,15,MS,hard,5,15.0316,0.7142857142857143
107SSIS,16,MS,easy,3,8.4999,1
107SSIS,16,MS,medium,5,16.2526,1
107SSIS,16,MS,hard,4,14.8474,0.5714285714285714
