id,target_present,key,is_correct,rt,task,level,trial
077SSKK,1,right,1,1.085,ST,medium,9
077SSKK,1,left,0,1.1609,ST,medium,10
077SSKK,0,left,1,1.0015,ST,medium,11
077SSKK,0,left,1,1.1136,ST,medium,12
077SSKK,0,left,1,1.4389,ST,medium,13
077SSKK,1,right,1,1.0142,ST,medium,14
077SSKK,1,right,1,1.8074,ST,medium,15
077SSKK,1,left,0,0.8336,ST,medium,16
079SSRR,0,left,1,4.221,ST,easy,1
079SSRR,0,left,1,4.112,ST,easy,2
079SSRR,1,right,1,2.254,ST,easy,3
079SSRR,1,right,1,2.518,ST,easy,4
079SSRR,0,left,1,2.534,ST,easy,5
079SSRR,0,left,1,2.451,ST,easy,6
079SSRR,1,right,1,2.187,ST,easy,7
079SSRR,0,left,1,1.485,ST,easy,8
079SSRR,0,left,1,3.128,ST,easy,9
079SSRR,1,right,1,1.665,ST,easy,10
079SSRR,0,left,1,1.957,ST,easy,11
079SSRR,0,left,1,3.564,ST,easy,12
079SSRR,0,left,1,2.261,ST,easy,13
079SSRR,0,left,1,2.042,ST,easy,14
079SSRR,1,right,1,1.609,ST,easy,15
079SSRR,1,right,1,1.515,ST,easy,16
079SSRR,1,left,0,1.806,ST,hard,1
079SSRR,1,right,1,1.297,ST,hard,2
079SSRR,0,left,1,1.523,ST,hard,3
079SSRR,1,left,0,2.626,ST,hard,4
079SSRR,0,left,1,1.116,ST,hard,5
079SSRR,1,right,1,2.56,ST,hard,6
079SSRR,1,right,1,1.579,ST,hard,7
079SSRR,0,right,0,9.481,ST,hard,8
079SSRR,0,left,1,1.356,ST,hard,9
079SSRR,1,right,1,1.467,ST,hard,10
079SSRR,0,left,1,1.355,ST,hard,11
079SSRR,0,left,1,1.383,ST,hard,12
079SSRR,0,left,1,1.524,ST,hard,13
079SSRR,0,left,1,1.667,ST,hard,14
079SSRR,0,left,1,1.272,ST,hard,15
079SSRR,0,left,1,1.67,ST,hard,16
079SSRR,0,left,1,2.359,ST,medium,1
079SSRR,1,right,1,2.915,ST,medium,2
079SSRR,1,right,1,1.95,ST,medium,3
079SSRR,1,right,1,1.546,ST,medium,4
079SSRR,1,right,1,2.21,ST,medium,5
079SSRR,0,right,0,2.323,ST,medium,6
079SSRR,0,left,1,1.854,ST,medium,7
079SSRR,0,left,1,1.605,ST,medium,8
079SSRR,0,left,1,2.53,ST,medium,9
079SSRR,0,left,1,2.735,ST,medium,10
079SSRR,1,left,0,6.897,ST,medium,11
079SSRR,0,left,1,1.764,ST,medium,12
079SSRR,1,right,1,4.814,ST,medium,13
079SSRR,1,left,0,2.678,ST,medium,14
079SSRR,0,left,1,1.497,ST,medium,15
079SSRR,0,left,1,1.371,ST,medium,16
080SSAF,1,right,1,1.0815,ST,easy,1
080SSAF,0,left,1,1.784200001,ST,easy,2
080SSAF,0,left,1,0.783400002,ST,easy,3
080SSAF,0,left,1,0.6709,ST,easy,4
080SSAF,1,right,1,1.0855,ST,easy,5
080SSAF,0,left,1,0.834299999,ST,easy,6
080SSAF,1,right,1,1.1365,ST,easy,7
080SSAF,0,left,1,0.782299999,ST,easy,8
080SSAF,1,right,1,0.9805,ST,easy,9
080SSAF,1,right,1,0.9665,ST,easy,10
080SSAF,1,right,1,0.7986,ST,easy,11
080SSAF,1,right,1,0.9159,ST,easy,12
080SSAF,1,right,1,1.0329,ST,easy,13
080SSAF,1,right,1,1.166,ST,easy,14
080SSAF,1,right,1,0.8715,ST,easy,15
080SSAF,0,left,1,0.5814,ST,easy,16
080SSAF,1,right,1,1.578799999,ST,hard,1
080SSAF,0,left,1,1.3151,ST,hard,2
080SSAF,1,left,0,2.1205,ST,hard,3
080SSAF,1,right,1,1.3981,ST,hard,4
080SSAF,0,left,1,2.4841,ST,hard,5
080SSAF,1,right,1,1.1675,ST,hard,6
080SSAF,1,left,0,1.534099998,ST,hard,7
080SSAF,0,left,1,0.929800001,ST,hard,8
080SSAF,1,right,1,1.3661,ST,hard,9
080SSAF,0,left,1,0.748200001,ST,hard,10
080SSAF,1,left,0,1.053099998,ST,hard,11
080SSAF,0,left,1,0.8009,ST,hard,12
080SSAF,1,left,0,0.682599998,ST,hard,13
080SSAF,1,left,0,0.765099998,ST,hard,14
080SSAF,0,left,1,0.733799999,ST,hard,15
080SSAF,1,left,0,0.6309,ST,hard,16
080SSAF,0,left,1,1.0086,ST,medium,1
080SSAF,0,left,1,0.808299999,ST,medium,2
080SSAF,1,right,1,1.239199999,ST,medium,3
080SSAF,1,right,1,1.150599998,ST,medium,4
080SSAF,1,right,1,0.907799999,ST,medium,5
080SSAF,0,left,1,0.6835,ST,medium,6
080SSAF,1,right,1,1.201199999,ST,medium,7
080SSAF,0,left,1,0.7901,ST,medium,8
080SSAF,0,left,1,0.8674,ST,medium,9
080SSAF,0,left,1,0.7341,ST,medium,10
080SSAF,1,right,1,0.8344,ST,medium,11
080SSAF,0,left,1,1.2845,ST,medium,12
080SSAF,0,left,1,0.8489,ST,medium,13
080SSAF,0,left,1,1.006,ST,medium,14
080SSAF,0,right,0,0.6726,ST,medium,15
080SSAF,1,right,1,0.6639,ST,medium,16
083SSAN,0,left,1,0.793800001,ST,easy,1
083SSAN,1,right,1,1.1831,ST,easy,2
083SSAN,0,left,1,0.640700001,ST,easy,3
083SSAN,0,left,1,0.8679,ST,easy,4
083SSAN,1,right,1,1.480099998,ST,easy,5
083SSAN,0,left,1,0.7141,ST,easy,6
083SSAN,1,right,1,1.680900002,ST,easy,7
083SSAN,1,right,1,0.863199999,ST,easy,8
083SSAN,0,left,1,0.6136,ST,easy,9
083SSAN,0,left,1,0.6584,ST,easy,10
083SSAN,0,left,1,0.746199999,ST,easy,11
083SSAN,1,right,1,1.280799999,ST,easy,12
083SSAN,0,left,1,0.8025,ST,easy,13
083SSAN,0,left,1,0.7306,ST,easy,14
083SSAN,0,left,1,0.7141,ST,easy,15
083SSAN,1,right,1,1.2505,ST,easy,16
083SSAN,1,right,1,1.1441,ST,hard,1
083SSAN,1,right,1,1.0545,ST,hard,2
083SSAN,1,right,1,0.911800001,ST,hard,3
083SSAN,0,left,1,0.8495,ST,hard,4
083SSAN,0,left,1,0.747800001,ST,hard,5
083SSAN,1,right,1,0.900299999,ST,hard,6
083SSAN,0,left,1,1.1729,ST,hard,7
083SSAN,0,left,1,0.9665,ST,hard,8
083SSAN,1,left,0,3.5034,ST,hard,9
083SSAN,1,right,1,0.995800001,ST,hard,10
083SSAN,1,right,1,0.733799999,ST,hard,11
083SSAN,0,left,1,0.7825,ST,hard,12
083SSAN,0,left,1,0.996300001,ST,hard,13
083SSAN,1,left,0,1.9069,ST,hard,14
083SSAN,1,left,0,0.8801,ST,hard,15
083SSAN,1,left,0,1.021900002,ST,hard,16
083SSAN,0,left,1,1.745,ST,medium,1
083SSAN,0,left,1,1.411699999,ST,medium,2
083SSAN,0,left,1,1.104199999,ST,medium,3
083SSAN,1,right,1,1.002,ST,medium,4
083SSAN,1,right,1,1.0689,ST,medium,5
083SSAN,1,right,1,1.1851,ST,medium,6
083SSAN,0,left,1,0.853,ST,medium,7
083SSAN,1,left,0,1.1561,ST,medium,8
083SSAN,1,right,1,0.920800001,ST,medium,9
083SSAN,1,left,0,1.746799999,ST,medium,10
083SSAN,0,left,1,0.7784,ST,medium,11
083SSAN,0,left,1,1.1365,ST,medium,12
083SSAN,0,left,1,0.9464,ST,medium,13
083SSAN,1,right,1,1.1714,ST,medium,14
083SSAN,0,left,1,0.7861,ST,medium,15
083SSAN,0,left,1,0.7875,ST,medium,16
086SSAI,1,right,1,1.1952,ST,easy,1
086SSAI,1,right,1,1.2182,ST,easy,2
086SSAI,1,right,1,0.7972,ST,easy,3
086SSAI,1,right,1,1.5084,ST,easy,4
086SSAI,0,left,1,0.8675,ST,easy,5
086SSAI,0,left,1,0.7726,ST,easy,6
086SSAI,0,left,1,1.1273,ST,easy,7
086SSAI,0,left,1,1.0685,ST,easy,8
086SSAI,1,right,1,2.0074,ST,easy,9
086SSAI,1,right,1,1.9735,ST,easy,10
086SSAI,0,left,1,0.7293,ST,easy,11
086SSAI,0,left,1,0.8747,ST,easy,12
086SSAI,0,left,1,1.6791,ST,easy,13
086SSAI,1,right,1,1.0733,ST,easy,14
086SSAI,1,right,1,1.1228,ST,easy,15
086SSAI,1,right,1,1.009,ST,easy,16
086SSAI,1,left,0,1.5244,ST,hard,1
086SSAI,0,left,1,1.0638,ST,hard,2
086SSAI,1,right,1,0.8979,ST,hard,3
086SSAI,0,left,1,1.0335,ST,hard,4
086SSAI,0,left,1,0.7238,ST,hard,5
086SSAI,1,left,0,1.416,ST,hard,6
086SSAI,1,right,1,0.7808,ST,hard,7
086SSAI,1,right,1,1.7521,ST,hard,8
086SSAI,0,left,1,0.8815,ST,hard,9
086SSAI,1,left,0,1.0001,ST,hard,10
086SSAI,0,left,1,0.8443,ST,hard,11
086SSAI,1,right,1,1.2084,ST,hard,12
086SSAI,1,right,1,0.8726,ST,hard,13
086SSAI,0,right,0,0.9336,ST,hard,14
086SSAI,0,left,1,0.9643,ST,hard,15
086SSAI,0,left,1,1.3502,ST,hard,16
086SSAI,0,left,1,0.9624,ST,medium,1
086SSAI,1,left,0,1.2517,ST,medium,2
086SSAI,1,right,1,1.1902,ST,medium,3
086SSAI,1,right,1,0.9959,ST,medium,4
086SSAI,1,right,1,0.9969,ST,medium,5
086SSAI,1,right,1,0.8706,ST,medium,6
086SSAI,0,left,1,0.8416,ST,medium,7
086SSAI,1,right,1,2.3872,ST,medium,8
086SSAI,1,right,1,2.2254,ST,medium,9
086SSAI,1,right,1,0.8335,ST,medium,10
086SSAI,1,right,1,1.4689,ST,medium,11
086SSAI,1,right,1,0.7336,ST,medium,12
086SSAI,1,right,1,0.7609,ST,medium,13
086SSAI,0,left,1,1.0751,ST,medium,14
086SSAI,0,left,1,0.8169,ST,medium,15
086SSAI,1,right,1,1.278,ST,medium,16
087SSVC,0,left,1,1.3432,ST,easy,1
087SSVC,1,right,1,1.5659,ST,easy,2
087SSVC,0,left,1,1.2542,ST,easy,3
087SSVC,1,right,1,1.4973,ST,easy,4
087SSVC,0,left,1,1.3665,ST,easy,5
087SSVC,1,right,1,1.3791,ST,easy,6
087SSVC,1,right,1,1.3521,ST,easy,7
087SSVC,1,right,1,2.1181,ST,easy,8
087SSVC,0,left,1,1.704,ST,easy,9
087SSVC,0,left,1,1.3998,ST,easy,10
087SSVC,0,left,1,1.194,ST,easy,11
087SSVC,0,left,1,1.2201,ST,easy,12
087SSVC,1,right,1,2.2478,ST,easy,13
087SSVC,1,right,1,1.5463,ST,easy,14
087SSVC,1,right,1,1.4734,ST,easy,15
087SSVC,0,left,1,1.4782,ST,easy,16
087SSVC,0,left,1,1.8652,ST,hard,1
087SSVC,1,left,0,1.3709,ST,hard,2
087SSVC,1,left,0,4.9332,ST,hard,3
087SSVC,1,left,0,1.4374,ST,hard,4
087SSVC,0,left,1,1.2312,ST,hard,5
087SSVC,0,left,1,1.4957,ST,hard,6
087SSVC,0,left,1,1.4076,ST,hard,7
087SSVC,0,left,1,1.2067,ST,hard,8
087SSVC,1,right,1,1.087,ST,hard,9
087SSVC,0,left,1,1.377,ST,hard,10
087SSVC,0,left,1,1.243,ST,hard,11
087SSVC,0,left,1,1.0255,ST,hard,12
087SSVC,0,right,0,2.6631,ST,hard,13
087SSVC,1,right,1,1.6234,ST,hard,14
087SSVC,1,left,0,1.2946,ST,hard,15
087SSVC,1,left,0,1.4209,ST,hard,16
087SSVC,0,left,1,2.5967,ST,medium,1
087SSVC,0,left,1,1.988,ST,medium,2
087SSVC,0,left,1,1.7869,ST,medium,3
087SSVC,1,right,1,4.9498,ST,medium,4
087SSVC,1,right,1,11.3933,ST,medium,5
087SSVC,1,right,1,2.0015,ST,medium,6
087SSVC,0,right,0,3.367,ST,medium,7
087SSVC,1,right,1,3.7814,ST,medium,8
087SSVC,1,right,1,4.7533,ST,medium,9
087SSVC,0,left,1,5.27,ST,medium,10
087SSVC,0,left,1,3.7778,ST,medium,11
087SSVC,0,left,1,1.6903,ST,medium,12
087SSVC,0,left,1,3.2561,ST,medium,13
087SSVC,0,left,1,1.381,ST,medium,14
087SSVC,0,left,1,1.3712,ST,medium,15
087SSVC,0,left,1,1.8848,ST,medium,16
088SSDR,1,right,1,2.3216,ST,easy,1
088SSDR,1,right,1,2.4105,ST,easy,2
088SSDR,0,left,1,1.7664,ST,easy,3
088SSDR,1,right,1,1.7946,ST,easy,4
088SSDR,1,right,1,1.4497,ST,easy,5
088SSDR,0,left,1,1.6639,ST,easy,6
088SSDR,0,left,1,1.2643,ST,easy,7
088SSDR,0,left,1,1.0814,ST,easy,8
088SSDR,1,right,1,1.4527,ST,easy,9
088SSDR,1,right,1,1.4878,ST,easy,10
088SSDR,0,left,1,1.3193,ST,easy,11
088SSDR,1,right,1,1.3218,ST,easy,12
088SSDR,1,right,1,1.6955,ST,easy,13
088SSDR,1,right,1,1.7997,ST,easy,14
088SSDR,1,right,1,1.0879,ST,easy,15
088SSDR,1,right,1,1.1811,ST,easy,16
088SSDR,1,left,0,2.9983,ST,hard,1
088SSDR,0,right,0,1.6494,ST,hard,2
088SSDR,0,right,0,1.5807,ST,hard,3
088SSDR,0,left,1,2.1349,ST,hard,4
088SSDR,0,left,1,1.3812,ST,hard,5
088SSDR,0,left,1,1.2224,ST,hard,6
088SSDR,1,left,0,1.3044,ST,hard,7
088SSDR,1,left,0,1.2319,ST,hard,8
088SSDR,0,left,1,1.4068,ST,hard,9
088SSDR,1,left,0,1.0649,ST,hard,10
088SSDR,1,left,0,1.5143,ST,hard,11
088SSDR,0,left,1,3.4254,ST,hard,12
088SSDR,0,right,0,1.7966,ST,hard,13
088SSDR,0,right,0,1.4369,ST,hard,14
088SSDR,0,left,1,1.3474,ST,hard,15
088SSDR,1,right,1,1.614,ST,hard,16
088SSDR,0,left,1,1.3787,ST,medium,1
088SSDR,1,right,1,1.3826,ST,medium,2
088SSDR,0,left,1,1.1479,ST,medium,3
088SSDR,1,right,1,1.6965,ST,medium,4
088SSDR,0,right,0,1.6138,ST,medium,5
088SSDR,1,right,1,1.6837,ST,medium,6
088SSDR,0,right,0,1.3675,ST,medium,7
088SSDR,1,left,0,1.1028,ST,medium,8
088SSDR,0,left,1,1.3539,ST,medium,9
088SSDR,1,right,1,1.2251,ST,medium,10
088SSDR,1,right,1,1.1473,ST,medium,11
088SSDR,0,right,0,1.5207,ST,medium,12
088SSDR,1,right,1,1.2031,ST,medium,13
088SSDR,0,right,0,1.9954,ST,medium,14
088SSDR,0,left,1,1.5302,ST,medium,15
088SSDR,1,right,1,1.1642,ST,medium,16
091SSJP,1,right,1,1.4665,ST,easy,1
091SSJP,0,left,1,1.2204,ST,easy,2
091SSJP,1,right,1,0.9805,ST,easy,3
091SSJP,1,right,1,1.3647,ST,easy,4
091SSJP,0,left,1,2.8835,ST,easy,5
091SSJP,1,right,1,1.1611,ST,easy,6
091SSJP,1,right,1,1.0813,ST,easy,7
091SSJP,0,left,1,1.6028,ST,easy,8
091SSJP,1,right,1,1.0539,ST,easy,9
091SSJP,0,left,1,0.844,ST,easy,10
091SSJP,1,left,0,0.8584,ST,easy,11
091SSJP,1,right,1,0.7641,ST,easy,12
091SSJP,1,right,1,0.7521,ST,easy,13
091SSJP,0,left,1,0.9885,ST,easy,14
091SSJP,1,left,0,0.9702,ST,easy,15
091SSJP,0,left,1,0.7361,ST,easy,16
091SSJP,0,left,1,3.3282,ST,hard,1
091SSJP,1,right,1,1.3312,ST,hard,2
091SSJP,0,left,1,1.3155,ST,hard,3
091SSJP,1,left,0,1.4041,ST,hard,4
091SSJP,0,left,1,1.0877,ST,hard,5
091SSJP,0,left,1,1.2982,ST,hard,6
091SSJP,0,left,1,0.8434,ST,hard,7
091SSJP,1,right,1,1.7502,ST,hard,8
091SSJP,0,left,1,0.841,ST,hard,9
091SSJP,1,left,0,1.679,ST,hard,10
091SSJP,1,left,0,1.429,ST,hard,11
091SSJP,0,left,1,0.8542,ST,hard,12
091SSJP,1,left,0,0.8496,ST,hard,13
091SSJP,0,left,1,1.1309,ST,hard,14
091SSJP,0,left,1,0.9646,ST,hard,15
091SSJP,0,left,1,3.1494,ST,hard,16
091SSJP,0,left,1,1.7618,ST,medium,1
091SSJP,0,left,1,0.8977,ST,medium,2
091SSJP,0,left,1,0.7396,ST,medium,3
091SSJP,0,left,1,0.9048,ST,medium,4
091SSJP,0,left,1,0.8588,ST,medium,5
091SSJP,0,left,1,0.7688,ST,medium,6
091SSJP,0,left,1,0.8149,ST,medium,7
091SSJP,0,left,1,0.6376,ST,medium,8
091SSJP,1,right,1,0.781,ST,medium,9
091SSJP,1,left,0,1.2245,ST,medium,10
091SSJP,1,right,1,0.7695,ST,medium,11
091SSJP,1,right,1,2.2998,ST,medium,12
091SSJP,0,left,1,0.8446,ST,medium,13
091SSJP,0,left,1,0.9321,ST,medium,14
091SSJP,1,left,0,1.0332,ST,medium,15
091SSJP,1,right,1,0.6699,ST,medium,16
092SSAG,1,right,1,1.012,ST,easy,1
092SSAG,1,right,1,0.863,ST,easy,2
092SSAG,0,left,1,0.798,ST,easy,3
092SSAG,0,left,1,0.83,ST,easy,4
092SSAG,0,left,1,1.25,ST,easy,5
092SSAG,0,left,1,0.748,ST,easy,6
092SSAG,0,left,1,0.721,ST,easy,7
092SSAG,0,left,1,0.764,ST,easy,8
092SSAG,1,right,1,0.883,ST,easy,9
092SSAG,0,left,1,0.746,ST,easy,10
092SSAG,0,left,1,0.765,ST,easy,11
092SSAG,1,right,1,0.713,ST,easy,12
092SSAG,1,right,1,0.931,ST,easy,13
092SSAG,0,left,1,0.74,ST,easy,14
092SSAG,0,left,1,0.902,ST,easy,15
092SSAG,1,right,1,0.964,ST,easy,16
092SSAG,1,right,1,1.161,ST,hard,1
092SSAG,1,right,1,0.696,ST,hard,2
092SSAG,1,left,0,0.922,ST,hard,3
092SSAG,0,left,1,1.449,ST,hard,4
092SSAG,1,right,1,1.214,ST,hard,5
092SSAG,1,right,1,0.734,ST,hard,6
092SSAG,0,right,0,1.148,ST,hard,7
092SSAG,0,left,1,6.087,ST,hard,8
092SSAG,0,right,0,1.297,ST,hard,9
092SSAG,0,left,1,2.815,ST,hard,10
092SSAG,0,left,1,1.08,ST,hard,11
092SSAG,1,right,1,3.815,ST,hard,12
092SSAG,0,left,1,1.002,ST,hard,13
092SSAG,1,right,1,0.666,ST,hard,14
092SSAG,1,right,1,1.632,ST,hard,15
092SSAG,0,right,0,0.933,ST,hard,16
092SSAG,0,left,1,1.235,ST,medium,1
092SSAG,0,left,1,1.08,ST,medium,2
092SSAG,0,left,1,0.947,ST,medium,3
092SSAG,1,right,1,1.163,ST,medium,4
092SSAG,0,left,1,7.517,ST,medium,5
092SSAG,0,left,1,1.073,ST,medium,6
092SSAG,0,left,1,2.351,ST,medium,7
092SSAG,0,left,1,0.852,ST,medium,8
092SSAG,1,right,1,0.779,ST,medium,9
092SSAG,0,left,1,0.851,ST,medium,10
092SSAG,0,left,1,1.399,ST,medium,11
092SSAG,1,right,1,0.881,ST,medium,12
092SSAG,0,left,1,0.802,ST,medium,13
092SSAG,0,left,1,1.683,ST,medium,14
092SSAG,1,right,1,0.517,ST,medium,15
092SSAG,1,right,1,0.747,ST,medium,16
093SSEG,1,right,1,2.384,ST,easy,1
093SSEG,1,right,1,1.131,ST,easy,2
093SSEG,0,left,1,0.934,ST,easy,3
093SSEG,1,right,1,1.035,ST,easy,4
093SSEG,0,left,1,1.082,ST,easy,5
093SSEG,0,left,1,0.884,ST,easy,6
093SSEG,1,right,1,0.817,ST,easy,7
093SSEG,0,left,1,0.894,ST,easy,8
093SSEG,1,right,1,0.854,ST,easy,9
093SSEG,1,right,1,0.868,ST,easy,10
093SSEG,0,left,1,0.868,ST,easy,11
093SSEG,0,left,1,0.818,ST,easy,12
093SSEG,0,left,1,0.916,ST,easy,13
093SSEG,1,right,1,0.867,ST,easy,14
093SSEG,0,left,1,0.853,ST,easy,15
093SSEG,1,right,1,0.816,ST,easy,16
093SSEG,0,left,1,6.048,ST,hard,1
093SSEG,0,right,0,7.784,ST,hard,2
093SSEG,0,left,1,1.255,ST,hard,3
093SSEG,1,left,0,1.434,ST,hard,4
093SSEG,0,left,1,1.182,ST,hard,5
093SSEG,0,left,1,1.5,ST,hard,6
093SSEG,1,left,0,2.854,ST,hard,7
093SSEG,0,left,1,1.134,ST,hard,8
093SSEG,0,left,1,1.262,ST,hard,9
093SSEG,0,right,0,0.933,ST,hard,10
093SSEG,1,left,0,1.761,ST,hard,11
093SSEG,1,right,1,4.537,ST,hard,12
093SSEG,0,left,1,1.166,ST,hard,13
093SSEG,1,left,0,1.885,ST,hard,14
093SSEG,1,left,0,3.587,ST,hard,15
093SSEG,1,left,0,1.092,ST,hard,16
093SSEG,0,left,1,1.31,ST,medium,1
093SSEG,0,left,1,1.197,ST,medium,2
093SSEG,0,left,1,1.102,ST,medium,3
093SSEG,0,left,1,1.133,ST,medium,4
093SSEG,0,left,1,0.905,ST,medium,5
093SSEG,0,left,1,0.918,ST,medium,6
093SSEG,1,right,1,1.174,ST,medium,7
093SSEG,0,left,1,1.184,ST,medium,8
093SSEG,1,right,1,3.488,ST,medium,9
093SSEG,0,left,1,1.165,ST,medium,10
093SSEG,1,right,1,1.284,ST,medium,11
093SSEG,1,right,1,1.199,ST,medium,12
093SSEG,1,right,1,2.005,ST,medium,13
093SSEG,1,right,1,2.079,ST,medium,14
093SSEG,0,left,1,1.653,ST,medium,15
093SSEG,0,left,1,1.382,ST,medium,16
095SSVH,0,left,1,1.4001,ST,easy,1
095SSVH,1,right,1,1.4907,ST,easy,2
095SSVH,0,left,1,1.1224,ST,easy,3
095SSVH,1,right,1,1.3093,ST,easy,4
095SSVH,1,right,1,1.2945,ST,easy,5
095SSVH,1,right,1,1.4845,ST,easy,6
095SSVH,0,left,1,1.4269,ST,easy,7
095SSVH,0,left,1,1.368,ST,easy,8
095SSVH,0,left,1,1.0174,ST,easy,9
095SSVH,0,left,1,1.0715,ST,easy,10
095SSVH,1,right,1,1.8677,ST,easy,11
095SSVH,1,right,1,1.0406,ST,easy,12
095SSVH,1,right,1,3.9352,ST,easy,13
095SSVH,0,left,1,1.1679,ST,easy,14
095SSVH,0,left,1,1.4392,ST,easy,15
095SSVH,1,right,1,1.0963,ST,easy,16
095SSVH,0,right,0,2.4498,ST,hard,1
095SSVH,0,right,0,2.1013,ST,hard,2
095SSVH,0,left,1,1.2211,ST,hard,3
095SSVH,1,right,1,2.1307,ST,hard,4
095SSVH,1,right,1,1.2402,ST,hard,5
095SSVH,0,left,1,1.496,ST,hard,6
095SSVH,1,right,1,1.4676,ST,hard,7
095SSVH,1,right,1,1.385,ST,hard,8
095SSVH,1,left,0,1.1518,ST,hard,9
095SSVH,1,right,1,1.2345,ST,hard,10
095SSVH,1,right,1,1.1678,ST,hard,11
095SSVH,1,left,0,0.9171,ST,hard,12
095SSVH,0,left,1,1.1931,ST,hard,13
095SSVH,0,right,0,4.5013,ST,hard,14
095SSVH,0,left,1,1.0069,ST,hard,15
095SSVH,0,left,1,1.1054,ST,hard,16
095SSVH,1,right,1,1.8498000000000001,ST,medium,1
095SSVH,0,left,1,1.2712,ST,medium,2
095SSVH,1,right,1,1.227,ST,medium,3
095SSVH,1,right,1,1.5324,ST,medium,4
095SSVH,1,left,0,1.3559,ST,medium,5
095SSVH,1,left,0,2.2657,ST,medium,6
095SSVH,0,left,1,1.4274,ST,medium,7
095SSVH,0,left,1,2.0019,ST,medium,8
095SSVH,1,left,0,2.0708,ST,medium,9
095SSVH,1,right,1,0.9915,ST,medium,10
095SSVH,1,left,0,2.7993,ST,medium,11
095SSVH,1,left,0,1.4567,ST,medium,12
095SSVH,0,left,1,1.0672,ST,medium,13
095SSVH,0,left,1,1.0821,ST,medium,14
095SSVH,1,left,0,1.9354,ST,medium,15
095SSVH,1,right,1,0.9325,ST,medium,16
097SSAO,1,right,1,2.5982,ST,easy,1
097SSAO,1,right,1,2.4868,ST,easy,2
097SSAO,0,left,1,1.0699,ST,easy,3
097SSAO,0,left,1,1.7458,ST,easy,4
097SSAO,0,left,1,2.3703,ST,easy,5
097SSAO,1,right,1,1.0716,ST,easy,6
097SSAO,0,left,1,0.9631,ST,easy,7
097SSAO,1,right,1,1.0148,ST,easy,8
097SSAO,1,right,1,0.9131,ST,easy,9
097SSAO,1,right,1,1.3427,ST,easy,10
097SSAO,0,left,1,1.655,ST,easy,11
097SSAO,0,left,1,1.1327,ST,easy,12
097SSAO,1,right,1,0.8997,ST,easy,13
097SSAO,1,right,1,1.4716,ST,easy,14
097SSAO,0,left,1,1.1809,ST,easy,15
097SSAO,1,right,1,1.0355,ST,easy,16
097SSAO,0,right,0,3.1244,ST,hard,1
097SSAO,0,left,1,2.5946,ST,hard,2
097SSAO,0,left,1,1.6376,ST,hard,3
097SSAO,1,right,1,1.3863,ST,hard,4
097SSAO,1,left,0,5.8347,ST,hard,5
097SSAO,1,left,0,1.5624,ST,hard,6
097SSAO,0,left,1,1.502,ST,hard,7
097SSAO,0,left,1,1.7615,ST,hard,8
097SSAO,1,right,1,3.7101,ST,hard,9
097SSAO,1,left,0,1.4663,ST,hard,10
097SSAO,1,left,0,5.6603,ST,hard,11
097SSAO,0,left,1,1.7994,ST,hard,12
097SSAO,1,left,0,1.1508,ST,hard,13
097SSAO,1,right,1,9.0981,ST,hard,14
097SSAO,1,left,0,1.5152,ST,hard,15
097SSAO,1,left,0,3.6969,ST,hard,16
097SSAO,1,right,1,1.9124,ST,medium,1
097SSAO,0,left,1,1.8443,ST,medium,2
097SSAO,0,left,1,0.9434,ST,medium,3
097SSAO,0,left,1,2.0802,ST,medium,4
097SSAO,0,left,1,1.0458,ST,medium,5
097SSAO,1,right,1,1.4723,ST,medium,6
097SSAO,0,left,1,1.4665,ST,medium,7
097SSAO,1,left,0,1.3458,ST,medium,8
097SSAO,1,left,0,1.0182,ST,medium,9
097SSAO,0,left,1,0.9518,ST,medium,10
097SSAO,1,left,0,1.4718,ST,medium,11
097SSAO,0,left,1,3.3086,ST,medium,12
097SSAO,0,left,1,1.1465,ST,medium,13
097SSAO,0,left,1,0.9231,ST,medium,14
097SSAO,1,left,0,3.3303,ST,medium,15
097SSAO,1,left,0,2.1902,ST,medium,16
104SSAM,0,left,1,1.9299,ST,easy,1
104SSAM,0,left,1,1.6414,ST,easy,2
104SSAM,0,left,1,1.5847,ST,easy,3
104SSAM,0,left,1,0.9658,ST,easy,4
104SSAM,0,left,1,0.6669,ST,easy,5
104SSAM,1,right,1,1.0662,ST,easy,6
104SSAM,0,left,1,0.7949,ST,easy,7
104SSAM,0,left,1,0.9881,ST,easy,8
104SSAM,0,left,1,0.8069,ST,easy,9
104SSAM,1,right,1,1.0333,ST,easy,10
104SSAM,0,left,1,0.7416,ST,easy,11
104SSAM,1,right,1,0.626,ST,easy,12
104SSAM,1,right,1,0.7482,ST,easy,13
104SSAM,1,right,1,0.8158,ST,easy,14
104SSAM,1,right,1,1.0986,ST,easy,15
104SSAM,0,left,1,0.991,ST,easy,16
104SSAM,0,left,1,1.3857,ST,hard,1
104SSAM,0,left,1,0.9821,ST,hard,2
104SSAM,1,right,1,1.4226,ST,hard,3
104SSAM,1,right,1,1.2405,ST,hard,4
104SSAM,0,left,1,1.0335,ST,hard,5
104SSAM,1,right,1,0.6287,ST,hard,6
104SSAM,1,left,0,0.722,ST,hard,7
104SSAM,0,left,1,0.8891,ST,hard,8
104SSAM,0,left,1,0.7162,ST,hard,9
104SSAM,0,left,1,1.2094,ST,hard,10
104SSAM,1,left,0,1.0654,ST,hard,11
104SSAM,1,right,1,0.9426,ST,hard,12
