scale,score,task,level,id
ME,12.01481481,ST,hard,cdCa7qlKqK
PH,16.91851852,ST,hard,cdCa7qlKqK
TI,18.94814815,ST,hard,cdCa7qlKqK
PE,5.037037037,ST,hard,cdCa7qlKqK
EF,15.88148148,ST,hard,cdCa7qlKqK
FR,13.05185185,ST,hard,cdCa7qlKqK
ME,11.95555556,MS,easy,cdCa7qlKqK
PH,9.985185185,MS,easy,cdCa7qlKqK
TI,7.037037037,MS,easy,cdCa7qlKqK
PE,16.97777778,MS,easy,cdCa7qlKqK
EF,11.95555556,MS,easy,cdCa7qlKqK
FR,5.066666667,MS,easy,cdCa7qlKqK
ME,15.95555556,MS,hard,cdCa7qlKqK
PH,13.98518519,MS,hard,cdCa7qlKqK
TI,17.08148148,MS,hard,cdCa7qlKqK
PE,9.97037037,MS,hard,cdCa7qlKqK
EF,16,MS,hard,cdCa7qlKqK
FR,12.08888889,MS,hard,cdCa7qlKqK
ME,13.94074074,MS,medium,cdCa7qlKqK
PH,11.94074074,MS,medium,cdCa7qlKqK
TI,13.92592593,MS,medium,cdCa7qlKqK
PE,16.9037037,MS,medium,cdCa7qlKqK
EF,12.94814815,MS,medium,cdCa7qlKqK
FR,8.088888889,MS,medium,cdCa7qlKqK
ME,9.985185185,MR,medium,cdCa7qlKqK
PH,9.940740741,MR,medium,cdCa7qlKqK
TI,10.96296296,MR,medium,cdCa7qlKqK
PE,13.14074074,MR,medium,cdCa7qlKqK
EF,11.22962963,MR,medium,cdCa7qlKqK
FR,7.940740741,MR,medium,cdCa7qlKqK
ME,12.97777778,MR,easy,cdCa7qlKqK
PH,10.02962963,MR,easy,cdCa7qlKqK
TI,8.118518519,MR,easy,cdCa7qlKqK
PE,14.05925926,MR,easy,cdCa7qlKqK
EF,12,MR,easy,cdCa7qlKqK
FR,7.985185185,MR,easy,cdCa7qlKqK
ME,14.05925926,MR,hard,cdCa7qlKqK
PH,7.97037037,MR,hard,cdCa7qlKqK
TI,7.081481481,MR,hard,cdCa7qlKqK
PE,12.04444444,MR,hard,cdCa7qlKqK
EF,14.05925926,MR,hard,cdCa7qlKqK
FR,7.037037037,MR,hard,cdCa7qlKqK
ME,12.97777778,ST,medium,cdCa7qlKqK
PH,12.97777778,ST,medium,cdCa7qlKqK
TI,12.91851852,ST,medium,cdCa7qlKqK
PE,13.98518519,ST,medium,cdCa7qlKqK
EF,13.0962963,ST,medium,cdCa7qlKqK
FR,10.04444444,ST,medium,cdCa7qlKqK
ME,9.97037037,ST,easy,cdCa7qlKqK
PH,10.1037037,ST,easy,cdCa7qlKqK
TI,11.92592593,ST,easy,cdCa7qlKqK
PE,16.94814815,ST,easy,cdCa7qlKqK
EF,9.985185185,ST,easy,cdCa7qlKqK
FR,6.933333333,ST,easy,cdCa7qlKqK
ME,1.22962963,ST,easy,0dkwUmCwzJ
PH,1.022222222,ST,easy,0dkwUmCwzJ
TI,2.059259259,ST,easy,0dkwUmCwzJ
PE,19.02222222,ST,easy,0dkwUmCwzJ
EF,1.585185185,ST,easy,0dkwUmCwzJ
FR,0.977777778,ST,easy,0dkwUmCwzJ
ME,13.95555556,MR,medium,0dkwUmCwzJ
PH,14.01481481,MR,medium,0dkwUmCwzJ
TI,10.01481481,MR,medium,0dkwUmCwzJ
PE,6.977777778,MR,medium,0dkwUmCwzJ
EF,16.05925926,MR,medium,0dkwUmCwzJ
FR,12.07407407,MR,medium,0dkwUmCwzJ
ME,18.9037037,MS,hard,0dkwUmCwzJ
PH,18.9037037,MS,hard,0dkwUmCwzJ
TI,18.9037037,MS,hard,0dkwUmCwzJ
PE,2.296296296,MS,hard,0dkwUmCwzJ
EF,19.46666667,MS,hard,0dkwUmCwzJ
FR,14.91851852,MS,hard,0dkwUmCwzJ
ME,9.437037037,MR,hard,0dkwUmCwzJ
PH,9.925925926,MR,hard,0dkwUmCwzJ
TI,9.925925926,MR,hard,0dkwUmCwzJ
PE,9.925925926,MR,hard,0dkwUmCwzJ
EF,9.925925926,MR,hard,0dkwUmCwzJ
FR,9.925925926,MR,hard,0dkwUmCwzJ
ME,1.348148148,MS,easy,0dkwUmCwzJ
PH,1.807407407,MS,easy,0dkwUmCwzJ
TI,1.807407407,MS,easy,0dkwUmCwzJ
PE,19.91111111,MS,easy,0dkwUmCwzJ
EF,2.118518519,MS,easy,0dkwUmCwzJ
FR,4.044444444,MS,easy,0dkwUmCwzJ
ME,1.318518519,MR,easy,0dkwUmCwzJ
PH,1.318518519,MR,easy,0dkwUmCwzJ
TI,1.318518519,MR,easy,0dkwUmCwzJ
PE,14.32592593,MR,easy,0dkwUmCwzJ
EF,4.696296296,MR,easy,0dkwUmCwzJ
FR,3.985185185,MR,easy,0dkwUmCwzJ
ME,10.08888889,ST,medium,0dkwUmCwzJ
PH,10.08888889,ST,medium,0dkwUmCwzJ
TI,10.08888889,ST,medium,0dkwUmCwzJ
PE,9.022222222,ST,medium,0dkwUmCwzJ
EF,12.25185185,ST,medium,0dkwUmCwzJ
FR,9.896296296,ST,medium,0dkwUmCwzJ
ME,9.807407407,MS,medium,0dkwUmCwzJ
PH,9.955555556,MS,medium,0dkwUmCwzJ
TI,9.955555556,MS,medium,0dkwUmCwzJ
PE,13.08148148,MS,medium,0dkwUmCwzJ
EF,13.06666667,MS,medium,0dkwUmCwzJ
FR,11.14074074,MS,medium,0dkwUmCwzJ
ME,19.37777778,ST,hard,0dkwUmCwzJ
PH,19.37777778,ST,hard,0dkwUmCwzJ
TI,19.37777778,ST,hard,0dkwUmCwzJ
PE,0.622222222,ST,hard,0dkwUmCwzJ
EF,18.074074070000002,ST,hard,0dkwUmCwzJ
FR,18.074074070000002,ST,hard,0dkwUmCwzJ
ME,9.066667345,ST,hard,h3qLkF1oCE
PH,3.06666678,ST,hard,h3qLkF1oCE
TI,12.97777755,ST,hard,h3qLkF1oCE
PE,9.00740786,ST,hard,h3qLkF1oCE
EF,9.096296522,ST,hard,h3qLkF1oCE
FR,10.99259327,ST,hard,h3qLkF1oCE
ME,16.91851807,MS,medium,h3qLkF1oCE
PH,8.962962963,MS,medium,h3qLkF1oCE
TI,15.92592593,MS,medium,h3qLkF1oCE
PE,19.02222358,MS,medium,h3qLkF1oCE
EF,13.76296319,MS,medium,h3qLkF1oCE
FR,15.06666621,MS,medium,h3qLkF1oCE
ME,14,ST,medium,h3qLkF1oCE
PH,5.866666441,ST,medium,h3qLkF1oCE
TI,13.86666644,ST,medium,h3qLkF1oCE
PE,8.992593271,ST,medium,h3qLkF1oCE
EF,11.97037082,ST,medium,h3qLkF1oCE
FR,14,ST,medium,h3qLkF1oCE
ME,19.00740786,MS,hard,h3qLkF1oCE
PH,11.02222245,MS,hard,h3qLkF1oCE
TI,12.01481459,MS,hard,h3qLkF1oCE
PE,17.83703839,MS,hard,h3qLkF1oCE
EF,15.00740786,MS,hard,h3qLkF1oCE
FR,7.925925926,MS,hard,h3qLkF1oCE
ME,5.985185411,ST,easy,h3qLkF1oCE
PH,3.94074108,ST,easy,h3qLkF1oCE
TI,7.985185411,ST,easy,h3qLkF1oCE
PE,18.0444449,ST,easy,h3qLkF1oCE
EF,9.955556234,ST,easy,h3qLkF1oCE
FR,12.05925949,ST,easy,h3qLkF1oCE
ME,12.90370348,MR,hard,h3qLkF1oCE
PH,6.903703478,MR,hard,h3qLkF1oCE
TI,0.977778117,MR,hard,h3qLkF1oCE
PE,7.970370822,MR,hard,h3qLkF1oCE
EF,6.059259485,MR,hard,h3qLkF1oCE
FR,3.985185411,MR,hard,h3qLkF1oCE
ME,5.896296748,MS,easy,h3qLkF1oCE
PH,5.896296748,MS,easy,h3qLkF1oCE
TI,2.962962963,MS,easy,h3qLkF1oCE
PE,19.91111247,MS,easy,h3qLkF1oCE
EF,9.051851626,MS,easy,h3qLkF1oCE
FR,13.98518541,MS,easy,h3qLkF1oCE
ME,11.98518541,MR,easy,h3qLkF1oCE
PH,5.955556234,MR,easy,h3qLkF1oCE
TI,1.955555669,MR,easy,h3qLkF1oCE
PE,4.977778117,MR,easy,h3qLkF1oCE
EF,11.11111111,MR,easy,h3qLkF1oCE
FR,9.00740786,MR,easy,h3qLkF1oCE
ME,12.99259327,MR,medium,h3qLkF1oCE
PH,7.111111111,MR,medium,h3qLkF1oCE
TI,2.8740743,MR,medium,h3qLkF1oCE
PE,5.940740515,MR,medium,h3qLkF1oCE
EF,8.903703478,MR,medium,h3qLkF1oCE
FR,11.02222245,MR,medium,h3qLkF1oCE
ME,17.08148148,MR,hard,Q479YcpCNr
PH,0,MR,hard,Q479YcpCNr
TI,0.044444444,MR,hard,Q479YcpCNr
PE,9.911111111,MR,hard,Q479YcpCNr
EF,12.91851852,MR,hard,Q479YcpCNr
FR,19.98518519,MR,hard,Q479YcpCNr
ME,14.08888889,MR,medium,Q479YcpCNr
PH,0.044444444,MR,medium,Q479YcpCNr
TI,0.148148148,MR,medium,Q479YcpCNr
PE,9.955555556,MR,medium,Q479YcpCNr
EF,12.9037037,MR,medium,Q479YcpCNr
FR,19.80740741,MR,medium,Q479YcpCNr
ME,13.02222222,ST,medium,Q479YcpCNr
PH,0.162962963,ST,medium,Q479YcpCNr
TI,19.03703704,ST,medium,Q479YcpCNr
PE,15.05185185,ST,medium,Q479YcpCNr
EF,12.11851852,ST,medium,Q479YcpCNr
FR,7.940740741,ST,medium,Q479YcpCNr
ME,10.99259259,ST,hard,Q479YcpCNr
PH,0.177777778,ST,hard,Q479YcpCNr
TI,19.86666667,ST,hard,Q479YcpCNr
PE,9.985185185,ST,hard,Q479YcpCNr
EF,11.92592593,ST,hard,Q479YcpCNr
FR,11.03703704,ST,hard,Q479YcpCNr
ME,13.8962963,MS,medium,Q479YcpCNr
PH,9.022222222,MS,medium,Q479YcpCNr
TI,8.948148148,MS,medium,Q479YcpCNr
PE,18.77037037,MS,medium,Q479YcpCNr
EF,15.11111111,MS,medium,Q479YcpCNr
FR,0.548148148,MS,medium,Q479YcpCNr
ME,9.037037037,ST,easy,Q479YcpCNr
PH,0.118518519,ST,easy,Q479YcpCNr
TI,2.533333333,ST,easy,Q479YcpCNr
PE,19.65925926,ST,easy,Q479YcpCNr
EF,9.244444444,ST,easy,Q479YcpCNr
FR,0.814814815,ST,easy,Q479YcpCNr
ME,16.93333333,MR,easy,Q479YcpCNr
PH,0.192592593,MR,easy,Q479YcpCNr
TI,0.355555556,MR,easy,Q479YcpCNr
PE,0.859259259,MR,easy,Q479YcpCNr
EF,13.58518519,MR,easy,Q479YcpCNr
FR,19.77777778,MR,easy,Q479YcpCNr
ME,19.67407407,MS,hard,Q479YcpCNr
PH,16.074074070000002,MS,hard,Q479YcpCNr
TI,19.82222222,MS,hard,Q479YcpCNr
PE,4.992592593,MS,hard,Q479YcpCNr
EF,16.60740741,MS,hard,Q479YcpCNr
FR,10.05925926,MS,hard,Q479YcpCNr
ME,9.985185185,MS,easy,Q479YcpCNr
PH,11.83703704,MS,easy,Q479YcpCNr
TI,12.11851852,MS,easy,Q479YcpCNr
PE,19.98518519,MS,easy,Q479YcpCNr
EF,9.822222222,MS,easy,Q479YcpCNr
FR,0.42962963,MS,easy,Q479YcpCNr
ME,14.02,ST,hard,vBoSbHJ7AD
PH,11.98,ST,hard,vBoSbHJ7AD
TI,19.86,ST,hard,vBoSbHJ7AD
PE,13.96,ST,hard,vBoSbHJ7AD
EF,14.1,ST,hard,vBoSbHJ7AD
FR,13.98,ST,hard,vBoSbHJ7AD
ME,16.94,MR,easy,vBoSbHJ7AD
PH,11.8,MR,easy,vBoSbHJ7AD
TI,0.54,MR,easy,vBoSbHJ7AD
PE,5.88,MR,easy,vBoSbHJ7AD
EF,13.76,MR,easy,vBoSbHJ7AD
FR,15.5,MR,easy,vBoSbHJ7AD
ME,4.66,MS,easy,vBoSbHJ7AD
PH,2.78,MS,easy,vBoSbHJ7AD
TI,0.14,MS,easy,vBoSbHJ7AD
PE,19.98,MS,easy,vBoSbHJ7AD
EF,5.76,MS,easy,vBoSbHJ7AD
FR,2.54,MS,easy,vBoSbHJ7AD
ME,15,MR,hard,vBoSbHJ7AD
PH,13.98,MR,hard,vBoSbHJ7AD
TI,0.12,MR,hard,vBoSbHJ7AD
PE,8.9,MR,hard,vBoSbHJ7AD
EF,13.46,MR,hard,vBoSbHJ7AD
FR,13.84,MR,hard,vBoSbHJ7AD
ME,14.64,MS,medium,vBoSbHJ7AD
PH,13.54,MS,medium,vBoSbHJ7AD
TI,13.26,MS,medium,vBoSbHJ7AD
PE,15.24,MS,medium,vBoSbHJ7AD
EF,11.62,MS,medium,vBoSbHJ7AD
FR,11.42,MS,medium,vBoSbHJ7AD
ME,14.82,MS,hard,vBoSbHJ7AD
PH,14.54,MS,hard,vBoSbHJ7AD
TI,16.78,MS,hard,vBoSbHJ7AD
PE,2.4,MS,hard,vBoSbHJ7AD
EF,12.76,MS,hard,vBoSbHJ7AD
FR,18.82,MS,hard,vBoSbHJ7AD
ME,13.28,MR,medium,vBoSbHJ7AD
PH,11.76,MR,medium,vBoSbHJ7AD
TI,0.4,MR,medium,vBoSbHJ7AD
PE,15.36,MR,medium,vBoSbHJ7AD
EF,11.78,MR,medium,vBoSbHJ7AD
FR,4.14,MR,medium,vBoSbHJ7AD
ME,11.34,ST,medium,vBoSbHJ7AD
PH,11.36,ST,medium,vBoSbHJ7AD
TI,15.46,ST,medium,vBoSbHJ7AD
PE,5.62,ST,medium,vBoSbHJ7AD
EF,12.1,ST,medium,vBoSbHJ7AD
FR,13.38,ST,medium,vBoSbHJ7AD
ME,11.68,ST,easy,vBoSbHJ7AD
PH,13.02,ST,easy,vBoSbHJ7AD
TI,4.56,ST,easy,vBoSbHJ7AD
PE,19.86,ST,easy,vBoSbHJ7AD
EF,11.9,ST,easy,vBoSbHJ7AD
FR,10.02,ST,easy,vBoSbHJ7AD
ME,9.8125,MS,easy,JIY5GSm8aI
PH,7,MS,easy,JIY5GSm8aI
TI,9.895833333,MS,easy,JIY5GSm8aI
PE,19.97916667,MS,easy,JIY5GSm8aI
EF,10,MS,easy,JIY5GSm8aI
FR,10.02083333,MS,easy,JIY5GSm8aI
ME,10,MR,medium,JIY5GSm8aI
PH,10,MR,medium,JIY5GSm8aI
TI,6.291666667,MR,medium,JIY5GSm8aI
PE,19.95833333,MR,medium,JIY5GSm8aI
EF,9.8125,MR,medium,JIY5GSm8aI
FR,4.395833333,MR,medium,JIY5GSm8aI
ME,17.02083333,ST,medium,JIY5GSm8aI
PH,10.02083333,ST,medium,JIY5GSm8aI
TI,15.20833333,ST,medium,JIY5GSm8aI
PE,13.14583333,ST,medium,JIY5GSm8aI
EF,14.75,ST,medium,JIY5GSm8aI
FR,15.08333333,ST,medium,JIY5GSm8aI
ME,19.97916667,MS,medium,JIY5GSm8aI
PH,19.95833333,MS,medium,JIY5GSm8aI
TI,14.20833333,MS,medium,JIY5GSm8aI
PE,10,MS,medium,JIY5GSm8aI
EF,19.70833333,MS,medium,JIY5GSm8aI
FR,19,MS,medium,JIY5GSm8aI
ME,2.770833333,ST,easy,JIY5GSm8aI
PH,3.854166667,ST,easy,JIY5GSm8aI
TI,5.041666667,ST,easy,JIY5GSm8aI
PE,17.97916667,ST,easy,JIY5GSm8aI
EF,2.75,ST,easy,JIY5GSm8aI
FR,2.166666667,ST,easy,JIY5GSm8aI
ME,9.916666667,MR,easy,JIY5GSm8aI
PH,9.041666667,MR,easy,JIY5GSm8aI
TI,6.916666667,MR,easy,JIY5GSm8aI
PE,18.97916667,MR,easy,JIY5GSm8aI
EF,6.895833333,MR,easy,JIY5GSm8aI
FR,5.0625,MR,easy,JIY5GSm8aI
ME,19.72916667,ST,hard,JIY5GSm8aI
PH,15.4375,ST,hard,JIY5GSm8aI
TI,19.125,ST,hard,JIY5GSm8aI
PE,7.125,ST,hard,JIY5GSm8aI
EF,18.0625,ST,hard,JIY5GSm8aI
FR,19.22916667,ST,hard,JIY5GSm8aI
ME,19.95833333,MS,hard,JIY5GSm8aI
PH,19,MS,hard,JIY5GSm8aI
TI,19.89583333,MS,hard,JIY5GSm8aI
PE,9.958333333,MS,hard,JIY5GSm8aI
EF,19.9375,MS,hard,JIY5GSm8aI
FR,19.97916667,MS,hard,JIY5GSm8aI
ME,4.020833333,MR,hard,JIY5GSm8aI
PH,3.020833333,MR,hard,JIY5GSm8aI
TI,2.9375,MR,hard,JIY5GSm8aI
PE,16.95833333,MR,hard,JIY5GSm8aI
EF,5.916666667,MR,hard,JIY5GSm8aI
FR,5.145833333,MR,hard,JIY5GSm8aI
ME,19.98518654,MS,hard,KMzkcoEoDX
PH,0.992592706,MS,hard,KMzkcoEoDX
TI,18.08888979,MS,hard,KMzkcoEoDX
PE,10.02963031,MS,hard,KMzkcoEoDX
EF,17.03703704,MS,hard,KMzkcoEoDX
FR,19.02222358,MS,hard,KMzkcoEoDX
ME,0.088888945,MS,easy,KMzkcoEoDX
PH,0.044444614,MS,easy,KMzkcoEoDX
TI,0.103703817,MS,easy,KMzkcoEoDX
PE,20,MS,easy,KMzkcoEoDX
EF,0,MS,easy,KMzkcoEoDX
FR,0.518518519,MS,easy,KMzkcoEoDX
ME,3.955555669,MR,medium,KMzkcoEoDX
PH,0,MR,medium,KMzkcoEoDX
TI,0,MR,medium,KMzkcoEoDX
PE,19.40740741,MR,medium,KMzkcoEoDX
EF,4.059259485,MR,medium,KMzkcoEoDX
FR,0.651852078,MR,medium,KMzkcoEoDX
ME,0.088888945,ST,easy,KMzkcoEoDX
PH,0,ST,easy,KMzkcoEoDX
TI,0.311111168,ST,easy,KMzkcoEoDX
PE,20,ST,easy,KMzkcoEoDX
EF,0.34074091,ST,easy,KMzkcoEoDX
FR,0.637036924,ST,easy,KMzkcoEoDX
ME,5.940740515,MR,hard,KMzkcoEoDX
PH,0,MR,hard,KMzkcoEoDX
TI,0,MR,hard,KMzkcoEoDX
PE,17.46666802,MR,hard,KMzkcoEoDX
EF,8.044444897,MR,hard,KMzkcoEoDX
FR,8.059259485,MR,hard,KMzkcoEoDX
ME,0,MR,easy,KMzkcoEoDX
PH,0,MR,easy,KMzkcoEoDX
TI,0,MR,easy,KMzkcoEoDX
PE,20,MR,easy,KMzkcoEoDX
EF,0,MR,easy,KMzkcoEoDX
FR,0,MR,easy,KMzkcoEoDX
ME,10,MS,medium,KMzkcoEoDX
PH,0,MS,medium,KMzkcoEoDX
TI,10.47407475,MS,medium,KMzkcoEoDX
PE,16.0444449,MS,medium,KMzkcoEoDX
EF,7.7481486,MS,medium,KMzkcoEoDX
FR,5.911111337,MS,medium,KMzkcoEoDX
ME,7.00740786,ST,medium,KMzkcoEoDX
PH,0,ST,medium,KMzkcoEoDX
TI,9.022222448,ST,medium,KMzkcoEoDX
PE,9.970370822,ST,medium,KMzkcoEoDX
EF,9.940740515,ST,medium,KMzkcoEoDX
FR,11.92592593,ST,medium,KMzkcoEoDX
ME,12.9185192,ST,hard,KMzkcoEoDX
PH,2,ST,hard,KMzkcoEoDX
TI,18.05926062,ST,hard,KMzkcoEoDX
PE,5.970370822,ST,hard,KMzkcoEoDX
EF,15.9555551,ST,hard,KMzkcoEoDX
FR,17.43703658,ST,hard,KMzkcoEoDX
ME,7.955556234,MR,hard,bKUxjX0i0W
PH,6.059259485,MR,hard,bKUxjX0i0W
TI,8.977777552,MR,hard,bKUxjX0i0W
PE,9.851851852,MR,hard,bKUxjX0i0W
EF,7.970370822,MR,hard,bKUxjX0i0W
FR,8.044444897,MR,hard,bKUxjX0i0W
ME,11.95555623,MS,easy,bKUxjX0i0W
PH,10.02963031,MS,easy,bKUxjX0i0W
TI,8.074074074,MS,easy,bKUxjX0i0W
PE,19.97037082,MS,easy,bKUxjX0i0W
EF,10.07407407,MS,easy,bKUxjX0i0W
FR,8.029630308,MS,easy,bKUxjX0i0W
ME,19.00740786,MS,medium,bKUxjX0i0W
PH,10.11851897,MS,medium,bKUxjX0i0W
TI,9.155556008,MS,medium,bKUxjX0i0W
PE,14.96296296,MS,medium,bKUxjX0i0W
EF,15.94074164,MS,medium,bKUxjX0i0W
FR,13.08148193,MS,medium,bKUxjX0i0W
ME,10.07407407,MR,easy,bKUxjX0i0W
PH,9.925925926,MR,easy,bKUxjX0i0W
TI,9.925925926,MR,easy,bKUxjX0i0W
PE,9.866666441,MR,easy,bKUxjX0i0W
EF,6.074074074,MR,easy,bKUxjX0i0W
FR,6.118518971,MR,easy,bKUxjX0i0W
ME,10.25185253,MR,medium,bKUxjX0i0W
PH,5.970370822,MR,medium,bKUxjX0i0W
TI,8.059259485,MR,medium,bKUxjX0i0W
PE,9.911111337,MR,medium,bKUxjX0i0W
EF,8.948148374,MR,medium,bKUxjX0i0W
FR,8.977777552,MR,medium,bKUxjX0i0W
ME,19.91111247,MS,hard,bKUxjX0i0W
PH,14.28148171,MS,hard,bKUxjX0i0W
TI,6.785185637,MS,hard,bKUxjX0i0W
PE,7.022222448,MS,hard,bKUxjX0i0W
EF,14.74074074,MS,hard,bKUxjX0i0W
FR,13.94074051,MS,hard,bKUxjX0i0W
ME,18.10370325,ST,medium,bKUxjX0i0W
PH,10.20740763,ST,medium,bKUxjX0i0W
TI,8.162962737,ST,medium,bKUxjX0i0W
PE,10.08888866,ST,medium,bKUxjX0i0W
EF,9.985185411,ST,medium,bKUxjX0i0W
FR,9.940740515,ST,medium,bKUxjX0i0W
ME,19.73333288,ST,hard,bKUxjX0i0W
PH,17.06666621,ST,hard,bKUxjX0i0W
TI,4.014815154,ST,hard,bKUxjX0i0W
PE,1.62962963,ST,hard,bKUxjX0i0W
EF,14.11851897,ST,hard,bKUxjX0i0W
FR,14.07407407,ST,hard,bKUxjX0i0W
ME,15.92592593,ST,easy,bKUxjX0i0W
PH,10.0444449,ST,easy,bKUxjX0i0W
TI,7.466666893,ST,easy,bKUxjX0i0W
PE,17.22963008,ST,easy,bKUxjX0i0W
EF,14.31111089,ST,easy,bKUxjX0i0W
FR,13.89629675,ST,easy,bKUxjX0i0W
ME,11.95047619,MS,easy,cGANl4iQl1
PH,11.00571429,MS,easy,cGANl4iQl1
TI,5.001904762,MS,easy,cGANl4iQl1
PE,13.93142857,MS,easy,cGANl4iQl1
EF,10.9447619,MS,easy,cGANl4iQl1
FR,8.963809524,MS,easy,cGANl4iQl1
ME,15.88190476,MR,medium,cGANl4iQl1
PH,9.96952381,MR,medium,cGANl4iQl1
TI,4.956190476,MR,medium,cGANl4iQl1
PE,7.013333333,MR,medium,cGANl4iQl1
EF,14.99809524,MR,medium,cGANl4iQl1
FR,17.04,MR,medium,cGANl4iQl1
ME,8.979047619,ST,easy,cGANl4iQl1
PH,5.108571429,ST,easy,cGANl4iQl1
TI,13.01714286,ST,easy,cGANl4iQl1
PE,13.93142857,ST,easy,cGANl4iQl1
EF,8.003809524,ST,easy,cGANl4iQl1
FR,6.038095238,ST,easy,cGANl4iQl1
ME,16.93333333,MR,hard,cGANl4iQl1
PH,6.876190476,MR,hard,cGANl4iQl1
TI,2.944761905,MR,hard,cGANl4iQl1
PE,11.03619048,MR,hard,cGANl4iQl1
EF,16.79619048,MR,hard,cGANl4iQl1
FR,17.92380952,MR,hard,cGANl4iQl1
ME,19.02095238,MS,hard,cGANl4iQl1
PH,12.92571429,MS,hard,cGANl4iQl1
TI,17.87809524,MS,hard,cGANl4iQl1
PE,2.99047619,MS,hard,cGANl4iQl1
EF,16.84190476,MS,hard,cGANl4iQl1
FR,16.00380952,MS,hard,cGANl4iQl1
ME,18.04571429,MS,medium,cGANl4iQl1
PH,11.08190476,MS,medium,cGANl4iQl1
TI,16.85714286,MS,medium,cGANl4iQl1
PE,7.028571429,MS,medium,cGANl4iQl1
EF,17.87809524,MS,medium,cGANl4iQl1
FR,19.11238095,MS,medium,cGANl4iQl1
ME,16.93333333,ST,medium,cGANl4iQl1
PH,4.742857143,ST,medium,cGANl4iQl1
TI,18.04571429,ST,medium,cGANl4iQl1
PE,5.992380952,ST,medium,cGANl4iQl1
EF,16.91809524,ST,medium,cGANl4iQl1
FR,13.91619048,ST,medium,cGANl4iQl1
ME,16.91809524,ST,hard,cGANl4iQl1
PH,3.904761905,ST,hard,cGANl4iQl1
TI,19.88952381,ST,hard,cGANl4iQl1
PE,7.196190476,ST,hard,cGANl4iQl1
EF,18.06095238,ST,hard,cGANl4iQl1
FR,19.9352381,ST,hard,cGANl4iQl1
ME,15.98857143,MR,easy,cGANl4iQl1
PH,3.782857143,MR,easy,cGANl4iQl1
TI,4.148571429,MR,easy,cGANl4iQl1
PE,7.104761905,MR,easy,cGANl4iQl1
EF,15.86666667,MR,easy,cGANl4iQl1
FR,16.99428571,MR,easy,cGANl4iQl1
ME,1.812817904,MS,easy,jDL2pqqoXv
PH,0.217700916,MS,easy,jDL2pqqoXv
TI,6.484231943,MS,easy,jDL2pqqoXv
PE,17.22685656,MS,easy,jDL2pqqoXv
EF,4.270600203,MS,easy,jDL2pqqoXv
FR,3.896236012,MS,easy,jDL2pqqoXv
ME,9.609359105,ST,medium,jDL2pqqoXv
PH,4.596134283,ST,medium,jDL2pqqoXv
TI,19.68463886,ST,medium,jDL2pqqoXv
PE,18.96846389,ST,medium,jDL2pqqoXv
EF,9.641912513,ST,medium,jDL2pqqoXv
FR,9.91861648,ST,medium,jDL2pqqoXv
ME,19.63580875,MR,hard,jDL2pqqoXv
PH,3.993896236,MR,hard,jDL2pqqoXv
TI,0.217700916,MR,hard,jDL2pqqoXv
PE,10.08138352,MR,hard,jDL2pqqoXv
EF,12.96236012,MR,hard,jDL2pqqoXv
FR,7.200406918,MR,hard,jDL2pqqoXv
ME,13.87385554,MR,medium,jDL2pqqoXv
PH,5.247202442,MR,medium,jDL2pqqoXv
TI,2.512716175,MR,medium,jDL2pqqoXv
PE,14.67141404,MR,medium,jDL2pqqoXv
EF,13.02746694,MR,medium,jDL2pqqoXv
FR,12.81586979,MR,medium,jDL2pqqoXv
ME,9.91861648,MR,easy,jDL2pqqoXv
PH,5.947100712,MR,easy,jDL2pqqoXv
TI,1.324516785,MR,easy,jDL2pqqoXv
PE,15.02950153,MR,easy,jDL2pqqoXv
EF,14.70396745,MR,easy,jDL2pqqoXv
FR,12.08341811,MR,easy,jDL2pqqoXv
ME,19.78229908,MS,medium,jDL2pqqoXv
PH,14.03662258,MS,medium,jDL2pqqoXv
TI,19.47304171,MS,medium,jDL2pqqoXv
PE,19.00101729,MS,medium,jDL2pqqoXv
EF,19.78229908,MS,medium,jDL2pqqoXv
FR,19.8311292,MS,medium,jDL2pqqoXv
ME,19.87995931,MS,hard,jDL2pqqoXv
PH,19.70091556,MS,hard,jDL2pqqoXv
TI,19.68463886,MS,hard,jDL2pqqoXv
PE,16.982706,MS,hard,jDL2pqqoXv
EF,19.52187182,MS,hard,jDL2pqqoXv
FR,19.66836216,MS,hard,jDL2pqqoXv
ME,19.96134283,ST,hard,jDL2pqqoXv
PH,19.32655137,ST,hard,jDL2pqqoXv
TI,4.465920651,ST,hard,jDL2pqqoXv
PE,19.73346897,ST,hard,jDL2pqqoXv
EF,19.78229908,ST,hard,jDL2pqqoXv
FR,19.47304171,ST,hard,jDL2pqqoXv
ME,15.11088505,ST,easy,jDL2pqqoXv
PH,11.00915565,ST,easy,jDL2pqqoXv
TI,13.77619532,ST,easy,jDL2pqqoXv
PE,19.81485249,ST,easy,jDL2pqqoXv
EF,15.19226857,ST,easy,jDL2pqqoXv
FR,15.27365209,ST,easy,jDL2pqqoXv
ME,19.98888889,MS,hard,HV4ueBgaoL
PH,9.944444444,MS,hard,HV4ueBgaoL
TI,19.95555556,MS,hard,HV4ueBgaoL
PE,12.97777778,MS,hard,HV4ueBgaoL
EF,19.94444444,MS,hard,HV4ueBgaoL
FR,20,MS,hard,HV4ueBgaoL
ME,19.96666667,MR,easy,HV4ueBgaoL
