id,level,task,rt,acc
P7WDUMyOEc,easy,ST,1.4622666666666666,1
P7WDUMyOEc,hard,ST,2.00092,0.7333333333333333
P7WDUMyOEc,medium,ST,1.5869357142857143,0.8571428571428571
Piksbkqbn1,easy,ST,1.0747142857142857,1
Piksbkqbn1,hard,ST,1.1383333333333334,0.5333333333333333
Piksbkqbn1,medium,ST,1.4259375,0.75
PsevAJnzJ0,easy,ST,0.8229799999999999,0.9333333333333333
PsevAJnzJ0,hard,ST,1.0033692307692308,0.6923076923076923
PsevAJnzJ0,medium,ST,0.8667333333333334,1
QLrSXxmCJy,easy,ST,1.2836,0.8571428571428571
QLrSXxmCJy,hard,ST,1.1089857142857142,0.9285714285714286
QLrSXxmCJy,medium,ST,1.09180625,0.75
S5rOjASl3o,easy,ST,1.1351066666666667,1
S5rOjASl3o,hard,ST,1.5527066666666667,0.6
S5rOjASl3o,medium,ST,1.4277,0.7857142857142857
TFDf2hLPou,easy,ST,1.050592857142857,1
TFDf2hLPou,hard,ST,2.7307,1
TFDf2hLPou,medium,ST,1.2933733333333333,0.8666666666666667
TM72GyUTkf,easy,ST,1.1026,0.9333333333333333
TM72GyUTkf,hard,ST,1.2137857142857142,0.7857142857142857
TM72GyUTkf,medium,ST,1.033153846153846,0.7692307692307693
VEZTZ89Pge,easy,ST,1.066125,0.9375
VEZTZ89Pge,hard,ST,1.2259285714285715,0.6428571428571429
VEZTZ89Pge,medium,ST,1.4936875,0.6875
VLeNMXjDPG,easy,ST,1.0745071428571429,1
VLeNMXjDPG,hard,ST,1.07795625,0.75
VLeNMXjDPG,medium,ST,1.005442857142857,0.9285714285714286
W3y75sVKt1,easy,ST,1.0017875,1
W3y75sVKt1,hard,ST,1.4681285714285714,0.7857142857142857
W3y75sVKt1,medium,ST,1.622325,0.8125
WLE3Etok97,easy,ST,1.3375333333333335,0.9333333333333333
WLE3Etok97,hard,ST,1.1970714285714286,0.2857142857142857
WLE3Etok97,medium,ST,1.2526,0.6
XdaJtcIO9r,easy,ST,0.8135071428571429,1
XdaJtcIO9r,hard,ST,1.0458461538461539,0.6923076923076923
XdaJtcIO9r,medium,ST,1.1461466666666666,0.8666666666666667
XfAdJiOyxj,easy,ST,0.8152785714285714,1
XfAdJiOyxj,hard,ST,1.10448,0.9333333333333333
XfAdJiOyxj,medium,ST,0.8742624999999999,0.8125
YuaQwhP1ZU,easy,ST,0.69085,0.9375
YuaQwhP1ZU,hard,ST,0.7216,0.5333333333333333
YuaQwhP1ZU,medium,ST,1.65005,1
alNlXuBH5D,easy,ST,0.799076923076923,1
alNlXuBH5D,hard,ST,1.4442,0.8125
alNlXuBH5D,medium,ST,1.1251461538461538,0.9230769230769231
antN5ck5Ic,easy,ST,0.8451071428571428,1
antN5ck5Ic,hard,ST,1.1232666666666666,0.6
antN5ck5Ic,medium,ST,0.95185,0.875
bKUxTtubP9,easy,ST,0.8932857142857142,1
bKUxTtubP9,hard,ST,1.8272857142857142,0.5
bKUxTtubP9,medium,ST,1.2004615384615385,1
cHjpJUhddy,easy,ST,1.0453333333333332,1
cHjpJUhddy,hard,ST,1.2480666666666667,0.7333333333333333
cHjpJUhddy,medium,ST,1.1348,0.8666666666666667
cQX3GOCp9n,easy,ST,0.8374375000000001,1
cQX3GOCp9n,hard,ST,1.008,0.9166666666666666
cQX3GOCp9n,medium,ST,1.0816666666666666,0.9166666666666666
ctfjWeomyR,easy,ST,0.9553466666666667,0.9333333333333333
ctfjWeomyR,hard,ST,1.2341066666666667,0.4666666666666667
ctfjWeomyR,medium,ST,1.12224375,0.75
d51zamtky2,easy,ST,0.9062692307692308,0.9230769230769231
d51zamtky2,hard,ST,0.9349133333333334,0.6666666666666666
d51zamtky2,medium,ST,1.1069,0.6666666666666666
dBrkfcNWsa,easy,ST,0.9387812499375,1
dBrkfcNWsa,hard,ST,0.9398428574285714,0.8571428571428571
dBrkfcNWsa,medium,ST,1.0220071427857143,0.9285714285714286
dWejUN00z6,easy,ST,0.7126428571428571,0.9285714285714286
dWejUN00z6,hard,ST,1.18774,0.4
dWejUN00z6,medium,ST,1.32614375,0.875
eJJDMz958g,easy,ST,1.0563066666666667,0.8666666666666667
eJJDMz958g,hard,ST,1.1984714285714286,0.7142857142857143
eJJDMz958g,medium,ST,0.8483571428571428,0.8571428571428571
