id,task,level,EF_w,FR_w,ME_w,PE_w,TI_w,PH_w,OW_w
PkgTbVVI07,ST,easy,1.6666666666666667,1.8666666666666667,6.933333333333334,4.800000000000001,5.866666666666666,1.1333333333333333,22.26666666666667
PkgTbVVI07,ST,hard,4.666666666666667,9.333333333333334,18.133333333333333,11.8,24,5.533333333333333,73.46666666666667
PkgTbVVI07,ST,medium,2.3333333333333335,6.4,14.666666666666666,6.2,14.666666666666666,2.466666666666667,46.733333333333334
0wY7q7AFDw,MR,easy,12.200000000000001,11.2,16.666666666666664,1.4666666666666666,0,4.4,45.93333333333332
0wY7q7AFDw,MR,medium,15,20,29.666666666666664,4.333333333333333,0,6.533333333333333,75.53333333333333
0wY7q7AFDw,MR,hard,18,22.4,31,5,0,6.666666666666667,83.06666666666666
0wY7q7AFDw,MS,easy,10,13.333333333333334,21.666666666666664,0,6.666666666666667,2.3333333333333335,54
0wY7q7AFDw,MS,hard,17,22.133333333333333,33.33333333333333,0,11.466666666666667,4.333333333333333,88.26666666666665
0wY7q7AFDw,MS,medium,13,18.666666666666668,27,0,9.333333333333334,3.3333333333333335,71.33333333333333
0wY7q7AFDw,ST,easy,5.466666666666667,7.800000000000001,10.4,0,16.666666666666664,1.8666666666666667,42.2
0wY7q7AFDw,ST,hard,11.066666666666666,15.600000000000001,19.2,0,33.33333333333333,3.3333333333333335,82.53333333333333
0wY7q7AFDw,ST,medium,8,11.200000000000001,18.666666666666668,0,21.666666666666664,3.3333333333333335,62.86666666666667
woSzLv5BIV,MR,easy,26.666666666666668,26.4,19,6,3.533333333333333,6.333333333333333,87.93333333333334
woSzLv5BIV,MR,hard,26.4,26.4,20,4.266666666666667,5.6,6.666666666666667,89.33333333333333
woSzLv5BIV,MR,medium,26.4,26.4,19.8,4.266666666666667,5.866666666666666,6.6,89.33333333333333
woSzLv5BIV,MS,easy,16.8,10,15.733333333333333,0.5333333333333333,5.2,0,48.266666666666666
woSzLv5BIV,MS,medium,26.4,19.8,26.4,0.13333333333333333,13.2,0,85.93333333333332
woSzLv5BIV,MS,hard,26.666666666666668,19.6,26.4,5.466666666666667,11.066666666666666,0,89.20000000000002
woSzLv5BIV,ST,hard,13.333333333333334,13.333333333333334,6.666666666666667,14.666666666666666,20,20,88
woSzLv5BIV,ST,medium,13.333333333333334,12.666666666666666,6.666666666666667,10.666666666666666,20,20,83.33333333333334
woSzLv5BIV,ST,easy,11.333333333333334,5.866666666666666,5.333333333333333,0,17,18,57.53333333333333
O0ngZJhb9l,MR,hard,7,2,20.666666666666664,18.666666666666668,0,1.3333333333333333,49.666666666666664
O0ngZJhb9l,MR,easy,9,7.333333333333333,21.666666666666664,21.333333333333332,0,1,60.333333333333336
O0ngZJhb9l,MR,medium,8,9.866666666666667,20,24,0,1,62.86666666666667
O0ngZJhb9l,MS,easy,12.600000000000001,4.333333333333333,20.666666666666664,0,9.333333333333334,0,46.93333333333334
O0ngZJhb9l,MS,medium,20,6.666666666666667,33.33333333333333,10,26.666666666666668,0,96.66666666666667
O0ngZJhb9l,MS,hard,20,6.666666666666667,33.33333333333333,11.733333333333333,26.666666666666668,0,98.4
O0ngZJhb9l,ST,medium,18.666666666666668,4.333333333333333,9.866666666666667,15,33.33333333333333,0,81.19999999999999
O0ngZJhb9l,ST,hard,26.666666666666668,6.333333333333333,13.333333333333334,18.6,33.33333333333333,0,98.26666666666667
O0ngZJhb9l,ST,easy,22.666666666666668,1,12,5.2,21.666666666666664,0,62.53333333333333
ttxEdLIMGM,MR,easy,12,13,25,12,4.666666666666667,0,66.66666666666667
ttxEdLIMGM,MR,hard,20,19,33.33333333333333,13,6,0,91.33333333333333
ttxEdLIMGM,MR,medium,20,20,33.33333333333333,13.200000000000001,5,0,91.53333333333333
ttxEdLIMGM,MS,hard,20,19.8,25.333333333333332,4,26.666666666666668,0,95.8
ttxEdLIMGM,MS,medium,15,15,19.733333333333334,1.6666666666666667,18.666666666666668,0,70.06666666666666
ttxEdLIMGM,MS,easy,16,15,21.333333333333332,2,21.066666666666666,0,75.4
ttxEdLIMGM,ST,easy,6.666666666666667,6,10.4,0.6666666666666666,11.333333333333332,0,35.06666666666667
ttxEdLIMGM,ST,hard,13.2,19.8,26.4,3.3333333333333335,33.33333333333333,0,96.06666666666666
ttxEdLIMGM,ST,medium,12,17.8,24,3.7333333333333334,30,0,87.53333333333333
pevbr5tS1I,MR,easy,10,4.866666666666666,13.8,10.133333333333333,21.333333333333332,0,60.13333333333333
pevbr5tS1I,MR,hard,8.4,4.533333333333333,13.4,12.266666666666666,19.333333333333332,0,57.93333333333333
pevbr5tS1I,MR,medium,8.933333333333334,4.8,14.600000000000001,11.2,23.666666666666664,0,63.2
pevbr5tS1I,MS,easy,6.6000000000000005,2,10.666666666666666,0.2,12.8,0,32.266666666666666
pevbr5tS1I,MS,hard,18.2,16.400000000000002,23.2,5.266666666666667,26.133333333333333,0,89.2
pevbr5tS1I,MS,medium,14.4,13.200000000000001,11.2,0.5333333333333333,18.133333333333333,0,57.46666666666667
pevbr5tS1I,ST,hard,21.066666666666666,12.266666666666666,5.4,8.266666666666666,12.8,5.6,65.39999999999999
pevbr5tS1I,ST,medium,20.8,11.066666666666666,5.8,5.066666666666666,12.666666666666666,4,59.400000000000006
pevbr5tS1I,ST,easy,11.466666666666667,7.2,1.4666666666666666,0.4,7.866666666666666,4.266666666666667,32.66666666666667
zMSGYZOzxF,MR,hard,28.333333333333332,13.333333333333334,26.4,15,0,6.6,89.66666666666666
zMSGYZOzxF,MR,medium,33.33333333333333,13.333333333333334,25.333333333333332,10,0,6.333333333333333,88.33333333333333
zMSGYZOzxF,MR,easy,33.33333333333333,13.333333333333334,24,10,0,6,86.66666666666666
zMSGYZOzxF,MS,easy,4,16.8,10.666666666666666,0,4.666666666666667,2.3333333333333335,38.46666666666667
zMSGYZOzxF,MS,hard,6.666666666666667,20,26.666666666666668,31.666666666666664,6.666666666666667,6.666666666666667,98.33333333333333
zMSGYZOzxF,MS,medium,6.666666666666667,19,24,16.666666666666664,6.333333333333333,6,78.66666666666666
zMSGYZOzxF,ST,medium,26.666666666666668,6.666666666666667,12,12,33.33333333333333,0,90.66666666666667
zMSGYZOzxF,ST,easy,22.666666666666668,4.666666666666667,8.666666666666666,0,10,0,45.99999999999999
zMSGYZOzxF,ST,hard,26.666666666666668,6.666666666666667,13.2,18,33,0,97.53333333333335
FgaXoRhEpQ,MR,hard,8,2.6666666666666665,9.333333333333334,30,0,0,50
FgaXoRhEpQ,MR,easy,1.3333333333333333,0.13333333333333333,0.6666666666666666,3.333333333333333,0,0,5.466666666666667
FgaXoRhEpQ,MR,medium,1.3333333333333333,0,1.4666666666666666,18.333333333333332,0,0,21.13333333333333
FgaXoRhEpQ,MS,easy,0,0,0,0,0,0,0
FgaXoRhEpQ,MS,hard,2,19,2,19,30,0,72
FgaXoRhEpQ,MS,medium,2.6666666666666665,16,1.3333333333333333,18.8,30,0,68.8
FgaXoRhEpQ,ST,hard,0.6666666666666666,24.266666666666666,0.06666666666666667,20,33,0,78
FgaXoRhEpQ,ST,medium,0,9.333333333333334,0.06666666666666667,9,30,0,48.4
FgaXoRhEpQ,ST,easy,0.26666666666666666,1.3333333333333333,0.2,2,3.333333333333333,0,7.133333333333333
V4epNAqh9h,MR,hard,17.066666666666666,16.666666666666664,18,12,0,0.2,63.93333333333333
V4epNAqh9h,MR,medium,15.733333333333333,15.333333333333332,8.6,11.2,0,0.13333333333333333,51
V4epNAqh9h,MR,easy,17.066666666666666,21.666666666666664,3.6,8.8,0,0.2,51.33333333333333
V4epNAqh9h,MS,hard,9.2,11.4,18,10,14,0,62.6
V4epNAqh9h,MS,easy,3.7333333333333334,7.6000000000000005,0.6666666666666666,0.13333333333333333,0.2,0,12.333333333333334
V4epNAqh9h,MS,medium,8.133333333333333,11.8,18.333333333333332,9.066666666666666,8.4,0,55.733333333333334
V4epNAqh9h,ST,easy,0,0,0,0,0,0,0
V4epNAqh9h,ST,hard,18.666666666666668,0.26666666666666666,17,8.133333333333333,32,0,76.06666666666666
V4epNAqh9h,ST,medium,20,4.066666666666666,10.600000000000001,10.666666666666666,24,0,69.33333333333333
7s1EYKyluI,MR,hard,20,3,21.666666666666664,6.666666666666667,1,0,52.33333333333333
7s1EYKyluI,MR,easy,26.666666666666668,0,33,6.666666666666667,3,0,69.33333333333333
7s1EYKyluI,MR,medium,26.4,0,33,6.666666666666667,0.6666666666666666,0,66.73333333333332
7s1EYKyluI,MS,easy,13.333333333333334,2.6666666666666665,16.666666666666664,0,6,0,38.666666666666664
7s1EYKyluI,MS,hard,26.666666666666668,0,33.33333333333333,4.666666666666667,20,0,84.66666666666666
7s1EYKyluI,MS,medium,26.4,0.13333333333333333,33,5,20,0,84.53333333333335
7s1EYKyluI,ST,hard,15.8,8.333333333333332,16,3.6666666666666665,18,0,61.8
7s1EYKyluI,ST,medium,20,0,20,3.3333333333333335,20,0,63.333333333333336
7s1EYKyluI,ST,easy,20,0,13,0,19.8,0,52.8
GxpGXkXK8v,MR,easy,9,8.333333333333332,7,0.6666666666666666,2.8,2.3333333333333335,30.13333333333333
GxpGXkXK8v,MR,hard,15,18,14.600000000000001,4,3.0666666666666664,5,59.66666666666667
GxpGXkXK8v,MR,medium,12.600000000000001,16.333333333333332,15.600000000000001,2.2666666666666666,4.466666666666667,5.066666666666666,56.33333333333333
GxpGXkXK8v,MS,medium,20,10.4,27.666666666666664,3.0666666666666664,6.533333333333333,0,67.66666666666667
GxpGXkXK8v,MS,hard,26.133333333333333,19.8,33.33333333333333,5.866666666666666,13.333333333333334,0,98.46666666666665
GxpGXkXK8v,MS,easy,17.066666666666666,6,22.333333333333332,2.8666666666666667,8.533333333333333,0,56.8
GxpGXkXK8v,ST,hard,18.6,0,28,6.666666666666667,19.8,11.333333333333334,84.4
GxpGXkXK8v,ST,medium,15,0,18.666666666666664,3.7333333333333334,11.8,9.6,58.8
GxpGXkXK8v,ST,easy,10.200000000000001,0,11.333333333333332,0,9.200000000000001,4.533333333333333,35.266666666666666
W98TU3XJxb,MR,easy,19.733333333333334,10.666666666666666,27,3,0,9.8,70.2
W98TU3XJxb,MR,medium,22.666666666666668,12,25,2.3333333333333335,0,15,77
W98TU3XJxb,MR,hard,24,11.466666666666667,26.666666666666664,2.8,0,16,80.93333333333334
W98TU3XJxb,MS,easy,7.6000000000000005,0,2.6666666666666665,0.6666666666666666,8.333333333333332,2.8,22.066666666666666
W98TU3XJxb,MS,medium,14.8,0,18.666666666666668,2,24.666666666666664,9.333333333333334,69.46666666666667
W98TU3XJxb,MS,hard,18,0,25.333333333333332,0.6666666666666666,30,12,86
W98TU3XJxb,ST,easy,8,3.3333333333333335,6,0,18.333333333333332,1.3333333333333333,37
W98TU3XJxb,ST,medium,21.333333333333332,5.666666666666667,16.8,0,31.666666666666664,9.333333333333334,84.8
W98TU3XJxb,ST,hard,22.666666666666668,5.733333333333333,17.8,0,22,11.733333333333333,79.93333333333334
yWB1eDgHxE,MR,easy,4,0.6666666666666666,2,0,0,0.26666666666666666,6.933333333333334
yWB1eDgHxE,MR,medium,3.2,1.3333333333333333,3.8000000000000003,0.3333333333333333,0,0.7333333333333333,9.4
yWB1eDgHxE,MR,hard,5.333333333333333,2.1333333333333333,5,3.333333333333333,0,1.0666666666666667,16.866666666666664
yWB1eDgHxE,MS,easy,3.3333333333333335,4.666666666666666,5,0,6.666666666666667,0.7333333333333333,20.4
yWB1eDgHxE,MS,medium,5.2,13.333333333333332,8,0,13.333333333333334,2,41.86666666666667
yWB1eDgHxE,MS,hard,8.266666666666666,24.666666666666664,11,0,17.333333333333332,3,64.26666666666665
yWB1eDgHxE,ST,medium,5.466666666666667,11.733333333333333,9.8,0,23.333333333333332,2.0666666666666664,52.400000000000006
yWB1eDgHxE,ST,hard,6,16,8.8,0,21.666666666666664,2.3333333333333335,54.8
yWB1eDgHxE,ST,easy,2.533333333333333,4,2.2,0,6.666666666666666,0.7333333333333333,16.133333333333333
cdCa7qlKqK,MR,medium,14.933333333333334,2.6666666666666665,16.666666666666664,2.2666666666666666,7.333333333333333,6.666666666666667,50.533333333333324
cdCa7qlKqK,MR,easy,16,2.6666666666666665,21.666666666666664,2,5.466666666666667,6.666666666666667,54.46666666666666
cdCa7qlKqK,MR,hard,18.666666666666668,2.3333333333333335,23.333333333333332,2.6666666666666665,4.666666666666667,5.333333333333333,56.99999999999999
cdCa7qlKqK,MS,easy,12,1.6666666666666667,16,1,11.666666666666666,3.3333333333333335,45.666666666666664
cdCa7qlKqK,MS,hard,16,4,21.333333333333332,3.3333333333333335,28.333333333333332,4.666666666666667,77.66666666666666
cdCa7qlKqK,MS,medium,13,2.6666666666666665,18.666666666666668,1,23.333333333333332,4,62.666666666666664
cdCa7qlKqK,ST,hard,21.066666666666666,4.333333333333333,8,0,31.666666666666664,17,82.06666666666666
cdCa7qlKqK,ST,medium,17.333333333333332,3.3333333333333335,8.666666666666666,0,21.666666666666664,13,63.99999999999999
cdCa7qlKqK,ST,easy,13.333333333333334,2.3333333333333335,6.666666666666667,0,20,10.200000000000001,52.53333333333334
0dkwUmCwzJ,MR,medium,16,12,9.333333333333334,17.333333333333332,6.666666666666667,4.666666666666667,66
0dkwUmCwzJ,MR,hard,10,10,6.266666666666667,13.333333333333334,6.666666666666667,3.3333333333333335,49.6
0dkwUmCwzJ,MR,easy,4.6000000000000005,4,0.9333333333333333,7.466666666666667,0.9333333333333333,0.4666666666666667,18.400000000000002
0dkwUmCwzJ,MS,hard,12.933333333333334,15,19,17.8,6.333333333333333,19,90.06666666666668
0dkwUmCwzJ,MS,easy,1.4666666666666666,4,1.4000000000000001,0,0.6,1.8,9.266666666666666
0dkwUmCwzJ,MS,medium,8.666666666666666,11.200000000000001,9.8,7,3.3333333333333335,10,50
0dkwUmCwzJ,ST,easy,2.1333333333333333,1,1.2000000000000002,1,1.3333333333333333,0,6.666666666666666
0dkwUmCwzJ,ST,medium,16.266666666666666,9.8,10,11,6.666666666666667,0,53.733333333333334
0dkwUmCwzJ,ST,hard,24,18,19.400000000000002,19.400000000000002,12.933333333333334,0,93.73333333333333
h3qLkF1oCE,MR,hard,6,5.333333333333333,21.666666666666664,8,0,2.3333333333333335,43.333333333333336
h3qLkF1oCE,MR,easy,11.200000000000001,12,20,10,0,2,55.2
h3qLkF1oCE,MR,medium,9,14.666666666666666,21.666666666666664,9.333333333333334,0,2.4,57.06666666666666
h3qLkF1oCE,MS,medium,13.8,10,28.333333333333332,0.3333333333333333,21.333333333333332,0,73.8
h3qLkF1oCE,MS,hard,15,5.333333333333333,31.666666666666664,0.7333333333333333,16,0,68.73333333333333
h3qLkF1oCE,MS,easy,9,9.333333333333334,9.666666666666666,0,4,0,32
h3qLkF1oCE,ST,hard,3,11,12,14.666666666666666,13,0,53.666666666666664
h3qLkF1oCE,ST,medium,4,14,18.666666666666668,14.666666666666666,13.8,0,65.13333333333333
h3qLkF1oCE,ST,easy,3.3333333333333335,12,8,2.6666666666666665,8,0,34
Q479YcpCNr,MR,hard,17.333333333333332,13.333333333333334,28.333333333333332,10,0,0,68.99999999999999
Q479YcpCNr,MR,medium,17.333333333333332,13.2,23.333333333333332,10,0.06666666666666667,0,63.93333333333334
Q479YcpCNr,MR,easy,18.133333333333333,13.2,28.333333333333332,19.200000000000003,0.13333333333333333,0,79.00000000000001
Q479YcpCNr,MS,medium,10.133333333333333,0.6000000000000001,18.4,0.4,15,0,44.53333333333333
Q479YcpCNr,MS,hard,11.066666666666666,10,26.133333333333333,5,33,0,85.19999999999999
Q479YcpCNr,MS,easy,6.533333333333333,0.4,13.333333333333334,0,20.333333333333332,0,40.599999999999994
Q479YcpCNr,ST,medium,8.133333333333333,10.666666666666666,4.333333333333333,5,31.666666666666664,0,59.8
Q479YcpCNr,ST,hard,8,14.666666666666666,3.6666666666666665,10,33,0,69.33333333333333
Q479YcpCNr,ST,easy,6.133333333333333,1.0666666666666667,3,0.4,4.333333333333333,0,14.933333333333334
vBoSbHJ7AD,MR,easy,13.8,15.600000000000001,28.333333333333332,4.733333333333333,0,11.8,74.26666666666668
vBoSbHJ7AD,MR,hard,13.4,13.8,25,3.7333333333333334,0,14,69.93333333333334
vBoSbHJ7AD,MR,medium,11.8,4.2,22,1.5333333333333332,0,11.8,51.33333333333333
vBoSbHJ7AD,MS,easy,3.8666666666666667,2.6,1.5333333333333332,0,0.3333333333333333,0,8.333333333333334
vBoSbHJ7AD,MS,medium,7.733333333333333,11.4,4.866666666666666,6.4,22,0,52.4
vBoSbHJ7AD,MS,hard,8.533333333333333,18.8,4.933333333333334,23.466666666666665,28,0,83.73333333333333
vBoSbHJ7AD,ST,hard,14,9.333333333333334,9.333333333333334,6,33,0,71.66666666666667
vBoSbHJ7AD,ST,medium,12,8.933333333333334,7.6,14.4,25.666666666666664,0,68.6
vBoSbHJ7AD,ST,easy,12,6.666666666666667,7.733333333333333,0.2,7.666666666666666,0,34.266666666666666
JIY5GSm8aI,MR,medium,9.8,2.933333333333333,16.666666666666664,0,2.0666666666666664,0,31.466666666666665
JIY5GSm8aI,MR,easy,6.800000000000001,3.3333333333333335,16.666666666666664,1.3333333333333333,2.3333333333333335,0,30.46666666666666
JIY5GSm8aI,MR,hard,6,3.466666666666667,6.666666666666666,4,1,0,21.133333333333333
JIY5GSm8aI,MS,easy,13.333333333333334,10,16.333333333333332,0,3.2666666666666666,4.666666666666667,47.6
JIY5GSm8aI,MS,medium,26.4,19,33.33333333333333,0,4.733333333333333,13.333333333333334,96.8
JIY5GSm8aI,MS,hard,26.666666666666668,20,33.33333333333333,0,6.6,12.666666666666666,99.26666666666667
JIY5GSm8aI,ST,medium,19.733333333333334,5,28.333333333333332,0,15.200000000000001,6.666666666666667,74.93333333333334
JIY5GSm8aI,ST,easy,3.7333333333333334,0.7333333333333333,4.666666666666666,0,5,2.533333333333333,16.666666666666668
JIY5GSm8aI,ST,hard,24,6.4,33,0,19.200000000000003,10.266666666666666,92.86666666666667
KMzkcoEoDX,MR,medium,5.333333333333333,0.8,5.333333333333333,0.4,0,0,11.866666666666667
KMzkcoEoDX,MR,hard,10.666666666666666,10.666666666666666,8,1.7333333333333334,0,0,31.066666666666663
KMzkcoEoDX,MR,easy,0,0,0,0,0,0,0
KMzkcoEoDX,MS,hard,17,19,6.666666666666667,13.333333333333334,24,0,80
KMzkcoEoDX,MS,easy,0,0.6000000000000001,0,0,0.26666666666666666,0,0.8666666666666667
KMzkcoEoDX,MS,medium,7.800000000000001,6,3.3333333333333335,5.333333333333333,13.866666666666667,0,36.33333333333333
KMzkcoEoDX,ST,easy,0.26666666666666666,0.8,0,0,0.6666666666666666,0,1.7333333333333334
KMzkcoEoDX,ST,medium,6.666666666666667,16,7,0,15,0,44.66666666666667
KMzkcoEoDX,ST,hard,10.666666666666666,23.2,13,0,30,0.6666666666666666,77.53333333333333
bKUxjX0i0W,MR,hard,10.666666666666666,0,5.333333333333333,6.8,9,8,39.8
bKUxjX0i0W,MR,easy,8,0,6.666666666666667,6.8,10,13.333333333333334,44.8
bKUxjX0i0W,MR,medium,12,0,6.8,6.666666666666667,8,8,41.46666666666667
bKUxjX0i0W,MS,easy,13.333333333333334,8,20,0,2.6666666666666665,6.666666666666667,50.66666666666667
bKUxjX0i0W,MS,medium,21.333333333333332,13,31.666666666666664,0,3.0666666666666664,6.8,75.86666666666666
bKUxjX0i0W,MS,hard,19.733333333333334,14,33.33333333333333,0,2.2666666666666666,9.466666666666667,78.8
bKUxjX0i0W,ST,medium,13.333333333333334,10,30.333333333333332,3.3333333333333335,0,6.8,63.800000000000004
bKUxjX0i0W,ST,hard,18.933333333333334,14,33,6.133333333333333,0,11.333333333333334,83.4
bKUxjX0i0W,ST,easy,19.2,13.8,26.666666666666664,0.9333333333333333,0,6.666666666666667,67.26666666666665
cGANl4iQl1,MR,medium,15,22.666666666666668,26.333333333333332,4.333333333333333,0,6.666666666666667,75
cGANl4iQl1,MR,hard,16.8,24,28.333333333333332,3,0,4.533333333333333,76.66666666666667
cGANl4iQl1,MR,easy,15.8,22.666666666666668,26.666666666666664,4.266666666666667,0,2.533333333333333,71.93333333333334
cGANl4iQl1,MS,easy,11,6,20,2,6.666666666666667,0,45.66666666666667
cGANl4iQl1,MS,hard,16.8,10.666666666666666,31.666666666666664,5.666666666666667,23.733333333333334,0,88.53333333333333
cGANl4iQl1,MS,medium,17.8,12.8,30,4.333333333333333,22.4,0,87.33333333333333
cGANl4iQl1,ST,easy,8,4,12,2,21.666666666666664,0,47.666666666666664
cGANl4iQl1,ST,medium,17,9.333333333333334,22.666666666666668,4.666666666666667,30,0,83.66666666666667
cGANl4iQl1,ST,hard,18,13.333333333333334,22.666666666666668,4.266666666666667,33,0,91.26666666666667
jDL2pqqoXv,MR,hard,17.333333333333332,2.4,19.6,6.666666666666667,0.2,2.6666666666666665,48.86666666666667
jDL2pqqoXv,MR,medium,17.333333333333332,4.266666666666667,13.8,3.6,2.6,3.466666666666667,45.06666666666666
jDL2pqqoXv,MR,easy,19.733333333333334,4,10,3.3333333333333335,1.4000000000000001,4,42.46666666666667
jDL2pqqoXv,MS,easy,5.6,2.533333333333333,1.8,0,8.533333333333333,0.13333333333333333,18.6
jDL2pqqoXv,MS,medium,26.4,13.2,19.8,0,25.866666666666667,9.333333333333334,94.60000000000001
jDL2pqqoXv,MS,hard,26.133333333333333,13.066666666666666,19.8,0,26.133333333333333,13.2,98.33333333333333
jDL2pqqoXv,ST,medium,6.4,10,12.8,1,13.066666666666666,1.5333333333333332,44.8
jDL2pqqoXv,ST,hard,13.2,19.400000000000002,26.666666666666668,0.2,2.933333333333333,6.466666666666667,68.86666666666667
jDL2pqqoXv,ST,easy,10.133333333333333,15.200000000000001,20.266666666666666,0.2,9.2,3.6666666666666665,58.66666666666667
HV4ueBgaoL,MR,easy,23.333333333333332,6.666666666666667,20,0,0,0,49.99999999999999
HV4ueBgaoL,MR,hard,6.666666666666666,6.666666666666667,13,0,0,0,26.333333333333332
HV4ueBgaoL,MR,medium,3.333333333333333,6.666666666666667,20,0,0,0,30
HV4ueBgaoL,MS,hard,33.33333333333333,6.666666666666667,13.333333333333334,0,20,13.333333333333334,86.66666666666667
HV4ueBgaoL,MS,easy,33.33333333333333,6.666666666666667,13.333333333333334,0,10,13.333333333333334,76.66666666666667
HV4ueBgaoL,MS,medium,33.33333333333333,6.666666666666667,13.333333333333334,0,10,26.666666666666668,90
HV4ueBgaoL,ST,medium,33.33333333333333,6.666666666666667,20,0,26.666666666666668,0,86.66666666666667
HV4ueBgaoL,ST,hard,33.33333333333333,6.666666666666667,20,0,26.666666666666668,0,86.66666666666667
HV4ueBgaoL,ST,easy,33.33333333333333,6.6,13,0,24,0,76.93333333333332
2HJHCZEQE1,MR,medium,14.8,17,15.2,0,1.6,4.666666666666667,53.266666666666666
2HJHCZEQE1,MR,easy,14.4,19.666666666666664,16,0,1.4,5.733333333333333,57.199999999999996
2HJHCZEQE1,MR,hard,17,32.666666666666664,25.866666666666667,0,2.466666666666667,8.533333333333333,86.53333333333333
2HJHCZEQE1,MS,medium,10.133333333333333,21.6,16.2,0,27.666666666666664,4.2,79.8
2HJHCZEQE1,MS,easy,9.2,14.4,12.4,0,21,2.533333333333333,59.53333333333334
2HJHCZEQE1,MS,hard,13.066666666666666,26.133333333333333,19.6,0,32.666666666666664,5.533333333333333,97
2HJHCZEQE1,ST,easy,8.933333333333334,13.6,12.4,0,21,2.6666666666666665,58.6
2HJHCZEQE1,ST,hard,9.6,23.733333333333334,15.200000000000001,0,32.666666666666664,4.133333333333333,85.33333333333334
2HJHCZEQE1,ST,medium,10,25.066666666666666,15,0,32.33333333333333,3.1333333333333333,85.53333333333333
Fd15tXKjh3,MR,hard,8.933333333333334,14,20.8,1.6666666666666665,1.2666666666666666,0,46.66666666666667
Fd15tXKjh3,MR,medium,2,2,11.2,0.3333333333333333,0.8666666666666667,0,16.4
Fd15tXKjh3,MR,easy,0.9333333333333333,1.2000000000000002,0.5333333333333333,0,0.26666666666666666,0,2.9333333333333336
Fd15tXKjh3,MS,medium,5.333333333333333,8.933333333333334,17.666666666666664,0,10,0,41.93333333333334
Fd15tXKjh3,MS,hard,9.333333333333334,10.8,23,2.6,15.4,0,61.13333333333334
Fd15tXKjh3,MS,easy,0.5333333333333333,2.4,2,0,1,0,5.933333333333334
Fd15tXKjh3,ST,easy,2.2666666666666666,1.3333333333333333,2.8000000000000003,0,1,0,7.3999999999999995
Fd15tXKjh3,ST,medium,9.733333333333333,22.4,16.8,1.3333333333333333,32.666666666666664,0,82.93333333333334
Fd15tXKjh3,ST,hard,10.133333333333333,25.333333333333332,19.400000000000002,3.533333333333333,33,0,91.39999999999999
E1wQ16OGRS,MR,easy,1.6666666666666665,0,2.6666666666666665,0.6666666666666666,0,0.06666666666666667,5.066666666666666
E1wQ16OGRS,MR,medium,1.6666666666666665,0,2.6666666666666665,0.8,0,0.06666666666666667,5.199999999999999
E1wQ16OGRS,MR,hard,5,0.4,1.3333333333333333,1.0666666666666667,0,0.13333333333333333,7.933333333333334
E1wQ16OGRS,MS,medium,13,4.666666666666667,18.666666666666668,4.666666666666667,30,0,71.00000000000001
E1wQ16OGRS,MS,easy,1,0.13333333333333333,1.3333333333333333,0,1.6666666666666665,0,4.133333333333334
E1wQ16OGRS,MS,hard,17,1,25.333333333333332,9.333333333333334,33.33333333333333,0,85.99999999999999
E1wQ16OGRS,ST,easy,0.13333333333333333,0,0.3333333333333333,0,1.6666666666666665,0,2.1333333333333333
E1wQ16OGRS,ST,medium,5.333333333333333,1,1.3333333333333333,6.666666666666667,28.333333333333332,0,42.666666666666664
E1wQ16OGRS,ST,hard,0.6666666666666666,15,0.3333333333333333,22.666666666666668,33.33333333333333,0,72
E6k5x9v8pf,MR,hard,2.8,0.5333333333333333,5.6,3.8000000000000003,0.6666666666666666,0,13.4
E6k5x9v8pf,MR,medium,0.5333333333333333,0.2,1.3333333333333333,0.4,0,0,2.466666666666667
E6k5x9v8pf,MR,easy,0.9333333333333333,0,0.5333333333333333,0,0,0,1.4666666666666668
E6k5x9v8pf,MS,medium,1.6,1.3333333333333333,3.2,1.7333333333333334,7.666666666666666,0,15.533333333333335
E6k5x9v8pf,MS,easy,0.8666666666666667,1.6,1.8,0.9333333333333333,1.3333333333333333,0,6.533333333333333
E6k5x9v8pf,MS,hard,4.066666666666666,24,15,9.733333333333333,33.33333333333333,0,86.13333333333333
E6k5x9v8pf,ST,easy,0.8,0.6666666666666666,0.4,0.5333333333333333,1.6,0,3.9999999999999996
E6k5x9v8pf,ST,medium,8.6,19.333333333333332,3.533333333333333,5.866666666666666,24.8,0,62.13333333333334
E6k5x9v8pf,ST,hard,0,32.666666666666664,5.8,13.333333333333334,26.666666666666668,0,78.46666666666667
cSI9W49vxo,MR,hard,10.8,20,4.800000000000001,1.6,2.2666666666666666,0,39.46666666666667
cSI9W49vxo,MR,medium,12.200000000000001,23.333333333333332,13.4,8.6,4,0,61.53333333333333
cSI9W49vxo,MR,easy,11.4,19,11,9.4,3.466666666666667,0,54.266666666666666
cSI9W49vxo,MS,hard,9.866666666666667,9.466666666666667,14.600000000000001,9.6,28.333333333333332,4.2,76.06666666666666
cSI9W49vxo,MS,medium,7.733333333333333,7.6,13.200000000000001,8.533333333333333,21,3.7333333333333334,61.800000000000004
cSI9W49vxo,MS,easy,7.866666666666666,8.266666666666666,9,2.4,17.333333333333332,3.1333333333333333,47.99999999999999
cSI9W49vxo,ST,easy,14.666666666666666,9.200000000000001,5.733333333333333,0,14,2.8,46.4
cSI9W49vxo,ST,hard,15.733333333333333,17.6,9.6,0,32.666666666666664,5.933333333333334,81.53333333333333
