id,task,level,pool,scale,score_w,score
zMSGYZOzxF,ST,medium,pool34,PH,0,90
zMSGYZOzxF,ST,medium,pool34,OW,90.66666666666667,540
zMSGYZOzxF,ST,easy,pool34,EF,22.666666666666668,85
zMSGYZOzxF,ST,easy,pool34,FR,4.666666666666667,70
zMSGYZOzxF,ST,easy,pool34,ME,8.666666666666666,65
zMSGYZOzxF,ST,easy,pool34,PE,0,0
zMSGYZOzxF,ST,easy,pool34,TI,10,30
zMSGYZOzxF,ST,easy,pool34,PH,0,75
zMSGYZOzxF,ST,easy,pool34,OW,45.99999999999999,325
zMSGYZOzxF,ST,hard,pool34,EF,26.666666666666668,100
zMSGYZOzxF,ST,hard,pool34,FR,6.666666666666667,100
zMSGYZOzxF,ST,hard,pool34,ME,13.2,99
zMSGYZOzxF,ST,hard,pool34,PE,18,90
zMSGYZOzxF,ST,hard,pool34,TI,33,99
zMSGYZOzxF,ST,hard,pool34,PH,0,99
zMSGYZOzxF,ST,hard,pool34,OW,97.53333333333335,587
FgaXoRhEpQ,MR,hard,pool34,EF,8,30
FgaXoRhEpQ,MR,hard,pool34,FR,2.6666666666666665,20
FgaXoRhEpQ,MR,hard,pool34,ME,9.333333333333334,70
FgaXoRhEpQ,MR,hard,pool34,PE,30,90
FgaXoRhEpQ,MR,hard,pool34,TI,0,0
FgaXoRhEpQ,MR,hard,pool34,PH,0,0
FgaXoRhEpQ,MR,hard,pool34,OW,50,210
FgaXoRhEpQ,MR,easy,pool34,EF,1.3333333333333333,5
FgaXoRhEpQ,MR,easy,pool34,FR,0.13333333333333333,1
FgaXoRhEpQ,MR,easy,pool34,ME,0.6666666666666666,5
FgaXoRhEpQ,MR,easy,pool34,PE,3.333333333333333,10
FgaXoRhEpQ,MR,easy,pool34,TI,0,0
FgaXoRhEpQ,MR,easy,pool34,PH,0,0
FgaXoRhEpQ,MR,easy,pool34,OW,5.466666666666667,21
FgaXoRhEpQ,MR,medium,pool34,EF,1.3333333333333333,5
FgaXoRhEpQ,MR,medium,pool34,FR,0,0
FgaXoRhEpQ,MR,medium,pool34,ME,1.4666666666666666,11
FgaXoRhEpQ,MR,medium,pool34,PE,18.333333333333332,55
FgaXoRhEpQ,MR,medium,pool34,TI,0,0
FgaXoRhEpQ,MR,medium,pool34,PH,0,0
FgaXoRhEpQ,MR,medium,pool34,OW,21.13333333333333,71
FgaXoRhEpQ,MS,easy,pool34,EF,0,0
FgaXoRhEpQ,MS,easy,pool34,FR,0,0
FgaXoRhEpQ,MS,easy,pool34,ME,0,0
FgaXoRhEpQ,MS,easy,pool34,PE,0,0
FgaXoRhEpQ,MS,easy,pool34,TI,0,0
FgaXoRhEpQ,MS,easy,pool34,PH,0,0
FgaXoRhEpQ,MS,easy,pool34,OW,0,0
FgaXoRhEpQ,MS,hard,pool34,EF,2,15
FgaXoRhEpQ,MS,hard,pool34,FR,19,95
FgaXoRhEpQ,MS,hard,pool34,ME,2,15
FgaXoRhEpQ,MS,hard,pool34,PE,19,95
FgaXoRhEpQ,MS,hard,pool34,TI,30,90
FgaXoRhEpQ,MS,hard,pool34,PH,0,1
FgaXoRhEpQ,MS,hard,pool34,OW,72,311
FgaXoRhEpQ,MS,medium,pool34,EF,2.6666666666666665,20
FgaXoRhEpQ,MS,medium,pool34,FR,16,80
FgaXoRhEpQ,MS,medium,pool34,ME,1.3333333333333333,10
FgaXoRhEpQ,MS,medium,pool34,PE,18.8,94
FgaXoRhEpQ,MS,medium,pool34,TI,30,90
FgaXoRhEpQ,MS,medium,pool34,PH,0,1
FgaXoRhEpQ,MS,medium,pool34,OW,68.8,295
FgaXoRhEpQ,ST,hard,pool34,EF,0.6666666666666666,5
FgaXoRhEpQ,ST,hard,pool34,FR,24.266666666666666,91
FgaXoRhEpQ,ST,hard,pool34,ME,0.06666666666666667,1
FgaXoRhEpQ,ST,hard,pool34,PE,20,100
FgaXoRhEpQ,ST,hard,pool34,TI,33,99
FgaXoRhEpQ,ST,hard,pool34,PH,0,0
FgaXoRhEpQ,ST,hard,pool34,OW,78,296
FgaXoRhEpQ,ST,medium,pool34,EF,0,0
FgaXoRhEpQ,ST,medium,pool34,FR,9.333333333333334,35
FgaXoRhEpQ,ST,medium,pool34,ME,0.06666666666666667,1
FgaXoRhEpQ,ST,medium,pool34,PE,9,45
FgaXoRhEpQ,ST,medium,pool34,TI,30,90
FgaXoRhEpQ,ST,medium,pool34,PH,0,0
FgaXoRhEpQ,ST,medium,pool34,OW,48.4,171
FgaXoRhEpQ,ST,easy,pool34,EF,0.26666666666666666,2
FgaXoRhEpQ,ST,easy,pool34,FR,1.3333333333333333,5
FgaXoRhEpQ,ST,easy,pool34,ME,0.2,3
FgaXoRhEpQ,ST,easy,pool34,PE,2,10
FgaXoRhEpQ,ST,easy,pool34,TI,3.333333333333333,10
FgaXoRhEpQ,ST,easy,pool34,PH,0,0
FgaXoRhEpQ,ST,easy,pool34,OW,7.133333333333333,30
V4epNAqh9h,MR,hard,pool34,EF,17.066666666666666,64
V4epNAqh9h,MR,hard,pool34,FR,16.666666666666664,50
V4epNAqh9h,MR,hard,pool34,ME,18,90
V4epNAqh9h,MR,hard,pool34,PE,12,90
V4epNAqh9h,MR,hard,pool34,TI,0,1
V4epNAqh9h,MR,hard,pool34,PH,0.2,3
V4epNAqh9h,MR,hard,pool34,OW,63.93333333333333,298
V4epNAqh9h,MR,medium,pool34,EF,15.733333333333333,59
V4epNAqh9h,MR,medium,pool34,FR,15.333333333333332,46
V4epNAqh9h,MR,medium,pool34,ME,8.6,43
V4epNAqh9h,MR,medium,pool34,PE,11.2,84
V4epNAqh9h,MR,medium,pool34,TI,0,6
V4epNAqh9h,MR,medium,pool34,PH,0.13333333333333333,2
V4epNAqh9h,MR,medium,pool34,OW,51,240
V4epNAqh9h,MR,easy,pool34,EF,17.066666666666666,64
V4epNAqh9h,MR,easy,pool34,FR,21.666666666666664,65
V4epNAqh9h,MR,easy,pool34,ME,3.6,18
V4epNAqh9h,MR,easy,pool34,PE,8.8,66
V4epNAqh9h,MR,easy,pool34,TI,0,2
V4epNAqh9h,MR,easy,pool34,PH,0.2,3
V4epNAqh9h,MR,easy,pool34,OW,51.33333333333333,218
V4epNAqh9h,MS,hard,pool34,EF,9.2,69
V4epNAqh9h,MS,hard,pool34,FR,11.4,57
V4epNAqh9h,MS,hard,pool34,ME,18,54
V4epNAqh9h,MS,hard,pool34,PE,10,75
V4epNAqh9h,MS,hard,pool34,TI,14,70
V4epNAqh9h,MS,hard,pool34,PH,0,4
V4epNAqh9h,MS,hard,pool34,OW,62.6,329
V4epNAqh9h,MS,easy,pool34,EF,3.7333333333333334,28
V4epNAqh9h,MS,easy,pool34,FR,7.6000000000000005,38
V4epNAqh9h,MS,easy,pool34,ME,0.6666666666666666,2
V4epNAqh9h,MS,easy,pool34,PE,0.13333333333333333,1
V4epNAqh9h,MS,easy,pool34,TI,0.2,1
V4epNAqh9h,MS,easy,pool34,PH,0,25
V4epNAqh9h,MS,easy,pool34,OW,12.333333333333334,95
V4epNAqh9h,MS,medium,pool34,EF,8.133333333333333,61
V4epNAqh9h,MS,medium,pool34,FR,11.8,59
V4epNAqh9h,MS,medium,pool34,ME,18.333333333333332,55
V4epNAqh9h,MS,medium,pool34,PE,9.066666666666666,68
V4epNAqh9h,MS,medium,pool34,TI,8.4,42
V4epNAqh9h,MS,medium,pool34,PH,0,28
V4epNAqh9h,MS,medium,pool34,OW,55.733333333333334,313
V4epNAqh9h,ST,easy,pool34,EF,0,0
V4epNAqh9h,ST,easy,pool34,FR,0,0
V4epNAqh9h,ST,easy,pool34,ME,0,0
V4epNAqh9h,ST,easy,pool34,PE,0,0
V4epNAqh9h,ST,easy,pool34,TI,0,0
V4epNAqh9h,ST,easy,pool34,PH,0,0
V4epNAqh9h,ST,easy,pool34,OW,0,0
V4epNAqh9h,ST,hard,pool34,EF,18.666666666666668,70
V4epNAqh9h,ST,hard,pool34,FR,0.26666666666666666,4
V4epNAqh9h,ST,hard,pool34,ME,17,85
V4epNAqh9h,ST,hard,pool34,PE,8.133333333333333,61
V4epNAqh9h,ST,hard,pool34,TI,32,96
V4epNAqh9h,ST,hard,pool34,PH,0,2
V4epNAqh9h,ST,hard,pool34,OW,76.06666666666666,318
V4epNAqh9h,ST,medium,pool34,EF,20,75
V4epNAqh9h,ST,medium,pool34,FR,4.066666666666666,61
V4epNAqh9h,ST,medium,pool34,ME,10.600000000000001,53
V4epNAqh9h,ST,medium,pool34,PE,10.666666666666666,80
V4epNAqh9h,ST,medium,pool34,TI,24,72
V4epNAqh9h,ST,medium,pool34,PH,0,3
V4epNAqh9h,ST,medium,pool34,OW,69.33333333333333,344
7s1EYKyluI,MR,hard,pool34,EF,20,75
7s1EYKyluI,MR,hard,pool34,FR,3,15
7s1EYKyluI,MR,hard,pool34,ME,21.666666666666664,65
7s1EYKyluI,MR,hard,pool34,PE,6.666666666666667,50
7s1EYKyluI,MR,hard,pool34,TI,1,15
7s1EYKyluI,MR,hard,pool34,PH,0,30
7s1EYKyluI,MR,hard,pool34,OW,52.33333333333333,250
7s1EYKyluI,MR,easy,pool34,EF,26.666666666666668,100
7s1EYKyluI,MR,easy,pool34,FR,0,0
7s1EYKyluI,MR,easy,pool34,ME,33,99
7s1EYKyluI,MR,easy,pool34,PE,6.666666666666667,50
7s1EYKyluI,MR,easy,pool34,TI,3,45
7s1EYKyluI,MR,easy,pool34,PH,0,100
7s1EYKyluI,MR,easy,pool34,OW,69.33333333333333,394
7s1EYKyluI,MR,medium,pool34,EF,26.4,99
7s1EYKyluI,MR,medium,pool34,FR,0,0
7s1EYKyluI,MR,medium,pool34,ME,33,99
7s1EYKyluI,MR,medium,pool34,PE,6.666666666666667,50
7s1EYKyluI,MR,medium,pool34,TI,0.6666666666666666,10
7s1EYKyluI,MR,medium,pool34,PH,0,100
7s1EYKyluI,MR,medium,pool34,OW,66.73333333333332,358
7s1EYKyluI,MS,easy,pool34,EF,13.333333333333334,50
7s1EYKyluI,MS,easy,pool34,FR,2.6666666666666665,20
7s1EYKyluI,MS,easy,pool34,ME,16.666666666666664,50
7s1EYKyluI,MS,easy,pool34,PE,0,0
7s1EYKyluI,MS,easy,pool34,TI,6,30
7s1EYKyluI,MS,easy,pool34,PH,0,30
7s1EYKyluI,MS,easy,pool34,OW,38.666666666666664,180
7s1EYKyluI,MS,hard,pool34,EF,26.666666666666668,100
7s1EYKyluI,MS,hard,pool34,FR,0,0
7s1EYKyluI,MS,hard,pool34,ME,33.33333333333333,100
7s1EYKyluI,MS,hard,pool34,PE,4.666666666666667,70
7s1EYKyluI,MS,hard,pool34,TI,20,100
7s1EYKyluI,MS,hard,pool34,PH,0,15
7s1EYKyluI,MS,hard,pool34,OW,84.66666666666666,385
7s1EYKyluI,MS,medium,pool34,EF,26.4,99
7s1EYKyluI,MS,medium,pool34,FR,0.13333333333333333,1
7s1EYKyluI,MS,medium,pool34,ME,33,99
7s1EYKyluI,MS,medium,pool34,PE,5,75
7s1EYKyluI,MS,medium,pool34,TI,20,100
7s1EYKyluI,MS,medium,pool34,PH,0,1
7s1EYKyluI,MS,medium,pool34,OW,84.53333333333335,375
7s1EYKyluI,ST,hard,pool34,EF,15.8,79
7s1EYKyluI,ST,hard,pool34,FR,8.333333333333332,25
7s1EYKyluI,ST,hard,pool34,ME,16,80
7s1EYKyluI,ST,hard,pool34,PE,3.6666666666666665,55
7s1EYKyluI,ST,hard,pool34,TI,18,90
7s1EYKyluI,ST,hard,pool34,PH,0,55
7s1EYKyluI,ST,hard,pool34,OW,61.8,384
7s1EYKyluI,ST,medium,pool34,EF,20,100
7s1EYKyluI,ST,medium,pool34,FR,0,0
7s1EYKyluI,ST,medium,pool34,ME,20,100
7s1EYKyluI,ST,medium,pool34,PE,3.3333333333333335,50
7s1EYKyluI,ST,medium,pool34,TI,20,100
7s1EYKyluI,ST,medium,pool34,PH,0,0
7s1EYKyluI,ST,medium,pool34,OW,63.333333333333336,350
7s1EYKyluI,ST,easy,pool34,EF,20,100
7s1EYKyluI,ST,easy,pool34,FR,0,0
7s1EYKyluI,ST,easy,pool34,ME,13,65
7s1EYKyluI,ST,easy,pool34,PE,0,0
7s1EYKyluI,ST,easy,pool34,TI,19.8,99
7s1EYKyluI,ST,easy,pool34,PH,0,0
7s1EYKyluI,ST,easy,pool34,OW,52.8,264
GxpGXkXK8v,MR,easy,pool34,EF,9,45
GxpGXkXK8v,MR,easy,pool34,FR,8.333333333333332,25
GxpGXkXK8v,MR,easy,pool34,ME,7,35
GxpGXkXK8v,MR,easy,pool34,PE,0.6666666666666666,5
GxpGXkXK8v,MR,easy,pool34,TI,2.8,42
GxpGXkXK8v,MR,easy,pool34,PH,2.3333333333333335,35
GxpGXkXK8v,MR,easy,pool34,OW,30.13333333333333,187
GxpGXkXK8v,MR,hard,pool34,EF,15,75
GxpGXkXK8v,MR,hard,pool34,FR,18,54
GxpGXkXK8v,MR,hard,pool34,ME,14.600000000000001,73
GxpGXkXK8v,MR,hard,pool34,PE,4,30
GxpGXkXK8v,MR,hard,pool34,TI,3.0666666666666664,46
GxpGXkXK8v,MR,hard,pool34,PH,5,75
GxpGXkXK8v,MR,hard,pool34,OW,59.66666666666667,353
GxpGXkXK8v,MR,medium,pool34,EF,12.600000000000001,63
GxpGXkXK8v,MR,medium,pool34,FR,16.333333333333332,49
GxpGXkXK8v,MR,medium,pool34,ME,15.600000000000001,78
GxpGXkXK8v,MR,medium,pool34,PE,2.2666666666666666,17
GxpGXkXK8v,MR,medium,pool34,TI,4.466666666666667,67
GxpGXkXK8v,MR,medium,pool34,PH,5.066666666666666,76
GxpGXkXK8v,MR,medium,pool34,OW,56.33333333333333,350
GxpGXkXK8v,MS,medium,pool34,EF,20,75
GxpGXkXK8v,MS,medium,pool34,FR,10.4,52
GxpGXkXK8v,MS,medium,pool34,ME,27.666666666666664,83
GxpGXkXK8v,MS,medium,pool34,PE,3.0666666666666664,46
GxpGXkXK8v,MS,medium,pool34,TI,6.533333333333333,49
GxpGXkXK8v,MS,medium,pool34,PH,0,94
GxpGXkXK8v,MS,medium,pool34,OW,67.66666666666667,399
GxpGXkXK8v,MS,hard,pool34,EF,26.133333333333333,98
GxpGXkXK8v,MS,hard,pool34,FR,19.8,99
GxpGXkXK8v,MS,hard,pool34,ME,33.33333333333333,100
GxpGXkXK8v,MS,hard,pool34,PE,5.866666666666666,88
GxpGXkXK8v,MS,hard,pool34,TI,13.333333333333334,100
GxpGXkXK8v,MS,hard,pool34,PH,0,100
GxpGXkXK8v,MS,hard,pool34,OW,98.46666666666665,585
GxpGXkXK8v,MS,easy,pool34,EF,17.066666666666666,64
GxpGXkXK8v,MS,easy,pool34,FR,6,30
GxpGXkXK8v,MS,easy,pool34,ME,22.333333333333332,67
GxpGXkXK8v,MS,easy,pool34,PE,2.8666666666666667,43
GxpGXkXK8v,MS,easy,pool34,TI,8.533333333333333,64
GxpGXkXK8v,MS,easy,pool34,PH,0,63
GxpGXkXK8v,MS,easy,pool34,OW,56.8,331
GxpGXkXK8v,ST,hard,pool34,EF,18.6,93
GxpGXkXK8v,ST,hard,pool34,FR,0,65
GxpGXkXK8v,ST,hard,pool34,ME,28,84
GxpGXkXK8v,ST,hard,pool34,PE,6.666666666666667,50
GxpGXkXK8v,ST,hard,pool34,TI,19.8,99
GxpGXkXK8v,ST,hard,pool34,PH,11.333333333333334,85
GxpGXkXK8v,ST,hard,pool34,OW,84.4,476
GxpGXkXK8v,ST,medium,pool34,EF,15,75
GxpGXkXK8v,ST,medium,pool34,FR,0,46
GxpGXkXK8v,ST,medium,pool34,ME,18.666666666666664,56
GxpGXkXK8v,ST,medium,pool34,PE,3.7333333333333334,28
GxpGXkXK8v,ST,medium,pool34,TI,11.8,59
GxpGXkXK8v,ST,medium,pool34,PH,9.6,72
GxpGXkXK8v,ST,medium,pool34,OW,58.8,336
GxpGXkXK8v,ST,easy,pool34,EF,10.200000000000001,51
GxpGXkXK8v,ST,easy,pool34,FR,0,7
GxpGXkXK8v,ST,easy,pool34,ME,11.333333333333332,34
GxpGXkXK8v,ST,easy,pool34,PE,0,0
GxpGXkXK8v,ST,easy,pool34,TI,9.200000000000001,46
GxpGXkXK8v,ST,easy,pool34,PH,4.533333333333333,34
GxpGXkXK8v,ST,easy,pool34,OW,35.266666666666666,172
W98TU3XJxb,MR,easy,pool34,EF,19.733333333333334,74
W98TU3XJxb,MR,easy,pool34,FR,10.666666666666666,80
W98TU3XJxb,MR,easy,pool34,ME,27,81
W98TU3XJxb,MR,easy,pool34,PE,3,45
W98TU3XJxb,MR,easy,pool34,TI,0,50
W98TU3XJxb,MR,easy,pool34,PH,9.8,49
W98TU3XJxb,MR,easy,pool34,OW,70.2,379
W98TU3XJxb,MR,medium,pool34,EF,22.666666666666668,85
W98TU3XJxb,MR,medium,pool34,FR,12,90
W98TU3XJxb,MR,medium,pool34,ME,25,75
W98TU3XJxb,MR,medium,pool34,PE,2.3333333333333335,35
W98TU3XJxb,MR,medium,pool34,TI,0,54
W98TU3XJxb,MR,medium,pool34,PH,15,75
W98TU3XJxb,MR,medium,pool34,OW,77,414
W98TU3XJxb,MR,hard,pool34,EF,24,90
W98TU3XJxb,MR,hard,pool34,FR,11.466666666666667,86
W98TU3XJxb,MR,hard,pool34,ME,26.666666666666664,80
W98TU3XJxb,MR,hard,pool34,PE,2.8,42
W98TU3XJxb,MR,hard,pool34,TI,0,80
W98TU3XJxb,MR,hard,pool34,PH,16,80
W98TU3XJxb,MR,hard,pool34,OW,80.93333333333334,458
W98TU3XJxb,MS,easy,pool34,EF,7.6000000000000005,38
W98TU3XJxb,MS,easy,pool34,FR,0,20
W98TU3XJxb,MS,easy,pool34,ME,2.6666666666666665,10
W98TU3XJxb,MS,easy,pool34,PE,0.6666666666666666,10
W98TU3XJxb,MS,easy,pool34,TI,8.333333333333332,25
W98TU3XJxb,MS,easy,pool34,PH,2.8,21
W98TU3XJxb,MS,easy,pool34,OW,22.066666666666666,124
W98TU3XJxb,MS,medium,pool34,EF,14.8,74
W98TU3XJxb,MS,medium,pool34,FR,0,55
W98TU3XJxb,MS,medium,pool34,ME,18.666666666666668,70
W98TU3XJxb,MS,medium,pool34,PE,2,30
W98TU3XJxb,MS,medium,pool34,TI,24.666666666666664,74
W98TU3XJxb,MS,medium,pool34,PH,9.333333333333334,70
W98TU3XJxb,MS,medium,pool34,OW,69.46666666666667,373
W98TU3XJxb,MS,hard,pool34,EF,18,90
W98TU3XJxb,MS,hard,pool34,FR,0,50
W98TU3XJxb,MS,hard,pool34,ME,25.333333333333332,95
W98TU3XJxb,MS,hard,pool34,PE,0.6666666666666666,10
W98TU3XJxb,MS,hard,pool34,TI,30,90
W98TU3XJxb,MS,hard,pool34,PH,12,90
W98TU3XJxb,MS,hard,pool34,OW,86,425
W98TU3XJxb,ST,easy,pool34,EF,8,30
W98TU3XJxb,ST,easy,pool34,FR,3.3333333333333335,50
W98TU3XJxb,ST,easy,pool34,ME,6,30
W98TU3XJxb,ST,easy,pool34,PE,0,0
W98TU3XJxb,ST,easy,pool34,TI,18.333333333333332,55
W98TU3XJxb,ST,easy,pool34,PH,1.3333333333333333,10
W98TU3XJxb,ST,easy,pool34,OW,37,175
W98TU3XJxb,ST,medium,pool34,EF,21.333333333333332,80
W98TU3XJxb,ST,medium,pool34,FR,5.666666666666667,85
W98TU3XJxb,ST,medium,pool34,ME,16.8,84
W98TU3XJxb,ST,medium,pool34,PE,0,45
W98TU3XJxb,ST,medium,pool34,TI,31.666666666666664,95
W98TU3XJxb,ST,medium,pool34,PH,9.333333333333334,70
W98TU3XJxb,ST,medium,pool34,OW,84.8,459
W98TU3XJxb,ST,hard,pool34,EF,22.666666666666668,85
W98TU3XJxb,ST,hard,pool34,FR,5.733333333333333,86
W98TU3XJxb,ST,hard,pool34,ME,17.8,89
W98TU3XJxb,ST,hard,pool34,PE,0,50
W98TU3XJxb,ST,hard,pool34,TI,22,66
W98TU3XJxb,ST,hard,pool34,PH,11.733333333333333,88
W98TU3XJxb,ST,hard,pool34,OW,79.93333333333334,464
yWB1eDgHxE,MR,easy,pool34,EF,4,15
yWB1eDgHxE,MR,easy,pool34,FR,0.6666666666666666,5
yWB1eDgHxE,MR,easy,pool34,ME,2,10
yWB1eDgHxE,MR,easy,pool34,PE,0,0
yWB1eDgHxE,MR,easy,pool34,TI,0,5
yWB1eDgHxE,MR,easy,pool34,PH,0.26666666666666666,4
yWB1eDgHxE,MR,easy,pool34,OW,6.933333333333334,39
yWB1eDgHxE,MR,medium,pool34,EF,3.2,12
yWB1eDgHxE,MR,medium,pool34,FR,1.3333333333333333,10
yWB1eDgHxE,MR,medium,pool34,ME,3.8000000000000003,19
yWB1eDgHxE,MR,medium,pool34,PE,0.3333333333333333,1
yWB1eDgHxE,MR,medium,pool34,TI,0,6
yWB1eDgHxE,MR,medium,pool34,PH,0.7333333333333333,11
yWB1eDgHxE,MR,medium,pool34,OW,9.4,59
yWB1eDgHxE,MR,hard,pool34,EF,5.333333333333333,20
yWB1eDgHxE,MR,hard,pool34,FR,2.1333333333333333,16
yWB1eDgHxE,MR,hard,pool34,ME,5,25
yWB1eDgHxE,MR,hard,pool34,PE,3.333333333333333,10
yWB1eDgHxE,MR,hard,pool34,TI,0,15
yWB1eDgHxE,MR,hard,pool34,PH,1.0666666666666667,16
yWB1eDgHxE,MR,hard,pool34,OW,16.866666666666664,102
yWB1eDgHxE,MS,easy,pool34,EF,3.3333333333333335,25
yWB1eDgHxE,MS,easy,pool34,FR,4.666666666666666,14
yWB1eDgHxE,MS,easy,pool34,ME,5,25
yWB1eDgHxE,MS,easy,pool34,PE,0,4
yWB1eDgHxE,MS,easy,pool34,TI,6.666666666666667,25
yWB1eDgHxE,MS,easy,pool34,PH,0.7333333333333333,11
yWB1eDgHxE,MS,easy,pool34,OW,20.4,104
yWB1eDgHxE,MS,medium,pool34,EF,5.2,39
yWB1eDgHxE,MS,medium,pool34,FR,13.333333333333332,40
yWB1eDgHxE,MS,medium,pool34,ME,8,40
yWB1eDgHxE,MS,medium,pool34,PE,0,20
yWB1eDgHxE,MS,medium,pool34,TI,13.333333333333334,50
yWB1eDgHxE,MS,medium,pool34,PH,2,30
yWB1eDgHxE,MS,medium,pool34,OW,41.86666666666667,219
yWB1eDgHxE,MS,hard,pool34,EF,8.266666666666666,62
yWB1eDgHxE,MS,hard,pool34,FR,24.666666666666664,74
yWB1eDgHxE,MS,hard,pool34,ME,11,55
yWB1eDgHxE,MS,hard,pool34,PE,0,45
yWB1eDgHxE,MS,hard,pool34,TI,17.333333333333332,65
yWB1eDgHxE,MS,hard,pool34,PH,3,45
yWB1eDgHxE,MS,hard,pool34,OW,64.26666666666665,346
yWB1eDgHxE,ST,medium,pool34,EF,5.466666666666667,41
yWB1eDgHxE,ST,medium,pool34,FR,11.733333333333333,44
yWB1eDgHxE,ST,medium,pool34,ME,9.8,49
yWB1eDgHxE,ST,medium,pool34,PE,0,26
yWB1eDgHxE,ST,medium,pool34,TI,23.333333333333332,70
yWB1eDgHxE,ST,medium,pool34,PH,2.0666666666666664,31
yWB1eDgHxE,ST,medium,pool34,OW,52.400000000000006,261
yWB1eDgHxE,ST,hard,pool34,EF,6,45
yWB1eDgHxE,ST,hard,pool34,FR,16,60
yWB1eDgHxE,ST,hard,pool34,ME,8.8,44
yWB1eDgHxE,ST,hard,pool34,PE,0,45
yWB1eDgHxE,ST,hard,pool34,TI,21.666666666666664,65
yWB1eDgHxE,ST,hard,pool34,PH,2.3333333333333335,35
yWB1eDgHxE,ST,hard,pool34,OW,54.8,294
yWB1eDgHxE,ST,easy,pool34,EF,2.533333333333333,19
yWB1eDgHxE,ST,easy,pool34,FR,4,15
yWB1eDgHxE,ST,easy,pool34,ME,2.2,11
yWB1eDgHxE,ST,easy,pool34,PE,0,6
yWB1eDgHxE,ST,easy,pool34,TI,6.666666666666666,20
yWB1eDgHxE,ST,easy,pool34,PH,0.7333333333333333,11
yWB1eDgHxE,ST,easy,pool34,OW,16.133333333333333,82
cdCa7qlKqK,MR,medium,pool34,EF,14.933333333333334,56
cdCa7qlKqK,MR,medium,pool34,FR,2.6666666666666665,40
cdCa7qlKqK,MR,medium,pool34,ME,16.666666666666664,50
cdCa7qlKqK,MR,medium,pool34,PE,2.2666666666666666,34
cdCa7qlKqK,MR,medium,pool34,TI,7.333333333333333,55
cdCa7qlKqK,MR,medium,pool34,PH,6.666666666666667,50
cdCa7qlKqK,MR,medium,pool34,OW,50.533333333333324,285
cdCa7qlKqK,MR,easy,pool34,EF,16,60
cdCa7qlKqK,MR,easy,pool34,FR,2.6666666666666665,40
cdCa7qlKqK,MR,easy,pool34,ME,21.666666666666664,65
cdCa7qlKqK,MR,easy,pool34,PE,2,30
cdCa7qlKqK,MR,easy,pool34,TI,5.466666666666667,41
cdCa7qlKqK,MR,easy,pool34,PH,6.666666666666667,50
cdCa7qlKqK,MR,easy,pool34,OW,54.46666666666666,286
cdCa7qlKqK,MR,hard,pool34,EF,18.666666666666668,70
cdCa7qlKqK,MR,hard,pool34,FR,2.3333333333333335,35
cdCa7qlKqK,MR,hard,pool34,ME,23.333333333333332,70
cdCa7qlKqK,MR,hard,pool34,PE,2.6666666666666665,40
cdCa7qlKqK,MR,hard,pool34,TI,4.666666666666667,35
cdCa7qlKqK,MR,hard,pool34,PH,5.333333333333333,40
cdCa7qlKqK,MR,hard,pool34,OW,56.99999999999999,290
cdCa7qlKqK,MS,easy,pool34,EF,12,60
cdCa7qlKqK,MS,easy,pool34,FR,1.6666666666666667,25
cdCa7qlKqK,MS,easy,pool34,ME,16,60
cdCa7qlKqK,MS,easy,pool34,PE,1,15
cdCa7qlKqK,MS,easy,pool34,TI,11.666666666666666,35
cdCa7qlKqK,MS,easy,pool34,PH,3.3333333333333335,50
cdCa7qlKqK,MS,easy,pool34,OW,45.666666666666664,245
cdCa7qlKqK,MS,hard,pool34,EF,16,80
cdCa7qlKqK,MS,hard,pool34,FR,4,60
cdCa7qlKqK,MS,hard,pool34,ME,21.333333333333332,80
cdCa7qlKqK,MS,hard,pool34,PE,3.3333333333333335,50
cdCa7qlKqK,MS,hard,pool34,TI,28.333333333333332,85
cdCa7qlKqK,MS,hard,pool34,PH,4.666666666666667,70
cdCa7qlKqK,MS,hard,pool34,OW,77.66666666666666,425
cdCa7qlKqK,MS,medium,pool34,EF,13,65
cdCa7qlKqK,MS,medium,pool34,FR,2.6666666666666665,40
cdCa7qlKqK,MS,medium,pool34,ME,18.666666666666668,70
cdCa7qlKqK,MS,medium,pool34,PE,1,15
cdCa7qlKqK,MS,medium,pool34,TI,23.333333333333332,70
cdCa7qlKqK,MS,medium,pool34,PH,4,60
cdCa7qlKqK,MS,medium,pool34,OW,62.666666666666664,320
cdCa7qlKqK,ST,hard,pool34,EF,21.066666666666666,79
cdCa7qlKqK,ST,hard,pool34,FR,4.333333333333333,65
cdCa7qlKqK,ST,hard,pool34,ME,8,60
cdCa7qlKqK,ST,hard,pool34,PE,0,75
cdCa7qlKqK,ST,hard,pool34,TI,31.666666666666664,95
cdCa7qlKqK,ST,hard,pool34,PH,17,85
cdCa7qlKqK,ST,hard,pool34,OW,82.06666666666666,459
cdCa7qlKqK,ST,medium,pool34,EF,17.333333333333332,65
cdCa7qlKqK,ST,medium,pool34,FR,3.3333333333333335,50
cdCa7qlKqK,ST,medium,pool34,ME,8.666666666666666,65
cdCa7qlKqK,ST,medium,pool34,PE,0,30
cdCa7qlKqK,ST,medium,pool34,TI,21.666666666666664,65
cdCa7qlKqK,ST,medium,pool34,PH,13,65
cdCa7qlKqK,ST,medium,pool34,OW,63.99999999999999,340
cdCa7qlKqK,ST,easy,pool34,EF,13.333333333333334,50
