id,level,task,rt,acc
rh40WUcVcA,medium,ST,1.0569214285714286,0.6428571428571429
sPXXgeOo7t,easy,ST,0.9835714285714285,1
sPXXgeOo7t,hard,ST,1.5164066666666667,0.7333333333333333
sPXXgeOo7t,medium,ST,1.5835733333333333,1
t9OiOaQwxH,easy,ST,1.61896,1
t9OiOaQwxH,hard,ST,1.87894,0.8666666666666667
t9OiOaQwxH,medium,ST,2.5052357142857145,0.8571428571428571
ttxEdLIMGM,easy,ST,1.9352733333333334,1
ttxEdLIMGM,hard,ST,3.9008785714285716,0.8571428571428571
ttxEdLIMGM,medium,ST,2.7489733333333333,0.8
u8oFh0ZHHs,easy,ST,0.7459866666666667,1
u8oFh0ZHHs,hard,ST,2.48725625,0.875
u8oFh0ZHHs,medium,ST,1.9239,1
ujNKR4re1M,easy,ST,0.9814428571428572,1
ujNKR4re1M,hard,ST,1.1304142857142856,0.7142857142857143
ujNKR4re1M,medium,ST,0.76795,0.7857142857142857
v8TXZ0YflN,easy,ST,1.13815625,0.9375
v8TXZ0YflN,hard,ST,1.1381153846153846,0.6153846153846154
v8TXZ0YflN,medium,ST,1.15262,0.9333333333333333
vBoSbHJ7AD,easy,ST,0.7538571428571429,1
vBoSbHJ7AD,hard,ST,1.3797692307692309,0.8461538461538461
vBoSbHJ7AD,medium,ST,1.3925625,0.8125
wBsXFrRWgF,easy,ST,1.1115133333333334,1
wBsXFrRWgF,hard,ST,0.8461733333333333,0.6
wBsXFrRWgF,medium,ST,0.9365285714285714,0.7142857142857143
wT2BNjpDXV,easy,ST,0.9631428571428571,1
wT2BNjpDXV,hard,ST,0.8369285714285715,0.7857142857142857
wT2BNjpDXV,medium,ST,1.2975625,0.8125
wiRZfBYOru,easy,ST,1.82564,1
wiRZfBYOru,hard,ST,3.9635875,0.875
wiRZfBYOru,medium,ST,2.441092857142857,1
woSzLv5BIV,easy,ST,1.00275,0.9375
woSzLv5BIV,hard,ST,1.1866928571428572,0.7142857142857143
woSzLv5BIV,medium,ST,1.28301875,0.6875
yTPpr0532t,easy,ST,1.4916214285714287,1
yTPpr0532t,hard,ST,4.388286666666667,0.8666666666666667
yTPpr0532t,medium,ST,3.5061857142857145,0.9285714285714286
yVjHadDLmM,easy,ST,1.0426357142857143,1
yVjHadDLmM,hard,ST,1.3215428571428571,0.6428571428571429
yVjHadDLmM,medium,ST,1.4777266666666666,0.8
yWB1eDgHxE,easy,ST,0.7130214285714286,1
yWB1eDgHxE,hard,ST,0.8612357142857143,0.6428571428571429
yWB1eDgHxE,medium,ST,1.0747692307692307,1
zMSGYZOzxF,easy,ST,0.97966,1
zMSGYZOzxF,hard,ST,1.0141125,0.6875
zMSGYZOzxF,medium,ST,1.1780933333333332,0.9333333333333333
zvDM8Go5Bd,easy,ST,1.0080153846153845,1
zvDM8Go5Bd,hard,ST,1.2954133333333333,0.8
zvDM8Go5Bd,medium,ST,1.0702333333333334,0.9333333333333333
