target_present,key,is_correct,rt,task,level,trial,id,pool
0,left,1,0.787,ST,easy,4,5oMH7YJKDi,pool34
1,right,1,0.878,ST,easy,5,5oMH7YJKDi,pool34
1,right,1,0.848,ST,easy,6,5oMH7YJKDi,pool34
1,right,1,1.231,ST,easy,7,5oMH7YJKDi,pool34
1,right,1,1.097,ST,easy,8,5oMH7YJKDi,pool34
1,right,1,0.96,ST,easy,9,5oMH7YJKDi,pool34
0,left,1,0.995,ST,easy,10,5oMH7YJKDi,pool34
1,right,1,1.478,ST,easy,11,5oMH7YJKDi,pool34
1,right,1,0.849,ST,easy,12,5oMH7YJKDi,pool34
0,left,1,1.634,ST,easy,13,5oMH7YJKDi,pool34
0,left,1,1.599,ST,easy,14,5oMH7YJKDi,pool34
1,right,1,1.648,ST,easy,15,5oMH7YJKDi,pool34
1,right,1,0.829,ST,easy,16,5oMH7YJKDi,pool34
0,left,1,1.225,ST,hard,1,5oMH7YJKDi,pool34
0,left,1,0.831,ST,hard,2,5oMH7YJKDi,pool34
0,left,1,0.978,ST,hard,3,5oMH7YJKDi,pool34
1,right,1,1.207,ST,hard,4,5oMH7YJKDi,pool34
0,left,1,1.262,ST,hard,5,5oMH7YJKDi,pool34
0,left,1,1.031,ST,hard,6,5oMH7YJKDi,pool34
1,left,0,1.528,ST,hard,7,5oMH7YJKDi,pool34
1,right,1,0.836,ST,hard,8,5oMH7YJKDi,pool34
1,right,1,1.261,ST,hard,9,5oMH7YJKDi,pool34
1,right,1,1.55,ST,hard,10,5oMH7YJKDi,pool34
1,right,1,1.459,ST,hard,11,5oMH7YJKDi,pool34
1,right,1,1.414,ST,hard,12,5oMH7YJKDi,pool34
0,left,1,0.912,ST,hard,13,5oMH7YJKDi,pool34
1,right,1,1.113,ST,hard,14,5oMH7YJKDi,pool34
0,left,1,0.813,ST,hard,15,5oMH7YJKDi,pool34
1,right,1,0.995,ST,hard,16,5oMH7YJKDi,pool34
1,right,1,1.207,ST,medium,1,5oMH7YJKDi,pool34
1,right,1,1.745,ST,medium,2,5oMH7YJKDi,pool34
1,right,1,1.498,ST,medium,3,5oMH7YJKDi,pool34
0,left,1,1.15,ST,medium,4,5oMH7YJKDi,pool34
0,left,1,1.441,ST,medium,5,5oMH7YJKDi,pool34
0,left,1,0.875,ST,medium,6,5oMH7YJKDi,pool34
0,left,1,1.189,ST,medium,7,5oMH7YJKDi,pool34
1,right,1,1.295,ST,medium,8,5oMH7YJKDi,pool34
1,right,1,1.48,ST,medium,9,5oMH7YJKDi,pool34
0,right,0,0.868,ST,medium,10,5oMH7YJKDi,pool34
1,left,0,1.644,ST,medium,11,5oMH7YJKDi,pool34
1,right,1,0.846,ST,medium,12,5oMH7YJKDi,pool34
1,right,1,1.746,ST,medium,13,5oMH7YJKDi,pool34
0,left,1,1.287,ST,medium,14,5oMH7YJKDi,pool34
0,left,1,0.895,ST,medium,15,5oMH7YJKDi,pool34
1,right,1,1.163,ST,medium,16,5oMH7YJKDi,pool34
0,left,1,1.4622,ST,easy,1,wBsXFrRWgF,pool34
1,right,1,1.4817,ST,easy,2,wBsXFrRWgF,pool34
0,left,1,1.1075,ST,easy,3,wBsXFrRWgF,pool34
0,left,1,0.7344,ST,easy,4,wBsXFrRWgF,pool34
0,left,1,0.6157,ST,easy,5,wBsXFrRWgF,pool34
0,left,1,2.5649,ST,easy,6,wBsXFrRWgF,pool34
1,right,1,0.8505,ST,easy,7,wBsXFrRWgF,pool34
1,right,1,1.9274,ST,easy,8,wBsXFrRWgF,pool34
1,right,1,1.5165,ST,easy,9,wBsXFrRWgF,pool34
0,left,1,0.8156,ST,easy,10,wBsXFrRWgF,pool34
1,right,1,1.2175,ST,easy,11,wBsXFrRWgF,pool34
1,right,1,1.2372,ST,easy,12,wBsXFrRWgF,pool34
1,right,1,0.9257,ST,easy,13,wBsXFrRWgF,pool34
0,left,1,0.9659,ST,easy,14,wBsXFrRWgF,pool34
1,right,1,0.8829,ST,easy,15,wBsXFrRWgF,pool34
1,right,1,0.932,ST,easy,16,wBsXFrRWgF,pool34
1,left,0,1.2093,ST,hard,1,wBsXFrRWgF,pool34
1,right,1,0.9013,ST,hard,2,wBsXFrRWgF,pool34
0,left,1,0.8233,ST,hard,3,wBsXFrRWgF,pool34
0,right,0,0.7676,ST,hard,4,wBsXFrRWgF,pool34
1,left,0,0.9031,ST,hard,5,wBsXFrRWgF,pool34
1,left,0,0.9053,ST,hard,6,wBsXFrRWgF,pool34
0,right,0,0.8074,ST,hard,7,wBsXFrRWgF,pool34
1,right,1,0.8173,ST,hard,8,wBsXFrRWgF,pool34
1,right,1,0.9395,ST,hard,9,wBsXFrRWgF,pool34
0,left,1,0.721,ST,hard,10,wBsXFrRWgF,pool34
1,right,1,0.5831,ST,hard,11,wBsXFrRWgF,pool34
1,right,1,1.0085,ST,hard,12,wBsXFrRWgF,pool34
1,left,0,1.4166,ST,hard,13,wBsXFrRWgF,pool34
0,right,0,0.6886,ST,hard,14,wBsXFrRWgF,pool34
1,right,1,1.0331,ST,hard,15,wBsXFrRWgF,pool34
1,right,1,0.5842,ST,hard,16,wBsXFrRWgF,pool34
0,left,1,3.2178,ST,medium,1,wBsXFrRWgF,pool34
1,right,1,1.1555,ST,medium,2,wBsXFrRWgF,pool34
1,right,1,1.568,ST,medium,3,wBsXFrRWgF,pool34
1,right,1,1.0425,ST,medium,4,wBsXFrRWgF,pool34
1,right,1,0.7769,ST,medium,5,wBsXFrRWgF,pool34
1,right,1,0.9662,ST,medium,6,wBsXFrRWgF,pool34
1,left,0,0.7981,ST,medium,7,wBsXFrRWgF,pool34
1,left,0,1.3284,ST,medium,8,wBsXFrRWgF,pool34
1,left,0,1.0164,ST,medium,9,wBsXFrRWgF,pool34
1,right,1,0.9985,ST,medium,10,wBsXFrRWgF,pool34
1,right,1,0.6783,ST,medium,11,wBsXFrRWgF,pool34
1,right,1,0.9004,ST,medium,12,wBsXFrRWgF,pool34
1,left,0,1.0503,ST,medium,13,wBsXFrRWgF,pool34
0,left,1,0.8009,ST,medium,14,wBsXFrRWgF,pool34
0,left,1,0.882,ST,medium,15,wBsXFrRWgF,pool34
0,left,1,0.717,ST,medium,16,wBsXFrRWgF,pool34
0,left,1,1.3917,ST,easy,1,PkgTbVVI07,pool34
1,right,1,0.9892,ST,easy,2,PkgTbVVI07,pool34
0,left,1,0.9503,ST,easy,3,PkgTbVVI07,pool34
1,right,1,0.767,ST,easy,4,PkgTbVVI07,pool34
0,left,1,1.0513,ST,easy,5,PkgTbVVI07,pool34
1,right,1,0.751,ST,easy,6,PkgTbVVI07,pool34
0,left,1,0.8341,ST,easy,7,PkgTbVVI07,pool34
0,left,1,0.8555,ST,easy,8,PkgTbVVI07,pool34
1,right,1,0.6728,ST,easy,9,PkgTbVVI07,pool34
1,right,1,0.7834,ST,easy,10,PkgTbVVI07,pool34
1,right,1,0.8437,ST,easy,11,PkgTbVVI07,pool34
0,left,1,1.0614,ST,easy,12,PkgTbVVI07,pool34
1,right,1,0.5546,ST,easy,13,PkgTbVVI07,pool34
1,right,1,0.6563,ST,easy,14,PkgTbVVI07,pool34
1,right,1,0.6684,ST,easy,15,PkgTbVVI07,pool34
0,left,1,1.0661,ST,easy,16,PkgTbVVI07,pool34
1,right,1,1.2401,ST,hard,1,PkgTbVVI07,pool34
0,left,1,1.0836,ST,hard,2,PkgTbVVI07,pool34
0,left,1,1.0367,ST,hard,3,PkgTbVVI07,pool34
0,right,0,1.2208,ST,hard,4,PkgTbVVI07,pool34
1,right,1,0.9293,ST,hard,5,PkgTbVVI07,pool34
1,right,1,0.5519,ST,hard,6,PkgTbVVI07,pool34
1,right,1,0.6097,ST,hard,7,PkgTbVVI07,pool34
1,right,1,0.6141,ST,hard,8,PkgTbVVI07,pool34
1,left,0,1.6345,ST,hard,9,PkgTbVVI07,pool34
1,right,1,0.4365,ST,hard,10,PkgTbVVI07,pool34
1,right,1,0.4616,ST,hard,11,PkgTbVVI07,pool34
0,left,1,0.9024,ST,hard,12,PkgTbVVI07,pool34
1,left,0,1.2321,ST,hard,13,PkgTbVVI07,pool34
0,right,0,0.6508,ST,hard,14,PkgTbVVI07,pool34
1,right,1,0.5763,ST,hard,15,PkgTbVVI07,pool34
0,right,0,0.5332,ST,hard,16,PkgTbVVI07,pool34
1,right,1,0.6064,ST,medium,1,PkgTbVVI07,pool34
1,right,1,0.5946,ST,medium,2,PkgTbVVI07,pool34
0,left,1,0.8982,ST,medium,3,PkgTbVVI07,pool34
0,left,1,1.0172,ST,medium,4,PkgTbVVI07,pool34
1,right,1,0.5934,ST,medium,5,PkgTbVVI07,pool34
0,left,1,0.9348,ST,medium,6,PkgTbVVI07,pool34
1,right,1,0.6327,ST,medium,7,PkgTbVVI07,pool34
1,right,1,0.644,ST,medium,8,PkgTbVVI07,pool34
1,right,1,0.8612,ST,medium,9,PkgTbVVI07,pool34
1,right,1,0.7658,ST,medium,10,PkgTbVVI07,pool34
0,left,1,0.8929,ST,medium,11,PkgTbVVI07,pool34
0,left,1,0.8178,ST,medium,12,PkgTbVVI07,pool34
1,right,1,0.4713,ST,medium,13,PkgTbVVI07,pool34
0,left,1,0.8531,ST,medium,14,PkgTbVVI07,pool34
1,right,1,0.5838,ST,medium,15,PkgTbVVI07,pool34
1,left,0,1.3031,ST,medium,16,PkgTbVVI07,pool34
1,right,1,1.7661,ST,easy,1,0wY7q7AFDw,pool34
1,right,1,0.4802,ST,easy,2,0wY7q7AFDw,pool34
1,right,1,0.5766,ST,easy,3,0wY7q7AFDw,pool34
0,left,1,0.6799,ST,easy,4,0wY7q7AFDw,pool34
0,left,1,1.6578,ST,easy,5,0wY7q7AFDw,pool34
1,right,1,0.8024,ST,easy,6,0wY7q7AFDw,pool34
0,left,1,0.6872,ST,easy,7,0wY7q7AFDw,pool34
1,right,1,0.4271,ST,easy,8,0wY7q7AFDw,pool34
1,right,1,0.5096,ST,easy,9,0wY7q7AFDw,pool34
1,right,1,1.016,ST,easy,10,0wY7q7AFDw,pool34
0,left,1,0.6829,ST,easy,11,0wY7q7AFDw,pool34
0,left,1,0.6557,ST,easy,12,0wY7q7AFDw,pool34
0,left,1,1.0946,ST,easy,13,0wY7q7AFDw,pool34
0,left,1,0.5152,ST,easy,14,0wY7q7AFDw,pool34
1,right,1,0.9185,ST,easy,15,0wY7q7AFDw,pool34
1,right,1,0.7355,ST,easy,16,0wY7q7AFDw,pool34
1,right,1,11.1719,ST,hard,1,0wY7q7AFDw,pool34
0,left,1,2.0284,ST,hard,2,0wY7q7AFDw,pool34
0,left,1,0.9901,ST,hard,3,0wY7q7AFDw,pool34
0,left,1,1.1143,ST,hard,4,0wY7q7AFDw,pool34
1,left,0,1.0276,ST,hard,5,0wY7q7AFDw,pool34
0,right,0,1.1754,ST,hard,6,0wY7q7AFDw,pool34
1,left,0,0.8444,ST,hard,7,0wY7q7AFDw,pool34
0,right,0,0.6175,ST,hard,8,0wY7q7AFDw,pool34
0,right,0,3.8967,ST,hard,9,0wY7q7AFDw,pool34
1,right,1,0.84,ST,hard,10,0wY7q7AFDw,pool34
0,left,1,0.9066,ST,hard,11,0wY7q7AFDw,pool34
1,left,0,0.8406,ST,hard,12,0wY7q7AFDw,pool34
1,right,1,0.6404,ST,hard,13,0wY7q7AFDw,pool34
0,left,1,1.042,ST,hard,14,0wY7q7AFDw,pool34
0,right,0,0.7005,ST,hard,15,0wY7q7AFDw,pool34
0,left,1,0.8947,ST,hard,16,0wY7q7AFDw,pool34
0,left,1,1.1082,ST,medium,1,0wY7q7AFDw,pool34
0,left,1,0.6729,ST,medium,2,0wY7q7AFDw,pool34
0,right,0,2.0831,ST,medium,3,0wY7q7AFDw,pool34
0,left,1,0.6695,ST,medium,4,0wY7q7AFDw,pool34
0,left,1,0.7024,ST,medium,5,0wY7q7AFDw,pool34
1,right,1,0.8558,ST,medium,6,0wY7q7AFDw,pool34
0,right,0,0.9414,ST,medium,7,0wY7q7AFDw,pool34
0,left,1,0.9457,ST,medium,8,0wY7q7AFDw,pool34
0,left,1,1.9852,ST,medium,9,0wY7q7AFDw,pool34
1,right,1,0.7994,ST,medium,10,0wY7q7AFDw,pool34
1,right,1,0.6173,ST,medium,11,0wY7q7AFDw,pool34
1,right,1,2.3186,ST,medium,12,0wY7q7AFDw,pool34
0,left,1,0.7122,ST,medium,13,0wY7q7AFDw,pool34
1,left,0,0.7346,ST,medium,14,0wY7q7AFDw,pool34
0,left,1,0.6881,ST,medium,15,0wY7q7AFDw,pool34
1,right,1,0.6152,ST,medium,16,0wY7q7AFDw,pool34
0,left,1,1.8996,ST,easy,1,woSzLv5BIV,pool34
0,left,1,1.1842,ST,easy,2,woSzLv5BIV,pool34
1,right,1,1.7341,ST,easy,3,woSzLv5BIV,pool34
1,right,1,1.5007,ST,easy,4,woSzLv5BIV,pool34
0,left,1,0.8842,ST,easy,5,woSzLv5BIV,pool34
0,left,1,0.7007,ST,easy,6,woSzLv5BIV,pool34
0,left,1,1.4841,ST,easy,7,woSzLv5BIV,pool34
0,left,1,0.6508,ST,easy,8,woSzLv5BIV,pool34
0,left,1,0.6507,ST,easy,9,woSzLv5BIV,pool34
1,right,1,1.1172,ST,easy,10,woSzLv5BIV,pool34
0,left,1,0.6175,ST,easy,11,woSzLv5BIV,pool34
0,left,1,0.5841,ST,easy,12,woSzLv5BIV,pool34
0,left,1,0.5843,ST,easy,13,woSzLv5BIV,pool34
1,left,0,0.7006,ST,easy,14,woSzLv5BIV,pool34
0,left,1,0.5503,ST,easy,15,woSzLv5BIV,pool34
1,right,1,1.2009,ST,easy,16,woSzLv5BIV,pool34
1,left,0,6.4812,ST,hard,1,woSzLv5BIV,pool34
1,left,0,2.2544,ST,hard,2,woSzLv5BIV,pool34
1,right,1,1.7334,ST,hard,3,woSzLv5BIV,pool34
1,right,1,1.4718,ST,hard,4,woSzLv5BIV,pool34
1,right,1,1.0835,ST,hard,5,woSzLv5BIV,pool34
1,right,1,1.1169,ST,hard,6,woSzLv5BIV,pool34
1,left,0,1.3169,ST,hard,7,woSzLv5BIV,pool34
1,right,1,0.917,ST,hard,8,woSzLv5BIV,pool34
1,right,1,1.1874,ST,hard,9,woSzLv5BIV,pool34
0,right,0,1.1175,ST,hard,10,woSzLv5BIV,pool34
1,right,1,0.9726,ST,hard,11,woSzLv5BIV,pool34
0,left,1,1.3003,ST,hard,12,woSzLv5BIV,pool34
0,left,1,1.0006,ST,hard,13,woSzLv5BIV,pool34
1,left,0,1.253,ST,hard,14,woSzLv5BIV,pool34
0,left,1,1.0058,ST,hard,15,woSzLv5BIV,pool34
0,right,0,1.137,ST,hard,16,woSzLv5BIV,pool34
0,left,1,1.9869,ST,medium,1,woSzLv5BIV,pool34
1,right,1,1.2713,ST,medium,2,woSzLv5BIV,pool34
1,left,0,1.817,ST,medium,3,woSzLv5BIV,pool34
1,right,1,1.1057,ST,medium,4,woSzLv5BIV,pool34
0,left,1,1.5169,ST,medium,5,woSzLv5BIV,pool34
0,right,0,1.0717,ST,medium,6,woSzLv5BIV,pool34
0,left,1,1.3056,ST,medium,7,woSzLv5BIV,pool34
0,right,0,0.9682,ST,medium,8,woSzLv5BIV,pool34
1,right,1,0.8544,ST,medium,9,woSzLv5BIV,pool34
1,right,1,0.9036,ST,medium,10,woSzLv5BIV,pool34
0,left,1,1.617,ST,medium,11,woSzLv5BIV,pool34
1,left,0,0.8669,ST,medium,12,woSzLv5BIV,pool34
0,left,1,1.9837,ST,medium,13,woSzLv5BIV,pool34
1,right,1,1.2205,ST,medium,14,woSzLv5BIV,pool34
0,right,0,1.1503,ST,medium,15,woSzLv5BIV,pool34
0,left,1,0.8886,ST,medium,16,woSzLv5BIV,pool34
1,right,1,1.4297,ST,easy,1,O0ngZJhb9l,pool34
0,left,1,1.0673,ST,easy,2,O0ngZJhb9l,pool34
0,left,1,0.7731,ST,easy,3,O0ngZJhb9l,pool34
0,left,1,1.0973,ST,easy,4,O0ngZJhb9l,pool34
0,left,1,0.6619,ST,easy,5,O0ngZJhb9l,pool34
1,left,0,1.6153,ST,easy,6,O0ngZJhb9l,pool34
0,left,1,0.7531,ST,easy,7,O0ngZJhb9l,pool34
0,left,1,0.5956,ST,easy,8,O0ngZJhb9l,pool34
0,left,1,0.6842,ST,easy,9,O0ngZJhb9l,pool34
1,right,1,0.7119,ST,easy,10,O0ngZJhb9l,pool34
1,right,1,2.057,ST,easy,11,O0ngZJhb9l,pool34
0,left,1,0.6727,ST,easy,12,O0ngZJhb9l,pool34
1,right,1,1.1318,ST,easy,13,O0ngZJhb9l,pool34
0,left,1,0.6578,ST,easy,14,O0ngZJhb9l,pool34
0,left,1,0.5506,ST,easy,15,O0ngZJhb9l,pool34
0,left,1,0.691,ST,easy,16,O0ngZJhb9l,pool34
0,left,1,4.9024,ST,hard,1,O0ngZJhb9l,pool34
1,right,1,6.3603,ST,hard,2,O0ngZJhb9l,pool34
0,left,1,4.0394,ST,hard,3,O0ngZJhb9l,pool34
0,left,1,1.7848,ST,hard,4,O0ngZJhb9l,pool34
0,left,1,4.1408,ST,hard,5,O0ngZJhb9l,pool34
0,right,0,5.9152,ST,hard,6,O0ngZJhb9l,pool34
1,right,1,0.841,ST,hard,7,O0ngZJhb9l,pool34
0,left,1,1.7348,ST,hard,8,O0ngZJhb9l,pool34
1,right,1,4.6376,ST,hard,9,O0ngZJhb9l,pool34
1,right,1,4.0378,ST,hard,10,O0ngZJhb9l,pool34
0,left,1,4.8895,ST,hard,11,O0ngZJhb9l,pool34
0,right,0,1.1034,ST,hard,12,O0ngZJhb9l,pool34
1,left,0,7.7901,ST,hard,13,O0ngZJhb9l,pool34
0,left,1,4.5282,ST,hard,14,O0ngZJhb9l,pool34
0,left,1,4.83,ST,hard,15,O0ngZJhb9l,pool34
1,right,1,4.5746,ST,hard,16,O0ngZJhb9l,pool34
0,left,1,1.0471,ST,medium,1,O0ngZJhb9l,pool34
1,left,0,1.5217,ST,medium,2,O0ngZJhb9l,pool34
1,right,1,0.7897,ST,medium,3,O0ngZJhb9l,pool34
0,left,1,0.8719,ST,medium,4,O0ngZJhb9l,pool34
0,right,0,3.3246000000000002,ST,medium,5,O0ngZJhb9l,pool34
1,right,1,1.9488,ST,medium,6,O0ngZJhb9l,pool34
0,left,1,0.7211,ST,medium,7,O0ngZJhb9l,pool34
0,left,1,1.1512,ST,medium,8,O0ngZJhb9l,pool34
1,right,1,0.8892,ST,medium,9,O0ngZJhb9l,pool34
0,left,1,1.5984,ST,medium,10,O0ngZJhb9l,pool34
1,right,1,1.2538,ST,medium,11,O0ngZJhb9l,pool34
1,right,1,1.1853,ST,medium,12,O0ngZJhb9l,pool34
0,left,1,0.7817,ST,medium,13,O0ngZJhb9l,pool34
1,right,1,1.3687,ST,medium,14,O0ngZJhb9l,pool34
0,left,1,0.7953,ST,medium,15,O0ngZJhb9l,pool34
1,right,1,1.0774,ST,medium,16,O0ngZJhb9l,pool34
0,left,1,3.5431,ST,easy,1,ttxEdLIMGM,pool34
0,left,1,5.4058,ST,easy,2,ttxEdLIMGM,pool34
1,right,1,1.3873,ST,easy,3,ttxEdLIMGM,pool34
1,right,1,2.7483,ST,easy,4,ttxEdLIMGM,pool34
1,right,1,2.763,ST,easy,5,ttxEdLIMGM,pool34
1,right,1,1.6788,ST,easy,6,ttxEdLIMGM,pool34
1,right,1,2.2766,ST,easy,7,ttxEdLIMGM,pool34
0,left,1,1.2362,ST,easy,8,ttxEdLIMGM,pool34
0,left,1,2.2544,ST,easy,9,ttxEdLIMGM,pool34
1,right,1,1.2072,ST,easy,10,ttxEdLIMGM,pool34
0,left,1,1.3144,ST,easy,11,ttxEdLIMGM,pool34
1,right,1,3.3091,ST,easy,12,ttxEdLIMGM,pool34
1,right,1,1.3278,ST,easy,13,ttxEdLIMGM,pool34
0,left,1,1.2758,ST,easy,14,ttxEdLIMGM,pool34
0,left,1,1.4895,ST,easy,15,ttxEdLIMGM,pool34
0,left,1,1.2176,ST,easy,16,ttxEdLIMGM,pool34
1,right,1,11.3407,ST,hard,1,ttxEdLIMGM,pool34
1,right,1,8.672,ST,hard,2,ttxEdLIMGM,pool34
1,right,1,7.4538,ST,hard,3,ttxEdLIMGM,pool34
1,right,1,4.6692,ST,hard,4,ttxEdLIMGM,pool34
1,right,1,3.0065,ST,hard,5,ttxEdLIMGM,pool34
1,right,1,3.2121,ST,hard,6,ttxEdLIMGM,pool34
1,right,1,3.6543,ST,hard,7,ttxEdLIMGM,pool34
0,left,1,5.2483,ST,hard,8,ttxEdLIMGM,pool34
1,right,1,1.8331,ST,hard,9,ttxEdLIMGM,pool34
0,left,1,3.2982,ST,hard,10,ttxEdLIMGM,pool34
0,left,1,2.7552,ST,hard,11,ttxEdLIMGM,pool34
1,right,1,3.6875,ST,hard,12,ttxEdLIMGM,pool34
0,right,0,5.5057,ST,hard,13,ttxEdLIMGM,pool34
1,right,1,2.0812,ST,hard,14,ttxEdLIMGM,pool34
1,right,1,3.773,ST,hard,15,ttxEdLIMGM,pool34
1,left,0,4.4342,ST,hard,16,ttxEdLIMGM,pool34
0,right,0,4.2028,ST,medium,1,ttxEdLIMGM,pool34
0,left,1,2.5179,ST,medium,2,ttxEdLIMGM,pool34
0,left,1,3.8443,ST,medium,3,ttxEdLIMGM,pool34
0,left,1,5.5186,ST,medium,4,ttxEdLIMGM,pool34
1,right,1,2.9516,ST,medium,5,ttxEdLIMGM,pool34
1,right,1,3.1515,ST,medium,6,ttxEdLIMGM,pool34
0,left,1,2.1324,ST,medium,7,ttxEdLIMGM,pool34
0,left,1,1.8287,ST,medium,8,ttxEdLIMGM,pool34
1,right,1,2.66,ST,medium,9,ttxEdLIMGM,pool34
0,left,1,1.5645,ST,medium,10,ttxEdLIMGM,pool34
1,left,0,2.3301,ST,medium,11,ttxEdLIMGM,pool34
0,left,1,2.1781,ST,medium,12,ttxEdLIMGM,pool34
1,right,1,2.9535,ST,medium,13,ttxEdLIMGM,pool34
0,left,1,2.2301,ST,medium,14,ttxEdLIMGM,pool34
0,left,1,4.925,ST,medium,15,ttxEdLIMGM,pool34
1,left,0,1.7641,ST,medium,16,ttxEdLIMGM,pool34
0,left,1,1.9608,ST,easy,1,pevbr5tS1I,pool34
1,right,1,0.8677,ST,easy,2,pevbr5tS1I,pool34
1,right,1,0.8345,ST,easy,3,pevbr5tS1I,pool34
1,right,1,0.8841,ST,easy,4,pevbr5tS1I,pool34
0,left,1,0.898,ST,easy,5,pevbr5tS1I,pool34
1,right,1,0.8178,ST,easy,6,pevbr5tS1I,pool34
1,right,1,0.7846,ST,easy,7,pevbr5tS1I,pool34
0,left,1,0.9341,ST,easy,8,pevbr5tS1I,pool34
1,right,1,0.6843,ST,easy,9,pevbr5tS1I,pool34
0,left,1,0.8677,ST,easy,10,pevbr5tS1I,pool34
0,left,1,0.9036,ST,easy,11,pevbr5tS1I,pool34
1,right,1,0.9842,ST,easy,12,pevbr5tS1I,pool34
0,left,1,0.7424,ST,easy,13,pevbr5tS1I,pool34
1,right,1,0.8338,ST,easy,14,pevbr5tS1I,pool34
0,left,1,0.7327,ST,easy,15,pevbr5tS1I,pool34
1,right,1,0.9649,ST,easy,16,pevbr5tS1I,pool34
1,right,1,2.5463,ST,hard,1,pevbr5tS1I,pool34
0,left,1,1.8828,ST,hard,2,pevbr5tS1I,pool34
1,right,1,1.467,ST,hard,3,pevbr5tS1I,pool34
1,right,1,1.5355,ST,hard,4,pevbr5tS1I,pool34
1,right,1,1.7032,ST,hard,5,pevbr5tS1I,pool34
1,right,1,1.2239,ST,hard,6,pevbr5tS1I,pool34
0,left,1,1.4843,ST,hard,7,pevbr5tS1I,pool34
1,right,1,1.3013,ST,hard,8,pevbr5tS1I,pool34
1,left,0,1.5659,ST,hard,9,pevbr5tS1I,pool34
0,left,1,1.1161,ST,hard,10,pevbr5tS1I,pool34
1,right,1,0.9529,ST,hard,11,pevbr5tS1I,pool34
1,right,1,1.0481,ST,hard,12,pevbr5tS1I,pool34
0,right,0,0.9332,ST,hard,13,pevbr5tS1I,pool34
0,left,1,1.3566,ST,hard,14,pevbr5tS1I,pool34
1,right,1,1.0334,ST,hard,15,pevbr5tS1I,pool34
0,left,1,1.4878,ST,hard,16,pevbr5tS1I,pool34
0,left,1,1.64,ST,medium,1,pevbr5tS1I,pool34
1,right,1,1.0056,ST,medium,2,pevbr5tS1I,pool34
0,left,1,1.1021,ST,medium,3,pevbr5tS1I,pool34
0,left,1,0.9582,ST,medium,4,pevbr5tS1I,pool34
0,left,1,0.8698,ST,medium,5,pevbr5tS1I,pool34
0,left,1,1.3842,ST,medium,6,pevbr5tS1I,pool34
1,right,1,1.234,ST,medium,7,pevbr5tS1I,pool34
0,right,0,1.3344,ST,medium,8,pevbr5tS1I,pool34
1,right,1,0.8878,ST,medium,9,pevbr5tS1I,pool34
1,left,0,2.9033,ST,medium,10,pevbr5tS1I,pool34
0,left,1,1.0155,ST,medium,11,pevbr5tS1I,pool34
0,right,0,1.3175,ST,medium,12,pevbr5tS1I,pool34
1,right,1,1.0008,ST,medium,13,pevbr5tS1I,pool34
0,right,0,1.6172,ST,medium,14,pevbr5tS1I,pool34
1,right,1,1.018,ST,medium,15,pevbr5tS1I,pool34
1,left,0,2.6489,ST,medium,16,pevbr5tS1I,pool34
0,left,1,0.9238,ST,easy,1,zMSGYZOzxF,pool34
0,left,1,1.9411,ST,easy,2,zMSGYZOzxF,pool34
0,left,1,0.8312,ST,easy,3,zMSGYZOzxF,pool34
0,left,1,0.9367,ST,easy,4,zMSGYZOzxF,pool34
0,left,1,1.2511,ST,easy,5,zMSGYZOzxF,pool34
0,left,1,0.9668,ST,easy,6,zMSGYZOzxF,pool34
1,right,1,0.9343,ST,easy,7,zMSGYZOzxF,pool34
0,left,1,0.9991,ST,easy,8,zMSGYZOzxF,pool34
0,left,1,1.0937,ST,easy,9,zMSGYZOzxF,pool34
0,left,1,0.9415,ST,easy,10,zMSGYZOzxF,pool34
0,left,1,1.1019,ST,easy,11,zMSGYZOzxF,pool34
0,left,1,0.9582,ST,easy,12,zMSGYZOzxF,pool34
1,right,1,1.1976,ST,easy,13,zMSGYZOzxF,pool34
0,left,1,0.8001,ST,easy,14,zMSGYZOzxF,pool34
0,left,1,0.8607,ST,easy,15,zMSGYZOzxF,pool34
0,left,1,0.8982,ST,easy,16,zMSGYZOzxF,pool34
1,left,0,0.8931,ST,hard,1,zMSGYZOzxF,pool34
1,right,1,1.2614,ST,hard,2,zMSGYZOzxF,pool34
0,left,1,0.7652,ST,hard,3,zMSGYZOzxF,pool34
1,right,1,1.1637,ST,hard,4,zMSGYZOzxF,pool34
1,left,0,0.9625,ST,hard,5,zMSGYZOzxF,pool34
1,left,0,0.8972,ST,hard,6,zMSGYZOzxF,pool34
0,left,1,1.1652,ST,hard,7,zMSGYZOzxF,pool34
0,left,1,0.9094,ST,hard,8,zMSGYZOzxF,pool34
1,right,1,0.9643,ST,hard,9,zMSGYZOzxF,pool34
0,left,1,1.1614,ST,hard,10,zMSGYZOzxF,pool34
1,left,0,1.1852,ST,hard,11,zMSGYZOzxF,pool34
1,left,0,0.9327,ST,hard,12,zMSGYZOzxF,pool34
1,right,1,0.7662,ST,hard,13,zMSGYZOzxF,pool34
0,left,1,0.8564,ST,hard,14,zMSGYZOzxF,pool34
1,right,1,1.4326,ST,hard,15,zMSGYZOzxF,pool34
0,left,1,0.9093,ST,hard,16,zMSGYZOzxF,pool34
0,left,1,1.7605,ST,medium,1,zMSGYZOzxF,pool34
0,left,1,1.3287,ST,medium,2,zMSGYZOzxF,pool34
0,left,1,1.4314,ST,medium,3,zMSGYZOzxF,pool34
1,right,1,1.198,ST,medium,4,zMSGYZOzxF,pool34
