id,level,task,rt,acc
yTPpr0532t,medium,MR,14.253673333333333,0.6666666666666666
yVjHadDLmM,easy,MR,4.5031,1
yVjHadDLmM,hard,MR,16.915573333333334,0.8
yVjHadDLmM,medium,MR,11.28533125,1
yWB1eDgHxE,easy,MR,5.00444,0.7333333333333333
yWB1eDgHxE,hard,MR,5.363673333333334,0.4
yWB1eDgHxE,medium,MR,4.6327,0.5714285714285714
zMSGYZOzxF,easy,MR,3.4282375,0.5625
zMSGYZOzxF,hard,MR,7.5701937500000005,0.5
zMSGYZOzxF,medium,MR,5.09816875,0.625
zvDM8Go5Bd,easy,MR,5.2821875,0.5625
zvDM8Go5Bd,hard,MR,5.165813333333333,0.4666666666666667
zvDM8Go5Bd,medium,MR,8.94686,0.6
