correctAns,base_pic,rotated_pic,key,is_correct,rt,task,level,trial,id
right,images/base/7_a.png,images/combined/7_a_x_315_y_0_z_270.png,right,1,14.617,MR,medium,11,VLeNMXjDPG
right,images/base/16_b.png,images/combined/16_b_x_45_y_0_z_270.png,right,1,22.879,MR,medium,12,VLeNMXjDPG
right,images/base/14_b.png,images/combined/14_b_x_45_y_0_z_270.png,right,1,16.902,MR,medium,13,VLeNMXjDPG
right,images/base/15_a.png,images/combined/15_a_x_45_y_0_z_270.png,right,1,15.277,MR,medium,14,VLeNMXjDPG
left,images/base/9_b.png,images/combined/9_a_x_45_y_0_z_270.png,right,0,13.054,MR,medium,15,VLeNMXjDPG
right,images/base/3_a.png,images/combined/3_a_x_45_y_0_z_90.png,right,1,19.435,MR,medium,16,VLeNMXjDPG
left,images/base/1_b.png,images/combined/1_a_x_270_y_0_z_90.png,left,1,14.586,MR,hard,1,VLeNMXjDPG
right,images/base/16_a.png,images/combined/16_a_x_270_y_0_z_90.png,right,1,24.115,MR,hard,2,VLeNMXjDPG
left,images/base/3_a.png,images/combined/3_b_x_90_y_0_z_270.png,left,1,7.67,MR,hard,3,VLeNMXjDPG
left,images/base/13_b.png,images/combined/13_a_x_270_y_0_z_90.png,right,0,6.872,MR,hard,4,VLeNMXjDPG
right,images/base/9_a.png,images/combined/9_a_x_270_y_0_z_90.png,right,1,7.753,MR,hard,5,VLeNMXjDPG
right,images/base/14_b.png,images/combined/14_b_x_90_y_0_z_90.png,right,1,24.846,MR,hard,6,VLeNMXjDPG
left,images/base/15_b.png,images/combined/15_a_x_90_y_0_z_270.png,right,0,19.872,MR,hard,7,VLeNMXjDPG
left,images/base/8_b.png,images/combined/8_a_x_270_y_0_z_270.png,left,1,39.063,MR,hard,8,VLeNMXjDPG
right,images/base/11_b.png,images/combined/11_b_x_90_y_0_z_270.png,right,1,28.392,MR,hard,9,VLeNMXjDPG
right,images/base/6_a.png,images/combined/6_a_x_270_y_0_z_270.png,right,1,8.111,MR,hard,10,VLeNMXjDPG
left,images/base/4_b.png,images/combined/4_a_x_270_y_0_z_270.png,right,0,14.303,MR,hard,11,VLeNMXjDPG
right,images/base/10_b.png,images/combined/10_b_x_90_y_0_z_90.png,right,1,19.058,MR,hard,12,VLeNMXjDPG
left,images/base/7_a.png,images/combined/7_b_x_270_y_0_z_90.png,left,1,24.388,MR,hard,13,VLeNMXjDPG
left,images/base/12_a.png,images/combined/12_b_x_90_y_0_z_90.png,right,0,15.337,MR,hard,14,VLeNMXjDPG
left,images/base/5_a.png,images/combined/5_b_x_90_y_0_z_270.png,left,1,5.305,MR,hard,15,VLeNMXjDPG
right,images/base/2_b.png,images/combined/2_b_x_90_y_0_z_90.png,right,1,39.841,MR,hard,16,VLeNMXjDPG
left,images/base/5_a.png,images/combined/5_b_x_0_y_0_z_45.png,right,0,12.987,MR,easy,1,qUOF6OZDRD
left,images/base/12_a.png,images/combined/12_b_x_0_y_0_z_315.png,left,1,2.797,MR,easy,2,qUOF6OZDRD
left,images/base/16_b.png,images/combined/16_a_x_0_y_0_z_45.png,right,0,4.768,MR,easy,3,qUOF6OZDRD
right,images/base/3_b.png,images/combined/3_b_x_0_y_0_z_45.png,right,1,3.417,MR,easy,4,qUOF6OZDRD
right,images/base/4_a.png,images/combined/4_a_x_0_y_0_z_45.png,right,1,5.737,MR,easy,5,qUOF6OZDRD
left,images/base/1_a.png,images/combined/1_b_x_0_y_0_z_45.png,left,1,9.241,MR,easy,6,qUOF6OZDRD
right,images/base/8_a.png,images/combined/8_a_x_0_y_0_z_315.png,right,1,3.764,MR,easy,7,qUOF6OZDRD
left,images/base/15_b.png,images/combined/15_a_x_0_y_0_z_45.png,right,0,5.55,MR,easy,8,qUOF6OZDRD
left,images/base/14_b.png,images/combined/14_a_x_0_y_0_z_45.png,left,1,4.332,MR,easy,9,qUOF6OZDRD
left,images/base/9_a.png,images/combined/9_b_x_0_y_0_z_45.png,left,1,7.071,MR,easy,10,qUOF6OZDRD
left,images/base/10_b.png,images/combined/10_a_x_0_y_0_z_45.png,right,0,2.218,MR,easy,11,qUOF6OZDRD
right,images/base/7_a.png,images/combined/7_a_x_0_y_0_z_315.png,left,0,6.634,MR,easy,12,qUOF6OZDRD
left,images/base/2_b.png,images/combined/2_a_x_0_y_0_z_45.png,left,1,5.651,MR,easy,13,qUOF6OZDRD
left,images/base/11_b.png,images/combined/11_a_x_0_y_0_z_45.png,right,0,2.212,MR,easy,14,qUOF6OZDRD
left,images/base/6_b.png,images/combined/6_a_x_0_y_0_z_45.png,left,1,6.867,MR,easy,15,qUOF6OZDRD
left,images/base/13_b.png,images/combined/13_a_x_0_y_0_z_45.png,right,0,5.348,MR,easy,16,qUOF6OZDRD
left,images/base/15_a.png,images/combined/15_b_x_45_y_0_z_90.png,right,0,5.209,MR,medium,1,qUOF6OZDRD
right,images/base/12_a.png,images/combined/12_a_x_45_y_0_z_270.png,right,1,4.397,MR,medium,2,qUOF6OZDRD
right,images/base/16_b.png,images/combined/16_b_x_315_y_0_z_270.png,right,1,6.081,MR,medium,3,qUOF6OZDRD
right,images/base/3_a.png,images/combined/3_a_x_45_y_0_z_270.png,right,1,9.199,MR,medium,4,qUOF6OZDRD
right,images/base/8_a.png,images/combined/8_a_x_315_y_0_z_90.png,right,1,2.665,MR,medium,5,qUOF6OZDRD
right,images/base/14_a.png,images/combined/14_a_x_45_y_0_z_270.png,left,0,5.484,MR,medium,6,qUOF6OZDRD
right,images/base/1_a.png,images/combined/1_a_x_315_y_0_z_270.png,right,1,4.527,MR,medium,7,qUOF6OZDRD
right,images/base/4_a.png,images/combined/4_a_x_315_y_0_z_270.png,right,1,7.133,MR,medium,8,qUOF6OZDRD
left,images/base/6_b.png,images/combined/6_a_x_315_y_0_z_270.png,right,0,6.193,MR,medium,9,qUOF6OZDRD
right,images/base/9_a.png,images/combined/9_a_x_45_y_0_z_270.png,left,0,2.817,MR,medium,10,qUOF6OZDRD
right,images/base/7_a.png,images/combined/7_a_x_45_y_0_z_90.png,right,1,4.448,MR,medium,11,qUOF6OZDRD
right,images/base/5_a.png,images/combined/5_a_x_45_y_0_z_270.png,right,1,4.015,MR,medium,12,qUOF6OZDRD
right,images/base/11_b.png,images/combined/11_b_x_315_y_0_z_270.png,right,1,4.485,MR,medium,13,qUOF6OZDRD
right,images/base/2_b.png,images/combined/2_b_x_45_y_0_z_90.png,right,1,6.266,MR,medium,14,qUOF6OZDRD
right,images/base/10_a.png,images/combined/10_a_x_45_y_0_z_90.png,right,1,5.365,MR,medium,15,qUOF6OZDRD
left,images/base/13_b.png,images/combined/13_a_x_45_y_0_z_90.png,right,0,2.995,MR,medium,16,qUOF6OZDRD
right,images/base/10_b.png,images/combined/10_b_x_270_y_0_z_90.png,right,1,3.082,MR,hard,1,qUOF6OZDRD
left,images/base/11_b.png,images/combined/11_a_x_270_y_0_z_90.png,left,1,5.386,MR,hard,2,qUOF6OZDRD
right,images/base/1_a.png,images/combined/1_a_x_90_y_0_z_270.png,right,1,4.192,MR,hard,3,qUOF6OZDRD
left,images/base/16_b.png,images/combined/16_a_x_270_y_0_z_90.png,left,1,4.439,MR,hard,4,qUOF6OZDRD
left,images/base/14_b.png,images/combined/14_a_x_90_y_0_z_270.png,left,1,6.46,MR,hard,5,qUOF6OZDRD
right,images/base/13_b.png,images/combined/13_b_x_270_y_0_z_270.png,left,0,6.498,MR,hard,6,qUOF6OZDRD
right,images/base/15_b.png,images/combined/15_b_x_90_y_0_z_270.png,left,0,6.844,MR,hard,7,qUOF6OZDRD
left,images/base/6_a.png,images/combined/6_b_x_270_y_0_z_270.png,right,0,5.946,MR,hard,8,qUOF6OZDRD
left,images/base/2_b.png,images/combined/2_a_x_90_y_0_z_90.png,left,1,4.146,MR,hard,9,qUOF6OZDRD
right,images/base/7_a.png,images/combined/7_a_x_270_y_0_z_270.png,right,1,2.084,MR,hard,10,qUOF6OZDRD
right,images/base/5_b.png,images/combined/5_b_x_90_y_0_z_270.png,left,0,4.418,MR,hard,11,qUOF6OZDRD
left,images/base/8_b.png,images/combined/8_a_x_90_y_0_z_270.png,right,0,2.338,MR,hard,12,qUOF6OZDRD
right,images/base/9_a.png,images/combined/9_a_x_90_y_0_z_90.png,right,1,3.439,MR,hard,13,qUOF6OZDRD
right,images/base/4_a.png,images/combined/4_a_x_270_y_0_z_270.png,right,1,3.869,MR,hard,14,qUOF6OZDRD
left,images/base/12_a.png,images/combined/12_b_x_90_y_0_z_90.png,right,0,5.842,MR,hard,15,qUOF6OZDRD
left,images/base/3_a.png,images/combined/3_b_x_90_y_0_z_270.png,left,1,4.816,MR,hard,16,qUOF6OZDRD
right,images/base/8_b.png,images/combined/8_b_x_0_y_0_z_45.png,right,1,13.5815,MR,easy,1,JP0BqEE4Fj
left,images/base/4_b.png,images/combined/4_a_x_0_y_0_z_315.png,right,0,22.6916,MR,easy,2,JP0BqEE4Fj
left,images/base/6_a.png,images/combined/6_b_x_0_y_0_z_315.png,left,1,15.6314,MR,easy,3,JP0BqEE4Fj
left,images/base/7_a.png,images/combined/7_b_x_0_y_0_z_315.png,left,1,10.8253,MR,easy,4,JP0BqEE4Fj
left,images/base/9_a.png,images/combined/9_b_x_0_y_0_z_45.png,left,1,23.4964,MR,easy,5,JP0BqEE4Fj
right,images/base/10_b.png,images/combined/10_b_x_0_y_0_z_45.png,right,1,7.503199999,MR,easy,6,JP0BqEE4Fj
left,images/base/15_a.png,images/combined/15_b_x_0_y_0_z_45.png,left,1,12.8126,MR,easy,7,JP0BqEE4Fj
right,images/base/12_a.png,images/combined/12_a_x_0_y_0_z_315.png,right,1,5.5856,MR,easy,8,JP0BqEE4Fj
right,images/base/5_a.png,images/combined/5_a_x_0_y_0_z_315.png,right,1,6.317199999,MR,easy,9,JP0BqEE4Fj
right,images/base/3_b.png,images/combined/3_b_x_0_y_0_z_315.png,right,1,12.0733,MR,easy,10,JP0BqEE4Fj
left,images/base/1_b.png,images/combined/1_a_x_0_y_0_z_45.png,right,0,10.048400000000001,MR,easy,11,JP0BqEE4Fj
left,images/base/16_a.png,images/combined/16_b_x_0_y_0_z_315.png,right,0,6.457,MR,easy,12,JP0BqEE4Fj
left,images/base/2_a.png,images/combined/2_b_x_0_y_0_z_315.png,left,1,6.6714,MR,easy,13,JP0BqEE4Fj
right,images/base/11_a.png,images/combined/11_a_x_0_y_0_z_45.png,right,1,6.383699999,MR,easy,14,JP0BqEE4Fj
left,images/base/14_a.png,images/combined/14_b_x_0_y_0_z_315.png,right,0,5.317900002,MR,easy,15,JP0BqEE4Fj
right,images/base/13_b.png,images/combined/13_b_x_0_y_0_z_315.png,right,1,3.120700001,MR,easy,16,JP0BqEE4Fj
right,images/base/15_b.png,images/combined/15_b_x_315_y_0_z_90.png,left,0,11.519,MR,medium,1,JP0BqEE4Fj
left,images/base/10_b.png,images/combined/10_a_x_45_y_0_z_270.png,right,0,15.307,MR,medium,2,JP0BqEE4Fj
left,images/base/6_a.png,images/combined/6_b_x_45_y_0_z_90.png,right,0,15.6298,MR,medium,3,JP0BqEE4Fj
left,images/base/11_a.png,images/combined/11_b_x_45_y_0_z_90.png,right,0,15.8693,MR,medium,4,JP0BqEE4Fj
right,images/base/14_b.png,images/combined/14_b_x_315_y_0_z_90.png,right,1,16.0517,MR,medium,5,JP0BqEE4Fj
left,images/base/2_a.png,images/combined/2_b_x_315_y_0_z_270.png,right,0,12.9857,MR,medium,6,JP0BqEE4Fj
right,images/base/1_b.png,images/combined/1_b_x_45_y_0_z_270.png,right,1,26.9043,MR,medium,7,JP0BqEE4Fj
right,images/base/3_b.png,images/combined/3_b_x_45_y_0_z_270.png,left,0,13.601,MR,medium,8,JP0BqEE4Fj
right,images/base/16_a.png,images/combined/16_a_x_315_y_0_z_90.png,right,1,18.7107,MR,medium,9,JP0BqEE4Fj
right,images/base/12_a.png,images/combined/12_a_x_45_y_0_z_90.png,right,1,16.2772,MR,medium,10,JP0BqEE4Fj
right,images/base/7_b.png,images/combined/7_b_x_315_y_0_z_270.png,right,1,9.9635,MR,medium,11,JP0BqEE4Fj
left,images/base/4_b.png,images/combined/4_a_x_45_y_0_z_90.png,left,1,11.0401,MR,medium,12,JP0BqEE4Fj
left,images/base/9_b.png,images/combined/9_a_x_315_y_0_z_270.png,left,1,14.3403,MR,medium,13,JP0BqEE4Fj
right,images/base/8_b.png,images/combined/8_b_x_315_y_0_z_90.png,right,1,19.3886,MR,medium,14,JP0BqEE4Fj
left,images/base/13_a.png,images/combined/13_b_x_45_y_0_z_270.png,right,0,19.0433,MR,medium,15,JP0BqEE4Fj
left,images/base/5_a.png,images/combined/5_b_x_45_y_0_z_270.png,left,1,10.661,MR,medium,16,JP0BqEE4Fj
right,images/base/2_a.png,images/combined/2_a_x_90_y_0_z_90.png,right,1,10.9053,MR,hard,1,JP0BqEE4Fj
left,images/base/8_a.png,images/combined/8_b_x_270_y_0_z_90.png,left,1,14.4833,MR,hard,2,JP0BqEE4Fj
left,images/base/7_b.png,images/combined/7_a_x_90_y_0_z_90.png,left,1,9.1345,MR,hard,3,JP0BqEE4Fj
right,images/base/3_b.png,images/combined/3_b_x_270_y_0_z_270.png,right,1,21.2491,MR,hard,4,JP0BqEE4Fj
left,images/base/1_b.png,images/combined/1_a_x_270_y_0_z_270.png,left,1,10.3171,MR,hard,5,JP0BqEE4Fj
right,images/base/5_b.png,images/combined/5_b_x_270_y_0_z_90.png,right,1,6.3981,MR,hard,6,JP0BqEE4Fj
right,images/base/14_a.png,images/combined/14_a_x_270_y_0_z_90.png,right,1,7.1671,MR,hard,7,JP0BqEE4Fj
left,images/base/15_a.png,images/combined/15_b_x_270_y_0_z_90.png,left,1,14.2012,MR,hard,8,JP0BqEE4Fj
left,images/base/11_a.png,images/combined/11_b_x_90_y_0_z_270.png,left,1,10.5422,MR,hard,9,JP0BqEE4Fj
left,images/base/16_b.png,images/combined/16_a_x_270_y_0_z_270.png,left,1,16.8671,MR,hard,10,JP0BqEE4Fj
right,images/base/12_a.png,images/combined/12_a_x_90_y_0_z_270.png,right,1,5.4054,MR,hard,11,JP0BqEE4Fj
left,images/base/10_b.png,images/combined/10_a_x_270_y_0_z_90.png,right,0,26.0669,MR,hard,12,JP0BqEE4Fj
left,images/base/9_a.png,images/combined/9_b_x_90_y_0_z_270.png,right,0,5.433199999,MR,hard,13,JP0BqEE4Fj
left,images/base/6_a.png,images/combined/6_b_x_270_y_0_z_270.png,left,1,10.8868,MR,hard,14,JP0BqEE4Fj
right,images/base/13_a.png,images/combined/13_a_x_90_y_0_z_270.png,right,1,8.2229,MR,hard,15,JP0BqEE4Fj
right,images/base/4_a.png,images/combined/4_a_x_90_y_0_z_270.png,right,1,5.117699999,MR,hard,16,JP0BqEE4Fj
right,images/base/5_b.png,images/combined/5_b_x_0_y_0_z_315.png,right,1,3.1665,MR,easy,1,ctfjWeomyR
right,images/base/1_b.png,images/combined/1_b_x_0_y_0_z_45.png,left,0,6.150199999,MR,easy,2,ctfjWeomyR
right,images/base/9_a.png,images/combined/9_a_x_0_y_0_z_315.png,right,1,3.3839,MR,easy,3,ctfjWeomyR
left,images/base/13_a.png,images/combined/13_b_x_0_y_0_z_45.png,right,0,2.9676,MR,easy,4,ctfjWeomyR
right,images/base/14_b.png,images/combined/14_b_x_0_y_0_z_45.png,right,1,1.717400002,MR,easy,5,ctfjWeomyR
right,images/base/6_a.png,images/combined/6_a_x_0_y_0_z_45.png,right,1,4.651099998,MR,easy,6,ctfjWeomyR
left,images/base/10_a.png,images/combined/10_b_x_0_y_0_z_45.png,right,0,4.549699999,MR,easy,7,ctfjWeomyR
left,images/base/11_a.png,images/combined/11_b_x_0_y_0_z_45.png,right,0,2.5671,MR,easy,8,ctfjWeomyR
right,images/base/3_a.png,images/combined/3_a_x_0_y_0_z_315.png,right,1,8.749700001,MR,easy,9,ctfjWeomyR
right,images/base/4_a.png,images/combined/4_a_x_0_y_0_z_315.png,right,1,6.7494,MR,easy,10,ctfjWeomyR
right,images/base/16_b.png,images/combined/16_b_x_0_y_0_z_315.png,right,1,3.9885,MR,easy,11,ctfjWeomyR
right,images/base/15_a.png,images/combined/15_a_x_0_y_0_z_45.png,right,1,2.167599998,MR,easy,12,ctfjWeomyR
left,images/base/2_a.png,images/combined/2_b_x_0_y_0_z_45.png,left,1,3.6509,MR,easy,13,ctfjWeomyR
right,images/base/12_b.png,images/combined/12_b_x_0_y_0_z_315.png,right,1,5.7664,MR,easy,14,ctfjWeomyR
right,images/base/7_b.png,images/combined/7_b_x_0_y_0_z_45.png,right,1,5.966199999,MR,easy,15,ctfjWeomyR
left,images/base/8_a.png,images/combined/8_b_x_0_y_0_z_315.png,left,1,4.3056,MR,easy,16,ctfjWeomyR
left,images/base/9_b.png,images/combined/9_a_x_315_y_0_z_90.png,right,0,3.5176,MR,medium,1,ctfjWeomyR
right,images/base/3_a.png,images/combined/3_a_x_45_y_0_z_270.png,right,1,3.367,MR,medium,2,ctfjWeomyR
left,images/base/10_b.png,images/combined/10_a_x_45_y_0_z_90.png,left,1,4.421,MR,medium,3,ctfjWeomyR
left,images/base/12_b.png,images/combined/12_a_x_45_y_0_z_90.png,right,0,3.266299999,MR,medium,4,ctfjWeomyR
right,images/base/13_a.png,images/combined/13_a_x_45_y_0_z_270.png,right,1,5.107299999,MR,medium,5,ctfjWeomyR
right,images/base/2_a.png,images/combined/2_a_x_45_y_0_z_270.png,right,1,7.8156,MR,medium,6,ctfjWeomyR
left,images/base/8_a.png,images/combined/8_b_x_45_y_0_z_90.png,left,1,10.3489,MR,medium,7,ctfjWeomyR
right,images/base/4_a.png,images/combined/4_a_x_315_y_0_z_90.png,right,1,3.285200001,MR,medium,8,ctfjWeomyR
right,images/base/16_a.png,images/combined/16_a_x_315_y_0_z_90.png,left,0,5.4174,MR,medium,9,ctfjWeomyR
right,images/base/5_a.png,images/combined/5_a_x_45_y_0_z_270.png,right,1,5.016699999,MR,medium,10,ctfjWeomyR
left,images/base/7_a.png,images/combined/7_b_x_315_y_0_z_270.png,left,1,5.785900002,MR,medium,11,ctfjWeomyR
left,images/base/15_a.png,images/combined/15_b_x_45_y_0_z_270.png,right,0,5.482700001,MR,medium,12,ctfjWeomyR
right,images/base/1_a.png,images/combined/1_a_x_315_y_0_z_270.png,right,1,6.415900002,MR,medium,13,ctfjWeomyR
right,images/base/14_b.png,images/combined/14_b_x_315_y_0_z_90.png,right,1,4.2831,MR,medium,14,ctfjWeomyR
right,images/base/11_a.png,images/combined/11_a_x_315_y_0_z_90.png,right,1,5.198799999,MR,medium,15,ctfjWeomyR
right,images/base/6_b.png,images/combined/6_b_x_315_y_0_z_270.png,left,0,7.6856,MR,medium,16,ctfjWeomyR
right,images/base/11_b.png,images/combined/11_b_x_270_y_0_z_270.png,right,1,8.1965,MR,hard,1,ctfjWeomyR
left,images/base/9_a.png,images/combined/9_b_x_90_y_0_z_90.png,left,1,5.2761,MR,hard,2,ctfjWeomyR
right,images/base/12_a.png,images/combined/12_a_x_90_y_0_z_270.png,right,1,2.526,MR,hard,3,ctfjWeomyR
right,images/base/8_a.png,images/combined/8_a_x_270_y_0_z_90.png,left,0,3.317,MR,hard,4,ctfjWeomyR
right,images/base/5_a.png,images/combined/5_a_x_90_y_0_z_90.png,right,1,6.534200001,MR,hard,5,ctfjWeomyR
left,images/base/14_b.png,images/combined/14_a_x_270_y_0_z_270.png,right,0,7.2245,MR,hard,6,ctfjWeomyR
left,images/base/3_b.png,images/combined/3_a_x_90_y_0_z_90.png,right,0,9.5744,MR,hard,7,ctfjWeomyR
right,images/base/1_b.png,images/combined/1_b_x_90_y_0_z_90.png,right,1,6.691700001,MR,hard,8,ctfjWeomyR
left,images/base/6_a.png,images/combined/6_b_x_270_y_0_z_270.png,right,0,9.7745,MR,hard,9,ctfjWeomyR
right,images/base/10_b.png,images/combined/10_b_x_270_y_0_z_270.png,right,1,8.808400002,MR,hard,10,ctfjWeomyR
right,images/base/2_b.png,images/combined/2_b_x_90_y_0_z_270.png,right,1,7.316,MR,hard,11,ctfjWeomyR
left,images/base/15_b.png,images/combined/15_a_x_270_y_0_z_270.png,right,0,4.392,MR,hard,12,ctfjWeomyR
left,images/base/7_b.png,images/combined/7_a_x_270_y_0_z_270.png,left,1,9.8919,MR,hard,13,ctfjWeomyR
left,images/base/4_a.png,images/combined/4_b_x_90_y_0_z_90.png,left,1,11.1951,MR,hard,14,ctfjWeomyR
right,images/base/16_a.png,images/combined/16_a_x_270_y_0_z_90.png,left,0,3.314,MR,hard,15,ctfjWeomyR
right,images/base/13_b.png,images/combined/13_b_x_90_y_0_z_270.png,left,0,7.1294,MR,hard,16,ctfjWeomyR
right,images/base/5_b.png,images/combined/5_b_x_0_y_0_z_315.png,right,1,4.593,MR,easy,1,eJJDMz958g
left,images/base/7_a.png,images/combined/7_b_x_0_y_0_z_45.png,left,1,3.637,MR,easy,2,eJJDMz958g
right,images/base/11_b.png,images/combined/11_b_x_0_y_0_z_315.png,right,1,3.261,MR,easy,3,eJJDMz958g
right,images/base/13_b.png,images/combined/13_b_x_0_y_0_z_45.png,right,1,2.6887,MR,easy,4,eJJDMz958g
right,images/base/12_a.png,images/combined/12_a_x_0_y_0_z_45.png,right,1,2.8581,MR,easy,5,eJJDMz958g
right,images/base/15_b.png,images/combined/15_b_x_0_y_0_z_315.png,right,1,2.4977,MR,easy,6,eJJDMz958g
left,images/base/10_b.png,images/combined/10_a_x_0_y_0_z_315.png,left,1,2.4191,MR,easy,7,eJJDMz958g
left,images/base/16_b.png,images/combined/16_a_x_0_y_0_z_315.png,left,1,5.6128,MR,easy,8,eJJDMz958g
right,images/base/14_b.png,images/combined/14_b_x_0_y_0_z_45.png,right,1,3.6755,MR,easy,9,eJJDMz958g
left,images/base/6_a.png,images/combined/6_b_x_0_y_0_z_45.png,left,1,4.7792,MR,easy,10,eJJDMz958g
right,images/base/2_b.png,images/combined/2_b_x_0_y_0_z_45.png,right,1,2.3791,MR,easy,11,eJJDMz958g
right,images/base/4_a.png,images/combined/4_a_x_0_y_0_z_315.png,right,1,4.5962,MR,easy,12,eJJDMz958g
right,images/base/9_a.png,images/combined/9_a_x_0_y_0_z_315.png,right,1,2.3581,MR,easy,13,eJJDMz958g
right,images/base/1_a.png,images/combined/1_a_x_0_y_0_z_315.png,right,1,2.6106,MR,easy,14,eJJDMz958g
left,images/base/3_a.png,images/combined/3_b_x_0_y_0_z_45.png,left,1,6.0833,MR,easy,15,eJJDMz958g
right,images/base/8_b.png,images/combined/8_b_x_0_y_0_z_315.png,right,1,1.6546,MR,easy,16,eJJDMz958g
right,images/base/12_b.png,images/combined/12_b_x_315_y_0_z_270.png,right,1,4.4332,MR,medium,1,eJJDMz958g
right,images/base/2_b.png,images/combined/2_b_x_45_y_0_z_270.png,right,1,9.5994,MR,medium,2,eJJDMz958g
left,images/base/1_b.png,images/combined/1_a_x_45_y_0_z_90.png,left,1,5.3664,MR,medium,3,eJJDMz958g
right,images/base/11_a.png,images/combined/11_a_x_45_y_0_z_90.png,left,0,3.9024,MR,medium,4,eJJDMz958g
left,images/base/4_b.png,images/combined/4_a_x_315_y_0_z_90.png,left,1,4.3831,MR,medium,5,eJJDMz958g
right,images/base/5_a.png,images/combined/5_a_x_45_y_0_z_270.png,right,1,2.5118,MR,medium,6,eJJDMz958g
left,images/base/16_a.png,images/combined/16_b_x_315_y_0_z_270.png,left,1,8.929,MR,medium,7,eJJDMz958g
left,images/base/10_b.png,images/combined/10_a_x_45_y_0_z_90.png,left,1,4.9861,MR,medium,8,eJJDMz958g
left,images/base/8_b.png,images/combined/8_a_x_315_y_0_z_270.png,left,1,4.3769,MR,medium,9,eJJDMz958g
right,images/base/14_b.png,images/combined/14_b_x_45_y_0_z_270.png,right,1,2.7503,MR,medium,10,eJJDMz958g
left,images/base/3_a.png,images/combined/3_b_x_45_y_0_z_270.png,left,1,4.3635,MR,medium,11,eJJDMz958g
right,images/base/15_b.png,images/combined/15_b_x_315_y_0_z_270.png,right,1,2.8848,MR,medium,12,eJJDMz958g
right,images/base/6_a.png,images/combined/6_a_x_315_y_0_z_270.png,right,1,3.8675,MR,medium,13,eJJDMz958g
right,images/base/7_a.png,images/combined/7_a_x_45_y_0_z_90.png,right,1,2.2537,MR,medium,14,eJJDMz958g
right,images/base/13_b.png,images/combined/13_b_x_45_y_0_z_270.png,right,1,2.8363,MR,medium,15,eJJDMz958g
right,images/base/9_b.png,images/combined/9_b_x_45_y_0_z_90.png,right,1,9.4504,MR,medium,16,eJJDMz958g
right,images/base/8_b.png,images/combined/8_b_x_270_y_0_z_270.png,left,0,5.5634,MR,hard,1,eJJDMz958g
left,images/base/9_a.png,images/combined/9_b_x_90_y_0_z_270.png,left,1,3.8629,MR,hard,2,eJJDMz958g
right,images/base/16_b.png,images/combined/16_b_x_270_y_0_z_270.png,right,1,5.7233,MR,hard,3,eJJDMz958g
left,images/base/1_a.png,images/combined/1_b_x_90_y_0_z_270.png,left,1,7.5831,MR,hard,4,eJJDMz958g
left,images/base/15_a.png,images/combined/15_b_x_270_y_0_z_90.png,left,1,6.9249,MR,hard,5,eJJDMz958g
right,images/base/13_b.png,images/combined/13_b_x_90_y_0_z_90.png,right,1,4.874,MR,hard,6,eJJDMz958g
left,images/base/5_b.png,images/combined/5_a_x_90_y_0_z_90.png,left,1,6.9608,MR,hard,7,eJJDMz958g
left,images/base/4_a.png,images/combined/4_b_x_90_y_0_z_270.png,left,1,3.2103,MR,hard,8,eJJDMz958g
left,images/base/2_b.png,images/combined/2_a_x_90_y_0_z_90.png,right,0,7.0001,MR,hard,9,eJJDMz958g
right,images/base/7_a.png,images/combined/7_a_x_270_y_0_z_270.png,right,1,15.7548,MR,hard,10,eJJDMz958g
right,images/base/14_b.png,images/combined/14_b_x_90_y_0_z_270.png,right,1,5.9712,MR,hard,11,eJJDMz958g
left,images/base/6_b.png,images/combined/6_a_x_90_y_0_z_270.png,left,1,3.8071,MR,hard,12,eJJDMz958g
left,images/base/10_b.png,images/combined/10_a_x_270_y_0_z_90.png,left,1,4.6123,MR,hard,13,eJJDMz958g
right,images/base/12_b.png,images/combined/12_b_x_90_y_0_z_90.png,left,0,6.3381,MR,hard,14,eJJDMz958g
right,images/base/3_b.png,images/combined/3_b_x_270_y_0_z_270.png,right,1,8.4661,MR,hard,15,eJJDMz958g
left,images/base/11_a.png,images/combined/11_b_x_90_y_0_z_90.png,left,1,10.2553,MR,hard,16,eJJDMz958g
left,images/base/9_b.png,images/combined/9_a_x_0_y_0_z_315.png,left,1,10.6409,MR,easy,1,vI3wi8YxaP
right,images/base/5_b.png,images/combined/5_b_x_0_y_0_z_45.png,right,1,8.8242,MR,easy,2,vI3wi8YxaP
left,images/base/11_b.png,images/combined/11_a_x_0_y_0_z_45.png,left,1,12.2948,MR,easy,3,vI3wi8YxaP
left,images/base/7_b.png,images/combined/7_a_x_0_y_0_z_315.png,left,1,7.0575,MR,easy,4,vI3wi8YxaP
right,images/base/10_a.png,images/combined/10_a_x_0_y_0_z_315.png,right,1,4.8257,MR,easy,5,vI3wi8YxaP
right,images/base/8_b.png,images/combined/8_b_x_0_y_0_z_315.png,right,1,11.427,MR,easy,6,vI3wi8YxaP
